Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Task,Condition,Block,Accuracy
9,2,2.0,3.0,2.08567994,0.533909517,0.092757043,perception,2,1,1
9,1,2.0,1.0,2.840583847,0.467168783,0.638820073,perception,2,1,0
9,2,2.0,4.0,1.108996171,0.533835749,0.092757043,perception,2,1,1
9,1,1.0,3.0,1.57477811,0.400266079,0.092757043,perception,2,1,1
9,2,2.0,4.0,1.360563667,0.567125773,0.092757043,perception,2,1,1
9,1,2.0,2.0,1.634354981,0.750706171,0.621798188,perception,2,1,0
9,1,1.0,3.0,0.887314453,0.600627479,0.092757043,perception,2,1,1
9,2,2.0,4.0,1.173958769,0.366844234,0.092757043,perception,2,1,1
9,2,2.0,4.0,0.778809322,0.3337598,0.092757043,perception,2,1,1
9,1,1.0,1.0,2.641820973,0.517219923,0.603974086,perception,2,1,1
9,2,1.0,3.0,1.536341625,0.333765252,0.603974086,perception,2,1,0
9,1,1.0,3.0,2.096740693,0.567104604,0.092757043,perception,2,1,1
9,1,1.0,3.0,1.242830444,0.317067319,0.092757043,perception,2,1,1
9,1,1.0,4.0,1.2066208,0.300403384,0.092757043,perception,2,1,1
9,2,2.0,2.0,2.402890626,0.800760198,0.585309959,perception,2,1,1
9,1,2.0,4.0,0.837051308,0.517216075,0.585309959,perception,2,1,0
9,2,2.0,4.0,1.17020717,0.316824525,0.092757043,perception,2,1,1
9,1,1.0,3.0,1.424433532,0.383649933,0.092757043,perception,2,1,1
9,2,2.0,4.0,1.262685018,0.550367542,0.092757043,perception,2,1,1
9,1,2.0,2.0,0.895726282,1.451234833,0.56576622,perception,2,1,0
9,1,1.0,4.0,0.795246179,0.467196045,0.092757043,perception,2,1,1
9,1,1.0,3.0,1.107305915,0.550561264,0.092757043,perception,2,1,1
9,2,2.0,2.0,2.717236858,0.617284038,0.092757043,perception,2,1,1
9,2,2.0,1.0,1.102966094,0.333763648,0.545301412,perception,2,1,1
9,2,2.0,1.0,3.60977603,0.500525519,0.545301412,perception,2,1,1
9,1,2.0,1.0,1.742570812,0.350400642,0.545301412,perception,2,1,0
9,2,2.0,3.0,1.477572356,0.316931971,0.092757043,perception,2,1,1
9,1,1.0,4.0,1.660231292,0.334065457,0.092757043,perception,2,1,1
9,1,1.0,2.0,1.670716332,0.517208377,0.092757043,perception,2,1,1
9,2,2.0,2.0,3.28227114,0.767392878,0.523872128,perception,2,1,1
9,1,1.0,1.0,2.937251734,0.38378464,0.523872128,perception,2,1,1
9,1,2.0,1.0,2.896779245,0.517182719,0.523872128,perception,2,1,0
9,2,2.0,4.0,1.279374612,0.433814933,0.092757043,perception,2,1,1
9,1,1.0,4.0,1.937274185,0.46718931,0.092757043,perception,2,1,1
9,1,1.0,4.0,1.937428778,0.400304246,0.092757043,perception,2,1,1
9,2,2.0,2.0,1.496420153,0.316936782,0.512781685,perception,2,1,1
9,2,1.0,1.0,2.170295692,0.583925057,0.512781685,perception,2,1,0
9,2,2.0,4.0,1.289026711,0.400463008,0.092757043,perception,2,1,1
9,1,1.0,3.0,1.816535707,0.684011943,0.092757043,perception,2,1,1
9,2,2.0,4.0,1.084053189,0.550377164,0.092757043,perception,2,1,1
9,1,2.0,3.0,1.701317662,1.000697912,0.501432913,perception,2,1,0
9,1,1.0,4.0,1.506289709,0.333744725,0.092757043,perception,2,1,1
9,1,1.0,4.0,1.456183402,0.884180263,0.092757043,perception,2,1,1
9,1,1.0,4.0,1.300195871,0.483865753,0.092757043,perception,2,1,1
9,1,1.0,1.0,2.838491394,0.400454669,0.489819793,perception,2,1,1
9,1,2.0,1.0,2.708730092,0.43381782,0.489819793,perception,2,1,0
9,1,1.0,3.0,2.413883063,0.833959455,0.092757043,perception,2,1,1
9,1,1.0,4.0,1.394092315,0.350426942,0.092757043,perception,2,1,1
9,2,2.0,4.0,2.008859571,0.333791231,0.092757043,perception,2,1,1
9,2,1.0,1.0,2.565840601,0.950847229,0.47793617,perception,2,1,0
9,2,2.0,4.0,1.638802247,0.784058738,0.12,perception,2,2,1
9,1,2.0,4.0,1.060697508,0.383781433,0.721719566,perception,2,2,0
9,2,2.0,3.0,2.464026575,1.134324031,0.197430461,perception,2,2,1
9,2,2.0,3.0,1.093019884,0.500523274,0.197430461,perception,2,2,1
9,1,1.0,3.0,1.713000955,0.433815896,0.197430461,perception,2,2,1
9,1,2.0,4.0,0.851908562,0.283704169,0.708604613,perception,2,2,0
9,1,1.0,4.0,0.795182674,0.417181788,0.233552041,perception,2,2,1
9,1,2.0,4.0,0.982696526,0.300388951,0.233552041,perception,2,2,0
9,2,2.0,4.0,1.312790362,0.416953748,0.05,perception,2,2,1
9,1,1.0,4.0,1.073396879,0.333742159,0.05,perception,2,2,1
9,2,2.0,4.0,1.046459908,0.300381574,0.05,perception,2,2,1
9,1,1.0,1.0,3.430337881,0.533882255,0.621798188,perception,2,2,1
9,1,1.0,2.0,0.885693154,0.317088808,0.621798188,perception,2,2,1
9,2,2.0,2.0,2.166966818,0.333749536,0.621798188,perception,2,2,1
9,2,1.0,3.0,1.752766551,0.617281793,0.75,perception,2,2,0
9,1,1.0,2.0,2.156034358,0.450508696,0.372028392,perception,2,2,1
9,1,1.0,3.0,1.105072339,0.400469744,0.372028392,perception,2,2,1
9,2,2.0,4.0,1.441925917,0.333741518,0.372028392,perception,2,2,1
9,2,1.0,1.0,2.667109063,0.550560302,0.738217863,perception,2,2,0
9,1,2.0,2.0,2.200082685,0.533889632,0.372028392,perception,2,2,0
9,2,2.0,4.0,1.014661287,0.433835139,0.05,perception,2,2,1
9,2,2.0,2.0,1.169509579,1.351152116,0.05,perception,2,2,1
9,1,1.0,4.0,1.197946612,0.283699678,0.05,perception,2,2,1
9,1,2.0,2.0,2.342950045,0.784075736,0.585309959,perception,2,2,0
9,2,2.0,4.0,1.330045727,0.333493592,0.05,perception,2,2,1
9,1,1.0,4.0,1.324041309,0.383668535,0.05,perception,2,2,1
9,1,1.0,4.0,1.324032008,0.350243483,0.05,perception,2,2,1
9,1,1.0,4.0,1.583813763,0.917278168,0.56576622,perception,2,2,1
9,2,2.0,3.0,1.706080527,0.433806274,0.56576622,perception,2,2,1
9,2,2.0,1.0,2.624207993,1.217703362,0.56576622,perception,2,2,1
9,2,1.0,4.0,1.233698893,0.300385423,0.75,perception,2,2,0
9,1,1.0,3.0,1.618992255,0.333503214,0.453059594,perception,2,2,1
9,2,2.0,1.0,2.205430885,0.667304709,0.453059594,perception,2,2,1
9,2,1.0,1.0,1.487409518,1.234384617,0.453059594,perception,2,2,0
9,2,2.0,4.0,0.896814846,0.416911732,0.05,perception,2,2,1
9,2,2.0,3.0,1.217951929,0.917503643,0.05,perception,2,2,1
9,1,1.0,4.0,1.143017463,0.367110442,0.05,perception,2,2,1
9,2,1.0,1.0,2.77247872,0.984196909,0.545301412,perception,2,2,0
9,1,1.0,4.0,0.872591265,0.383785282,0.05,perception,2,2,1
9,1,1.0,4.0,1.210471825,0.466998795,0.05,perception,2,2,1
9,2,2.0,4.0,0.673228623,0.367095688,0.05,perception,2,2,1
9,1,2.0,1.0,2.532700359,0.450270072,0.523872128,perception,2,2,0
9,2,2.0,4.0,1.214891828,0.550566717,0.05,perception,2,2,1
9,1,1.0,4.0,1.377637818,0.28372245,0.05,perception,2,2,1
9,2,2.0,3.0,1.246035195,0.600602142,0.05,perception,2,2,1
9,2,1.0,3.0,2.203114882,0.300404346,0.501432913,perception,2,2,0
9,2,2.0,4.0,2.728971468,0.317064433,0.05,perception,2,2,1
9,1,1.0,4.0,1.510210333,0.36711846,0.05,perception,2,2,1
9,1,1.0,4.0,1.772025526,0.784066756,0.05,perception,2,2,1
9,1,2.0,1.0,2.769190579,0.550577942,0.489819793,perception,2,2,0
9,1,1.0,3.0,1.077100688,0.600607273,0.05,perception,2,2,1
9,1,1.0,4.0,0.807195038,0.333599434,0.05,perception,2,2,1
9,1,1.0,4.0,1.122713223,0.233678045,0.05,perception,2,2,1
9,2,2.0,2.0,2.923818849,0.483872809,0.47793617,perception,2,2,1
9,1,2.0,1.0,1.878022856,0.600604708,0.47793617,perception,2,2,0
9,1,1.0,4.0,2.258813466,0.517202604,0.05,perception,2,2,1
9,1,1.0,4.0,0.721771042,0.333754989,0.05,perception,2,2,1
9,2,2.0,4.0,0.927088388,0.350428546,0.05,perception,2,2,1
9,2,2.0,4.0,1.211110402,0.400464933,0.465775741,perception,2,2,1
9,1,2.0,2.0,2.316005377,0.433589459,0.465775741,perception,2,2,0
9,1,1.0,4.0,2.369146989,0.583772657,0.12,perception,1,1,1
9,2,1.0,3.0,1.871147559,0.734039138,0.721719566,perception,1,1,0
9,1,1.0,3.0,2.050299548,0.467177658,0.197430461,perception,1,1,1
9,1,1.0,4.0,1.944396495,0.41713213,0.197430461,perception,1,1,1
9,1,1.0,2.0,2.189056536,1.334490537,0.197430461,perception,1,1,1
9,2,1.0,2.0,2.004386661,0.950858297,0.708604613,perception,1,1,0
9,2,2.0,2.0,1.829956178,0.467163867,0.233552041,perception,1,1,1
9,2,2.0,2.0,1.762729641,0.717124978,0.233552041,perception,1,1,1
9,2,2.0,2.0,1.630101534,0.633964118,0.233552041,perception,1,1,1
9,2,2.0,1.0,2.883138472,0.533889099,0.694871572,perception,1,1,1
9,1,2.0,2.0,2.041367463,0.417003516,0.694871572,perception,1,1,0
9,2,2.0,3.0,2.015690886,0.517219979,0.233552041,perception,1,1,1
9,1,1.0,4.0,2.328928711,0.383781702,0.233552041,perception,1,1,1
9,1,1.0,3.0,2.078932319,1.217541449,0.233552041,perception,1,1,1
9,1,1.0,1.0,2.16347682,0.767205466,0.680491312,perception,1,1,1
9,2,2.0,3.0,2.114753031,0.600608879,0.680491312,perception,1,1,1
9,2,1.0,2.0,1.799302791,0.734053891,0.680491312,perception,1,1,0
9,1,1.0,2.0,1.438206193,1.267753117,0.233552041,perception,1,1,1
9,1,1.0,3.0,1.751633893,1.134113099,0.233552041,perception,1,1,1
9,1,1.0,3.0,2.040397888,0.317198874,0.233552041,perception,1,1,1
9,2,2.0,3.0,2.262303868,0.633971174,0.665433331,perception,1,1,1
9,2,1.0,2.0,2.277723734,0.667337319,0.665433331,perception,1,1,0
9,1,1.0,2.0,2.330695628,0.400469104,0.233552041,perception,1,1,1
9,2,1.0,1.0,2.574499633,0.600590276,0.233552041,perception,1,1,0
9,1,1.0,4.0,1.41494794,0.417147846,0.05,perception,1,1,1
9,2,2.0,4.0,1.194967319,0.500536105,0.05,perception,1,1,1
9,2,2.0,4.0,1.325959047,0.433576096,0.05,perception,1,1,1
9,2,2.0,2.0,2.839764505,1.017566851,0.56576622,perception,1,1,1
9,1,1.0,4.0,2.107903463,1.467913098,0.56576622,perception,1,1,1
9,2,2.0,3.0,1.850702773,0.667323527,0.56576622,perception,1,1,1
9,1,2.0,2.0,2.19080068,0.917488304,0.75,perception,1,1,0
9,1,1.0,3.0,1.755939408,0.884151667,0.453059594,perception,1,1,1
9,2,1.0,3.0,2.289097237,0.684014778,0.453059594,perception,1,1,0
9,1,1.0,4.0,1.242848222,0.48386057,0.05,perception,1,1,1
9,2,2.0,4.0,1.087460602,0.316816882,0.05,perception,1,1,1
9,2,2.0,4.0,0.762876536,0.366879729,0.05,perception,1,1,1
9,2,2.0,2.0,2.063566657,0.517231525,0.545301412,perception,1,1,1
9,1,2.0,1.0,3.129524697,1.434299027,0.545301412,perception,1,1,0
9,1,1.0,4.0,1.305050482,0.350429028,0.05,perception,1,1,1
9,1,1.0,4.0,1.153885949,0.41695252,0.05,perception,1,1,1
9,2,2.0,4.0,0.910133261,0.750724615,0.05,perception,1,1,1
9,1,1.0,3.0,0.800338758,0.33375189,0.523872128,perception,1,1,1
9,1,2.0,2.0,2.55924783,0.717356867,0.523872128,perception,1,1,0
9,2,2.0,3.0,1.840081389,0.450498916,0.05,perception,1,1,1
9,1,1.0,3.0,1.274105869,1.034260347,0.05,perception,1,1,1
9,2,2.0,4.0,0.943538856,0.583684455,0.05,perception,1,1,1
9,1,1.0,3.0,1.589282524,0.867454322,0.501432913,perception,1,1,1
9,1,1.0,2.0,1.511098474,0.500549575,0.501432913,perception,1,1,1
9,1,1.0,4.0,1.856394817,0.833903436,0.501432913,perception,1,1,1
9,1,2.0,4.0,2.459523372,0.400462689,0.738348273,perception,1,1,0
9,2,2.0,3.0,1.952930551,1.250839277,0.501432913,perception,1,1,1
9,2,1.0,2.0,2.153621345,0.667329942,0.501432913,perception,1,1,0
9,2,2.0,4.0,1.20720263,0.567106744,0.05,perception,1,1,1
9,1,1.0,3.0,1.757943346,0.750474444,0.05,perception,1,1,1
9,1,1.0,4.0,1.322119556,0.550428964,0.05,perception,1,1,1
9,2,1.0,2.0,2.703784742,1.467915664,0.489819793,perception,1,1,0
9,1,1.0,4.0,1.012658037,0.400226309,0.05,perception,1,1,1
9,2,2.0,4.0,1.02295933,0.450499557,0.05,perception,1,1,1
9,2,2.0,4.0,0.832368409,0.450507896,0.05,perception,1,1,1
9,1,1.0,2.0,2.034470106,0.633964439,0.47793617,perception,1,1,1
9,2,2.0,4.0,1.702051823,0.617286659,0.12,perception,1,2,1
9,2,2.0,2.0,1.894944964,0.317072185,0.721719566,perception,1,2,1
9,2,2.0,3.0,1.389203688,0.4338407,0.75,perception,1,2,1
9,2,1.0,3.0,2.365321289,0.517215488,0.75,perception,1,2,0
9,1,2.0,2.0,2.648911866,0.817430283,0.278992124,perception,1,2,0
9,1,1.0,4.0,1.233560123,0.450239443,0.05,perception,1,2,1
9,1,1.0,4.0,1.149942541,0.500539954,0.05,perception,1,2,1
9,1,1.0,4.0,0.937540513,0.416920446,0.05,perception,1,2,1
9,2,1.0,3.0,1.82968997,0.950880427,0.655075848,perception,1,2,0
9,1,1.0,3.0,1.690064438,0.683801491,0.092757043,perception,1,2,1
9,1,1.0,4.0,1.508749428,0.650644785,0.092757043,perception,1,2,1
9,1,1.0,4.0,1.332431433,0.450496671,0.092757043,perception,1,2,1
9,1,2.0,1.0,2.367412787,0.850788088,0.638820073,perception,1,2,0
9,1,1.0,3.0,1.213259347,1.651375414,0.092757043,perception,1,2,1
9,2,2.0,2.0,2.090709304,0.717369697,0.092757043,perception,1,2,1
9,1,1.0,4.0,1.224334568,0.400462368,0.092757043,perception,1,2,1
9,1,1.0,1.0,2.074233585,1.017571662,0.621798188,perception,1,2,1
9,1,2.0,3.0,1.533781654,0.317069298,0.621798188,perception,1,2,0
9,2,2.0,4.0,1.172486201,0.316822014,0.092757043,perception,1,2,1
9,2,2.0,4.0,1.547609082,0.416989725,0.092757043,perception,1,2,1
9,1,1.0,4.0,1.448748036,0.383550133,0.092757043,perception,1,2,1
9,2,1.0,2.0,2.072732877,0.417152978,0.603974086,perception,1,2,0
9,2,2.0,4.0,1.109103966,0.416920767,0.092757043,perception,1,2,1
9,1,1.0,4.0,1.536196771,0.583934948,0.092757043,perception,1,2,1
9,2,2.0,4.0,1.74213828,0.800753786,0.092757043,perception,1,2,1
9,1,2.0,1.0,2.069625939,0.383811209,0.585309959,perception,1,2,0
9,1,1.0,4.0,1.13994851,0.350441216,0.092757043,perception,1,2,1
9,2,2.0,3.0,2.126779225,0.433822098,0.092757043,perception,1,2,1
9,2,2.0,4.0,1.59589058,0.65066018,0.092757043,perception,1,2,1
9,1,1.0,1.0,2.365143924,0.400473273,0.56576622,perception,1,2,1
9,2,2.0,2.0,2.356605057,1.367888113,0.56576622,perception,1,2,1
9,2,2.0,1.0,2.420077739,0.683828112,0.56576622,perception,1,2,1
9,1,2.0,2.0,1.973412541,0.350445385,0.75,perception,1,2,0
9,2,1.0,3.0,1.907285476,1.15106735,0.477675967,perception,1,2,0
9,1,1.0,4.0,0.988096326,0.450510783,0.05,perception,1,2,1
9,1,1.0,4.0,1.127724745,0.400455312,0.05,perception,1,2,1
9,2,2.0,3.0,0.976020419,0.416901202,0.05,perception,1,2,1
9,2,2.0,2.0,1.808073869,0.400197122,0.523872128,perception,1,2,1
9,1,1.0,1.0,2.483820478,0.483855759,0.523872128,perception,1,2,1
9,1,2.0,1.0,2.202719108,0.767395019,0.523872128,perception,1,2,0
9,1,1.0,4.0,1.209435892,0.317069298,0.05,perception,1,2,1
9,1,1.0,4.0,0.822313439,0.350421972,0.05,perception,1,2,1
9,1,1.0,4.0,1.059621003,0.350424538,0.05,perception,1,2,1
9,1,1.0,1.0,2.341068123,0.800760521,0.501432913,perception,1,2,1
9,1,2.0,3.0,1.837601163,0.400477763,0.501432913,perception,1,2,0
9,2,2.0,4.0,0.821213325,0.350284378,0.05,perception,1,2,1
9,2,2.0,4.0,1.007823954,0.516984882,0.05,perception,1,2,1
9,2,2.0,4.0,0.813627035,0.450501161,0.05,perception,1,2,1
9,1,2.0,3.0,2.227612456,1.434356439,0.489819793,perception,1,2,0
9,1,1.0,4.0,1.725184991,0.450495388,0.05,perception,1,2,1
9,1,1.0,4.0,1.091188799,0.533695056,0.05,perception,1,2,1
9,1,1.0,4.0,1.084303951,0.650662105,0.05,perception,1,2,1
9,1,1.0,1.0,2.50549816,0.600606634,0.47793617,perception,1,2,1
9,2,2.0,2.0,2.384972903,0.800756673,0.47793617,perception,1,2,1
9,1,1.0,2.0,1.90539187,0.75071788,0.47793617,perception,1,2,1
9,2,2.0,2.0,2.711913713,0.400475198,0.713104587,perception,1,2,1
9,2,2.0,1.0,2.387861101,0.550353271,0.713104587,perception,1,2,1
9,1,1.0,3.0,1.35924597,0.784079213,0.713104587,perception,1,2,1
9,2,1.0,2.0,1.950420497,0.750752519,0.75,perception,1,2,0
9,1,2.0,2.0,2.070525915,0.600614331,0.545074785,perception,1,2,0
10,1,1.0,4.0,1.336973577,0.600345047,0.12,perception,1,1,1
10,1,2.0,4.0,1.630736679,0.633753518,0.721719566,perception,1,1,0
10,1,1.0,4.0,1.27366003,0.717363219,0.197430461,perception,1,1,1
10,1,2.0,2.0,1.577762047,0.984002987,0.197430461,perception,1,1,0
10,2,2.0,4.0,1.633841721,0.78391812,0.05,perception,1,1,1
10,2,2.0,4.0,0.752607581,0.48385609,0.05,perception,1,1,1
10,1,1.0,2.0,2.186003928,1.017610955,0.655075848,perception,1,1,1
10,1,2.0,2.0,3.06288376,0.567258595,0.655075848,perception,1,1,0
10,2,2.0,3.0,1.487693692,1.034035509,0.092757043,perception,1,1,1
10,1,1.0,3.0,0.940918241,1.51796184,0.092757043,perception,1,1,1
10,1,2.0,2.0,2.511782867,0.367106695,0.638820073,perception,1,1,0
10,1,1.0,4.0,0.787103667,0.383781102,0.092757043,perception,1,1,1
10,2,2.0,4.0,1.04296864,0.834109407,0.092757043,perception,1,1,1
10,1,2.0,2.0,1.93985404,0.433820681,0.621798188,perception,1,1,0
10,1,1.0,4.0,0.854379261,0.800702539,0.092757043,perception,1,1,1
10,2,2.0,4.0,0.971993359,0.800752253,0.092757043,perception,1,1,1
10,1,1.0,2.0,1.443729168,0.50028321,0.603974086,perception,1,1,1
10,1,1.0,2.0,2.622386325,0.500291869,0.603974086,perception,1,1,1
10,1,2.0,3.0,1.321304355,0.533899197,0.75,perception,1,1,0
10,1,2.0,2.0,1.534439316,0.433836076,0.427283087,perception,1,1,0
10,2,2.0,4.0,0.803403455,0.533892461,0.05,perception,1,1,1
10,2,2.0,4.0,0.808771287,0.967552132,0.05,perception,1,1,1
10,1,2.0,3.0,2.465139879,1.351680912,0.56576622,perception,1,1,0
10,1,1.0,3.0,1.409299475,1.834582171,0.05,perception,1,1,1
10,1,1.0,4.0,0.904144611,0.85082551,0.05,perception,1,1,1
10,2,2.0,2.0,2.207367812,0.233506809,0.545301412,perception,1,1,1
10,2,1.0,4.0,1.776885349,0.30038886,0.545301412,perception,1,1,0
10,2,2.0,4.0,1.588726397,0.533727603,0.05,perception,1,1,1
10,2,2.0,3.0,1.284192028,0.850808511,0.05,perception,1,1,1
10,1,1.0,2.0,1.715234496,0.700684963,0.523872128,perception,1,1,1
10,1,1.0,3.0,1.194146445,1.250860534,0.523872128,perception,1,1,1
10,2,1.0,2.0,2.566954538,0.483862825,0.75,perception,1,1,0
10,2,2.0,2.0,1.951770012,1.084296716,0.501184421,perception,1,1,1
10,1,1.0,2.0,1.845081454,1.951621191,0.501184421,perception,1,1,1
10,2,1.0,2.0,1.606241452,0.61727893,0.738217863,perception,1,1,0
10,1,1.0,3.0,1.426425157,1.451230855,0.501184421,perception,1,1,1
10,2,1.0,2.0,1.732576354,1.251147913,0.501184421,perception,1,1,0
10,2,2.0,4.0,0.980105086,0.817470922,0.05,perception,1,1,1
10,2,2.0,4.0,1.331268009,1.201051243,0.05,perception,1,1,1
10,2,1.0,1.0,2.420475831,0.68403397,0.489819793,perception,1,1,0
10,1,1.0,4.0,1.17859333,0.433824529,0.05,perception,1,1,1
10,2,2.0,4.0,0.893064796,0.51721196,0.05,perception,1,1,1
10,1,2.0,2.0,2.200105073,1.317798393,0.47793617,perception,1,1,0
10,2,2.0,4.0,0.855593246,0.567055569,0.05,perception,1,1,1
10,2,2.0,4.0,0.786345768,0.700697151,0.05,perception,1,1,1
10,2,2.0,2.0,2.069859762,0.934199469,0.465775741,perception,1,1,1
10,2,2.0,3.0,3.045773153,0.950636532,0.465775741,perception,1,1,1
10,2,1.0,1.0,2.230856249,0.483889767,0.699583622,perception,1,1,0
10,2,2.0,2.0,1.902973925,1.384608921,0.465775741,perception,1,1,1
10,1,2.0,1.0,2.873355909,0.483625802,0.465775741,perception,1,1,0
10,2,2.0,4.0,1.106521134,0.800752895,0.05,perception,1,1,1
10,2,2.0,4.0,1.150677458,0.734036664,0.05,perception,1,1,1
10,1,2.0,2.0,1.720799261,0.667354752,0.45333206,perception,1,1,0
10,1,1.0,4.0,1.12467317,0.96753802,0.05,perception,1,1,1
10,2,2.0,4.0,1.402400771,0.617018172,0.05,perception,1,1,1
10,1,1.0,2.0,1.483619066,0.850805624,0.440598527,perception,1,1,1
10,2,1.0,3.0,2.041743429,0.733831072,0.440598527,perception,1,1,0
10,2,2.0,4.0,0.816234807,0.734046927,0.05,perception,1,1,1
10,2,2.0,4.0,1.058691103,0.934189206,0.05,perception,1,1,1
10,1,2.0,2.0,1.133975788,0.500319453,0.427568393,perception,1,1,0
10,1,1.0,4.0,2.779396388,0.93421262,0.12,perception,1,2,1
10,2,2.0,2.0,1.6577237,1.000923398,0.721719566,perception,1,2,1
10,1,1.0,3.0,1.751960337,1.034256175,0.75,perception,1,2,1
10,1,1.0,2.0,2.287743855,0.567250256,0.75,perception,1,2,1
10,2,1.0,3.0,1.177820357,1.351163565,0.75,perception,1,2,0
10,1,2.0,3.0,1.651453638,1.568042152,0.278992124,perception,1,2,0
10,1,1.0,4.0,1.142126965,0.45053101,0.05,perception,1,2,1
10,1,1.0,4.0,0.716995656,0.483851279,0.05,perception,1,2,1
10,1,1.0,3.0,1.399210734,0.467182966,0.655075848,perception,1,2,1
10,2,1.0,1.0,3.143134717,1.250846742,0.655075848,perception,1,2,0
10,2,2.0,4.0,1.683011785,0.433839925,0.092757043,perception,1,2,1
10,1,1.0,3.0,1.001524457,2.201788935,0.092757043,perception,1,2,1
10,2,1.0,2.0,1.968444419,0.467172061,0.638820073,perception,1,2,0
10,2,2.0,4.0,0.993054469,0.517005406,0.092757043,perception,1,2,1
10,2,2.0,4.0,0.735086432,0.783812919,0.092757043,perception,1,2,1
10,1,1.0,3.0,1.345204937,1.451190122,0.621798188,perception,1,2,1
10,2,2.0,2.0,2.633732029,1.117430317,0.621798188,perception,1,2,1
10,1,2.0,1.0,2.8513095,0.733999779,0.75,perception,1,2,0
10,2,2.0,3.0,0.999916288,0.500556797,0.40029177,perception,1,2,1
10,1,2.0,2.0,2.702720673,0.467179117,0.40029177,perception,1,2,0
10,1,1.0,4.0,1.240967121,0.500549741,0.05,perception,1,2,1
10,2,2.0,4.0,1.069224063,1.401188711,0.05,perception,1,2,1
10,2,2.0,3.0,1.021388901,0.383769555,0.585309959,perception,1,2,1
10,2,1.0,2.0,1.361587475,0.86748837,0.585309959,perception,1,2,0
10,1,1.0,4.0,0.748525578,0.583937492,0.05,perception,1,2,1
10,2,2.0,4.0,0.846138599,0.417149481,0.05,perception,1,2,1
10,1,1.0,2.0,2.384551188,1.76817962,0.56576622,perception,1,2,1
10,2,2.0,3.0,1.849403367,0.433818756,0.56576622,perception,1,2,1
10,2,2.0,3.0,1.999728978,1.301121741,0.75,perception,1,2,1
10,1,2.0,2.0,1.912607222,2.084824968,0.75,perception,1,2,0
10,1,2.0,3.0,3.138748015,0.517223507,0.453059594,perception,1,2,0
10,1,1.0,4.0,0.685509033,0.867477786,0.05,perception,1,2,1
10,2,2.0,4.0,1.129197147,1.134331163,0.05,perception,1,2,1
10,1,1.0,3.0,1.394409641,0.567245766,0.545301412,perception,1,2,1
10,1,2.0,1.0,2.470779375,0.433808813,0.545301412,perception,1,2,0
10,2,2.0,4.0,1.087084551,0.633964563,0.05,perception,1,2,1
10,1,1.0,4.0,1.030599789,0.517211639,0.05,perception,1,2,1
10,2,2.0,2.0,2.573206638,2.301611184,0.523872128,perception,1,2,1
10,1,1.0,3.0,2.788663084,2.652157332,0.523872128,perception,1,2,1
10,2,2.0,3.0,2.078014146,1.434563184,0.75,perception,1,2,1
10,2,1.0,4.0,1.327540419,0.967541227,0.75,perception,1,2,0
10,2,2.0,2.0,2.701593287,0.734036664,0.501184421,perception,1,2,1
10,2,2.0,3.0,1.521141614,1.634523605,0.501184421,perception,1,2,1
10,2,2.0,2.0,3.346148542,0.784063734,0.738217863,perception,1,2,1
10,1,2.0,3.0,0.914019421,0.600622484,0.738217863,perception,1,2,0
10,1,2.0,2.0,2.507248627,1.03425393,0.501184421,perception,1,2,0
10,2,2.0,4.0,1.286048767,0.767394779,0.05,perception,1,2,1
10,2,2.0,4.0,1.056257361,0.750714278,0.05,perception,1,2,1
10,1,2.0,2.0,2.245506172,0.734027683,0.489819793,perception,1,2,0
10,2,2.0,4.0,3.225746288,1.100759759,0.05,perception,1,2,1
10,2,2.0,4.0,0.726317518,0.517210677,0.05,perception,1,2,1
10,1,1.0,2.0,2.056853288,1.701160293,0.47793617,perception,1,2,1
10,1,2.0,4.0,0.840530215,0.784078167,0.47793617,perception,1,2,0
10,2,2.0,3.0,1.125351847,0.750723259,0.05,perception,1,2,1
10,1,1.0,4.0,2.108893937,0.967566886,0.05,perception,1,2,1
10,1,2.0,3.0,1.198956839,1.067616536,0.465775741,perception,1,2,0
10,1,1.0,4.0,0.782163696,0.734038268,0.05,perception,1,2,1
10,1,1.0,3.0,1.143901596,2.001688994,0.05,perception,1,2,1
10,2,2.0,1.0,3.160368487,0.800784006,0.45333206,perception,1,2,1
10,1,1.0,2.0,2.413784322,1.651437281,0.45333206,perception,1,2,1
10,1,1.0,4.0,1.57670467,1.100715202,0.12,perception,2,1,1
10,2,2.0,4.0,1.595230191,0.734028874,0.721719566,perception,2,1,1
10,2,1.0,4.0,1.928123159,0.800744164,0.75,perception,2,1,0
10,1,1.0,4.0,1.288865347,0.900823674,0.278992124,perception,2,1,1
10,1,2.0,3.0,1.85980196,0.600600219,0.738217863,perception,2,1,0
10,1,1.0,4.0,1.146783003,1.151001921,0.311442824,perception,2,1,1
10,2,1.0,2.0,1.8598629,0.717126261,0.725880451,perception,2,1,0
10,2,1.0,3.0,1.202495557,0.933950551,0.311442824,perception,2,1,0
10,1,1.0,3.0,2.255340761,0.600597333,0.05,perception,2,1,1
10,1,2.0,2.0,1.678510684,0.450523612,0.603974086,perception,2,1,0
10,2,2.0,4.0,1.029501957,0.917504982,0.05,perception,2,1,1
10,2,1.0,3.0,0.983240112,1.434613025,0.585309959,perception,2,1,0
10,1,1.0,4.0,0.921111942,0.600625557,0.05,perception,2,1,1
10,2,1.0,3.0,1.73312505,0.850796427,0.56576622,perception,2,1,0
