Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Task,Condition,Block,Accuracy
1,1,1.0,3.0,1.518122142,0.650640453,0.05,perception,1,3,1
1,2,2.0,2.0,4.241305365,0.367100499,0.501432913,perception,1,3,1
1,1,2.0,1.0,3.683203699,0.567007743,0.501432913,perception,1,3,0
1,2,2.0,4.0,1.189444977,0.367098575,0.05,perception,1,3,1
1,1,1.0,4.0,0.737192142,0.433816858,0.05,perception,1,3,1
1,2,2.0,4.0,0.892112278,0.450288995,0.05,perception,1,3,1
1,2,2.0,1.0,3.757804284,0.450485925,0.489819793,perception,1,3,1
1,1,2.0,2.0,2.743207785,1.601103125,0.489819793,perception,1,3,0
1,2,2.0,4.0,1.032255023,0.366909343,0.05,perception,1,3,1
1,2,2.0,4.0,0.795453693,0.317067319,0.05,perception,1,3,1
1,2,2.0,4.0,0.894708922,2.268462679,0.05,perception,1,3,1
1,2,2.0,3.0,1.511725469,0.317064433,0.47793617,perception,1,3,1
1,1,1.0,3.0,3.276086791,2.068074978,0.47793617,perception,1,3,1
1,2,2.0,1.0,4.144336953,0.433814613,0.47793617,perception,1,3,1
1,1,2.0,1.0,4.58441321,1.234167161,0.713104587,perception,1,3,0
1,1,2.0,2.0,2.596254303,0.767410839,0.47793617,perception,1,3,0
1,2,2.0,1.0,0.936893797,0.900811162,0.05,perception,1,3,1
1,1,1.0,4.0,0.848186792,0.417151319,0.05,perception,1,3,1
1,2,2.0,4.0,1.374893317,1.401219294,0.05,perception,1,3,1
1,2,1.0,2.0,2.994417344,0.350904832,0.465775741,perception,1,3,0
1,1,1.0,4.0,1.029637532,0.283703527,0.05,perception,1,3,1
1,2,2.0,4.0,0.977787086,2.401922337,0.05,perception,1,3,1
1,1,1.0,4.0,1.455276052,0.367100178,0.05,perception,1,3,1
1,2,2.0,3.0,1.311407047,0.450230943,0.12,perception,1,4,1
1,1,2.0,1.0,3.601781151,0.350455166,0.721719566,perception,1,4,0
1,1,1.0,3.0,1.332536208,0.40044633,0.197430461,perception,1,4,1
1,1,1.0,3.0,1.736425593,1.401175353,0.197430461,perception,1,4,1
1,1,1.0,2.0,0.837279028,1.384502117,0.197430461,perception,1,4,1
1,1,NAN,NAN,NAN,NAN,0.708604613,perception,1,4,0
1,1,1.0,2.0,2.899271971,0.383558204,0.233552041,perception,1,4,1
1,1,1.0,2.0,0.962961264,1.968275467,0.233552041,perception,1,4,1
1,1,1.0,3.0,2.031749229,0.350417961,0.233552041,perception,1,4,1
1,2,NAN,NAN,NAN,NAN,0.694871572,perception,1,4,0
1,2,2.0,1.0,2.167750686,0.417120849,0.233552041,perception,1,4,1
1,1,1.0,3.0,2.526177639,1.918217912,0.233552041,perception,1,4,1
1,1,1.0,3.0,0.978429832,1.28425711,0.233552041,perception,1,4,1
1,1,1.0,3.0,4.218320129,0.884134719,0.680491312,perception,1,4,1
1,2,1.0,1.0,3.543022466,0.350412509,0.680491312,perception,1,4,0
1,1,1.0,2.0,1.652765942,1.701459425,0.233552041,perception,1,4,1
1,2,2.0,1.0,4.131590755,1.117636682,0.233552041,perception,1,4,1
1,2,2.0,3.0,3.808971571,0.083329939,0.233552041,perception,1,4,1
1,1,NAN,NAN,NAN,NAN,0.665433331,perception,1,4,0
1,1,2.0,1.0,4.080378887,0.717137111,0.233552041,perception,1,4,0
1,2,2.0,4.0,0.972128417,0.350187355,0.05,perception,1,4,1
1,2,2.0,4.0,0.989623689,0.350441375,0.05,perception,1,4,1
1,2,2.0,4.0,0.840153746,0.300224095,0.05,perception,1,4,1
1,2,2.0,2.0,4.434856991,1.200782521,0.56576622,perception,1,4,1
1,1,1.0,1.0,3.859428116,0.650632755,0.56576622,perception,1,4,1
1,2,1.0,1.0,4.365929828,0.40043767,0.56576622,perception,1,4,0
1,1,1.0,4.0,0.733779877,0.350453563,0.05,perception,1,4,1
1,2,2.0,4.0,1.23573586,1.017350301,0.05,perception,1,4,1
1,1,1.0,4.0,0.652662666,0.300395045,0.05,perception,1,4,1
1,1,2.0,2.0,3.919092547,0.300387348,0.545301412,perception,1,4,0
1,1,1.0,4.0,0.77126892,0.317073093,0.05,perception,1,4,1
1,1,1.0,4.0,0.563101232,0.267023555,0.05,perception,1,4,1
1,1,1.0,4.0,0.707511311,0.333568643,0.05,perception,1,4,1
1,2,NAN,NAN,NAN,NAN,0.523872128,perception,1,4,0
1,1,1.0,4.0,0.619264235,0.283470035,0.05,perception,1,4,1
1,2,2.0,4.0,1.093694704,0.333588529,0.05,perception,1,4,1
1,2,2.0,4.0,0.842180449,0.350241238,0.05,perception,1,4,1
1,1,NAN,NAN,NAN,NAN,0.501432913,perception,1,4,0
1,2,2.0,4.0,1.07920565,0.333582756,0.05,perception,1,4,1
1,2,2.0,4.0,0.677354836,0.367099537,0.05,perception,1,4,1
1,2,2.0,4.0,0.934810003,1.067696194,0.05,perception,1,4,1
1,2,1.0,2.0,3.315430626,0.283697113,0.489819793,perception,1,4,0
1,2,2.0,4.0,1.008408622,0.333764931,0.05,perception,1,4,1
1,2,2.0,4.0,0.649004721,0.300382857,0.05,perception,1,4,1
1,1,1.0,4.0,2.125930803,0.883980126,0.05,perception,1,4,1
1,1,1.0,1.0,3.474415074,0.333503535,0.47793617,perception,1,4,1
1,2,NAN,NAN,NAN,NAN,0.47793617,perception,1,4,0
1,1,1.0,4.0,0.704295335,0.317061867,0.05,perception,1,4,1
1,2,2.0,4.0,1.14967906,0.3671098,0.05,perception,1,4,1
1,1,1.0,3.0,0.650869135,1.300878388,0.05,perception,1,4,1
1,2,2.0,1.0,2.604830668,0.333729972,0.465775741,perception,1,4,1
1,1,1.0,2.0,3.372182172,1.734831236,0.465775741,perception,1,4,1
1,1,1.0,2.0,2.430349107,0.300391838,0.465775741,perception,1,4,1
1,1,2.0,1.0,3.854873406,0.834096407,0.699583622,perception,1,4,0
1,1,1.0,2.0,2.533628235,0.267021631,0.465775741,perception,1,4,1
1,2,1.0,1.0,2.636100724,0.367130327,0.465775741,perception,1,4,0
1,2,2.0,4.0,0.943854957,0.350416358,0.05,perception,1,4,1
1,1,1.0,4.0,1.037654541,2.335188018,0.05,perception,1,4,1
1,1,1.0,4.0,1.51379066,3.202472136,0.05,perception,1,4,1
1,2,1.0,1.0,3.967759089,0.333757875,0.45333206,perception,1,4,0
1,2,2.0,3.0,2.750689976,1.534433382,0.12,perception,2,3,1
1,1,2.0,2.0,0.760005658,0.400218932,0.721719566,perception,2,3,0
1,2,2.0,1.0,3.489317837,0.467177979,0.197430461,perception,2,3,1
1,2,2.0,3.0,2.315688865,2.718795354,0.197430461,perception,2,3,1
1,1,1.0,3.0,4.457087728,0.867218904,0.197430461,perception,2,3,1
1,1,1.0,2.0,2.694595429,1.367831664,0.708604613,perception,2,3,1
1,2,NAN,NAN,NAN,NAN,0.708604613,perception,2,3,0
1,2,2.0,3.0,1.805270985,1.367819156,0.233552041,perception,2,3,1
1,1,1.0,4.0,1.453933642,2.418599482,0.233552041,perception,2,3,1
1,1,1.0,3.0,2.325057788,0.317069619,0.233552041,perception,2,3,1
1,1,2.0,2.0,3.855089435,0.934185648,0.694871572,perception,2,3,0
1,1,1.0,2.0,2.895302581,2.051442319,0.233552041,perception,2,3,1
1,2,2.0,3.0,1.764718825,1.567604521,0.233552041,perception,2,3,1
1,1,1.0,3.0,3.725757498,0.317072506,0.233552041,perception,2,3,1
1,1,1.0,1.0,0.784897402,0.350411067,0.680491312,perception,2,3,1
1,1,NAN,NAN,NAN,NAN,0.680491312,perception,2,3,0
1,1,1.0,2.0,3.118664046,0.984212895,0.233552041,perception,2,3,1
1,2,2.0,2.0,3.277645796,2.935612909,0.233552041,perception,2,3,1
1,1,1.0,3.0,2.034348869,0.317072185,0.233552041,perception,2,3,1
1,1,2.0,2.0,2.809103421,0.283698343,0.665433331,perception,2,3,0
1,2,2.0,1.0,2.743514223,1.734748919,0.233552041,perception,2,3,1
1,1,1.0,3.0,1.773586443,0.800750899,0.233552041,perception,2,3,1
1,1,1.0,2.0,1.365682113,0.350428707,0.233552041,perception,2,3,1
1,1,1.0,1.0,3.42183792,0.383784588,0.64966569,perception,2,3,1
1,1,2.0,2.0,2.252956434,1.98508176,0.64966569,perception,2,3,0
1,1,2.0,2.0,0.865322732,0.633966684,0.233552041,perception,2,3,0
1,1,1.0,4.0,0.882227912,0.300416536,0.05,perception,2,3,1
1,1,1.0,4.0,0.832289509,0.300387028,0.05,perception,2,3,1
1,2,2.0,4.0,1.246040475,0.450495388,0.05,perception,2,3,1
1,1,2.0,1.0,3.992396069,0.483604625,0.545301412,perception,2,3,0
1,2,2.0,1.0,1.378259967,1.334470331,0.05,perception,2,3,1
1,1,1.0,4.0,1.467671586,0.333766002,0.05,perception,2,3,1
1,2,2.0,4.0,0.947357179,1.934901203,0.05,perception,2,3,1
1,2,2.0,2.0,4.016780415,0.683787379,0.523872128,perception,2,3,1
1,1,2.0,2.0,3.680489284,0.400464613,0.523872128,perception,2,3,0
1,2,2.0,4.0,0.883154509,0.383778494,0.05,perception,2,3,1
1,2,2.0,4.0,0.70847642,0.450503085,0.05,perception,2,3,1
1,1,1.0,3.0,0.900293823,0.333496907,0.05,perception,2,3,1
1,1,1.0,1.0,4.237577301,0.317067695,0.501432913,perception,2,3,1
1,1,NAN,NAN,NAN,NAN,0.501432913,perception,2,3,0
1,2,2.0,3.0,2.083069451,0.35154614,0.05,perception,2,3,1
1,2,2.0,4.0,0.897421662,0.317064487,0.05,perception,2,3,1
1,2,2.0,4.0,0.599365398,0.300389273,0.05,perception,2,3,1
1,1,1.0,1.0,3.287466311,0.400456916,0.489819793,perception,2,3,1
1,2,2.0,1.0,4.057976606,0.350412991,0.489819793,perception,2,3,1
1,2,1.0,1.0,3.868913656,0.300385745,0.489819793,perception,2,3,0
1,2,2.0,4.0,0.992446103,1.501253584,0.05,perception,2,3,1
1,2,2.0,4.0,1.532588528,1.851261169,0.05,perception,2,3,1
1,2,2.0,4.0,1.036959313,0.417140469,0.05,perception,2,3,1
1,1,2.0,3.0,2.032685229,1.467897703,0.47793617,perception,2,3,0
1,2,2.0,4.0,0.941697208,0.367113544,0.05,perception,2,3,1
1,1,1.0,4.0,0.754840257,0.850781674,0.05,perception,2,3,1
1,2,2.0,4.0,1.498728776,0.417146563,0.05,perception,2,3,1
1,1,1.0,2.0,3.371014936,0.317081807,0.465775741,perception,2,3,1
1,2,2.0,2.0,3.263009159,0.300383821,0.465775741,perception,2,3,1
1,1,2.0,2.0,2.015585364,0.28349115,0.465775741,perception,2,3,0
1,2,2.0,4.0,0.978621241,0.366860806,0.05,perception,2,3,1
1,2,2.0,3.0,0.863177351,0.367100073,0.05,perception,2,3,1
1,2,2.0,4.0,0.784663268,0.300389594,0.05,perception,2,3,1
1,1,NAN,NAN,NAN,NAN,0.45333206,perception,2,3,0
1,2,2.0,4.0,2.241297479,2.334924168,0.12,perception,2,4,1
1,1,2.0,3.0,3.945518739,1.000891316,0.721719566,perception,2,4,0
1,2,2.0,3.0,1.326046928,2.485291358,0.197430461,perception,2,4,1
1,1,1.0,3.0,1.078689845,0.383776891,0.197430461,perception,2,4,1
1,1,1.0,3.0,1.954722484,1.434553368,0.197430461,perception,2,4,1
1,1,1.0,3.0,3.785551697,2.11835935,0.708604613,perception,2,4,1
1,2,1.0,2.0,3.774046373,0.367109374,0.708604613,perception,2,4,0
1,1,1.0,3.0,2.142694623,1.867876406,0.233552041,perception,2,4,1
1,2,2.0,3.0,1.581266772,0.283707644,0.233552041,perception,2,4,1
1,1,1.0,3.0,2.066015451,0.350418444,0.233552041,perception,2,4,1
1,1,2.0,2.0,4.179877166,0.96735807,0.694871572,perception,2,4,0
1,2,2.0,3.0,1.153637061,0.333798396,0.233552041,perception,2,4,1
1,2,2.0,3.0,3.135530096,0.367101997,0.233552041,perception,2,4,1
1,1,1.0,2.0,1.559911747,0.317067374,0.233552041,perception,2,4,1
1,1,2.0,1.0,4.417514764,0.317049734,0.680491312,perception,2,4,0
1,2,2.0,3.0,1.583765601,0.567040352,0.233552041,perception,2,4,1
1,2,2.0,1.0,4.11745777,0.350432556,0.233552041,perception,2,4,1
1,2,2.0,4.0,1.745072984,0.46717862,0.233552041,perception,2,4,1
1,2,2.0,1.0,4.530468805,0.367093979,0.665433331,perception,2,4,1
1,2,2.0,2.0,4.527172315,0.734043307,0.665433331,perception,2,4,1
1,1,1.0,1.0,3.182261172,1.384559158,0.665433331,perception,2,4,1
1,2,1.0,1.0,4.184139703,0.333736494,0.75,perception,2,4,0
1,1,2.0,2.0,1.667376448,0.70073297,0.427283087,perception,2,4,0
1,1,1.0,4.0,0.583767205,0.267040449,0.05,perception,2,4,1
1,2,2.0,4.0,0.923828227,0.333726872,0.05,perception,2,4,1
1,2,2.0,4.0,0.672467118,0.333735211,0.05,perception,2,4,1
1,1,2.0,1.0,2.975648369,1.351142017,0.56576622,perception,2,4,0
1,1,1.0,4.0,0.672085766,0.250134628,0.05,perception,2,4,1
1,2,2.0,4.0,1.339973463,2.468599787,0.05,perception,2,4,1
1,2,2.0,4.0,1.257245272,0.316806298,0.05,perception,2,4,1
1,2,2.0,2.0,3.68604213,0.300373878,0.545301412,perception,2,4,1
1,2,1.0,2.0,3.433908696,0.33376536,0.545301412,perception,2,4,0
1,2,2.0,4.0,2.31060461,0.283509752,0.05,perception,2,4,1
1,1,1.0,4.0,1.819728974,1.567972402,0.05,perception,2,4,1
1,1,1.0,4.0,0.641556824,0.366916934,0.05,perception,2,4,1
1,1,2.0,1.0,4.409027856,1.100978523,0.523872128,perception,2,4,0
1,2,2.0,4.0,1.780360638,0.367099431,0.05,perception,2,4,1
1,2,2.0,4.0,0.777151708,2.685464169,0.05,perception,2,4,1
1,1,1.0,4.0,0.85946487,0.317067695,0.05,perception,2,4,1
1,1,2.0,3.0,2.646673152,0.316827787,0.501432913,perception,2,4,0
1,1,1.0,4.0,0.605366949,0.2670366,0.05,perception,2,4,1
1,2,2.0,4.0,0.810815813,0.3003835,0.05,perception,2,4,1
1,2,2.0,4.0,0.812845088,0.366900256,0.05,perception,2,4,1
1,1,2.0,2.0,2.507847528,2.735468323,0.489819793,perception,2,4,0
1,1,1.0,4.0,0.784281916,0.283479924,0.05,perception,2,4,1
1,1,1.0,4.0,0.592486965,0.267014148,0.05,perception,2,4,1
1,1,1.0,4.0,0.651101508,0.350429028,0.05,perception,2,4,1
1,1,1.0,1.0,0.889614707,0.466978162,0.47793617,perception,2,4,1
1,2,2.0,1.0,3.588206145,3.969693004,0.47793617,perception,2,4,1
1,2,2.0,3.0,1.475817556,0.300385104,0.47793617,perception,2,4,1
1,2,1.0,1.0,2.244543615,0.250345349,0.713104587,perception,2,4,0
1,2,1.0,2.0,3.493623673,0.43379676,0.47793617,perception,2,4,0
1,2,2.0,4.0,0.759154754,0.267032751,0.05,perception,2,4,1
1,2,2.0,4.0,0.761911131,0.400485782,0.05,perception,2,4,1
1,2,2.0,4.0,0.659677901,0.917588052,0.05,perception,2,4,1
1,1,1.0,1.0,4.897251353,0.35040818,0.465775741,perception,2,4,1
1,1,2.0,2.0,3.607680073,1.434544388,0.465775741,perception,2,4,0
1,2,2.0,4.0,1.032078082,1.351141375,0.05,perception,2,4,1
1,2,2.0,4.0,0.62497366,0.400465896,0.05,perception,2,4,1
1,1,1.0,4.0,1.350558925,0.366872994,0.05,perception,2,4,1
2,1,2.0,2.0,1.525188177,1.000683492,0.12,perception,2,3,0
2,1,1.0,4.0,0.819432666,0.300405862,0.05,perception,2,3,1
2,1,1.0,2.0,1.134738079,0.35019302,0.670599992,perception,2,3,1
2,2,1.0,2.0,1.475367982,0.78408031,0.670599992,perception,2,3,0
2,2,2.0,3.0,1.365947658,0.28351485,0.092757043,perception,2,3,1
2,2,2.0,4.0,0.993849533,0.550339469,0.092757043,perception,2,3,1
2,2,1.0,2.0,0.750264929,0.383877861,0.655075848,perception,2,3,0
2,2,2.0,4.0,1.112260778,0.567259668,0.133589703,perception,2,3,1
2,1,1.0,4.0,0.824231865,0.633967667,0.133589703,perception,2,3,1
2,2,1.0,3.0,2.478251736,0.600378727,0.655075848,perception,2,3,0
2,2,2.0,4.0,1.148695624,0.567258385,0.17258459,perception,2,3,1
2,1,1.0,2.0,1.94280829,1.151034443,0.17258459,perception,2,3,1
2,2,2.0,2.0,1.797173787,0.617280644,0.655075848,perception,2,3,1
2,1,2.0,3.0,1.548731931,0.500553914,0.655075848,perception,2,3,0
2,1,1.0,4.0,1.430671894,0.650657256,0.209824417,perception,2,3,1
2,2,2.0,4.0,1.515625381,0.467178265,0.209824417,perception,2,3,1
2,1,1.0,3.0,1.562731813,0.467193339,0.655075848,perception,2,3,1
2,1,1.0,2.0,1.633814354,0.667343958,0.655075848,perception,2,3,1
2,2,1.0,2.0,1.705487695,1.017589579,0.75,perception,2,3,0
2,2,1.0,2.0,2.803818511,0.934186539,0.453059594,perception,2,3,0
2,1,1.0,4.0,1.511555219,0.500285777,0.05,perception,2,3,1
2,1,1.0,4.0,1.195430962,0.483702032,0.05,perception,2,3,1
2,1,2.0,2.0,0.983329976,0.383796072,0.56576622,perception,2,3,0
2,1,1.0,4.0,1.52265916,0.600613186,0.092757043,perception,2,3,1
2,1,1.0,4.0,1.211901167,0.533894924,0.092757043,perception,2,3,1
2,2,1.0,4.0,1.492601542,0.533903904,0.56576622,perception,2,3,0
2,2,2.0,3.0,1.288925054,0.750577007,0.133589703,perception,2,3,1
2,1,1.0,2.0,1.57294731,0.867484633,0.133589703,perception,2,3,1
2,1,1.0,3.0,1.009205815,0.75071717,0.56576622,perception,2,3,1
2,2,1.0,2.0,1.591719449,0.683759316,0.56576622,perception,2,3,0
2,2,2.0,2.0,1.88745569,0.717393159,0.17258459,perception,2,3,1
2,2,2.0,3.0,1.482531019,0.500539802,0.17258459,perception,2,3,1
2,1,2.0,2.0,2.607206913,0.817215085,0.56576622,perception,2,3,0
2,2,2.0,4.0,3.863394586,0.450505034,0.191418864,perception,2,3,1
2,1,2.0,3.0,2.271445809,0.417231379,0.191418864,perception,2,3,0
2,1,1.0,3.0,1.361346354,0.867483351,0.05,perception,2,3,1
2,1,1.0,4.0,3.759048974,0.583930975,0.05,perception,2,3,1
2,2,1.0,2.0,1.345879097,0.533915451,0.489819793,perception,2,3,0
2,2,2.0,3.0,0.87348275,0.43382218,0.07162464,perception,2,3,1
2,2,2.0,4.0,1.418168895,0.467174737,0.07162464,perception,2,3,1
2,2,2.0,2.0,2.036591366,0.467182755,0.489819793,perception,2,3,1
2,1,1.0,2.0,0.987557621,0.700446659,0.489819793,perception,2,3,1
2,2,2.0,2.0,2.11026643,0.734056127,0.719635123,perception,2,3,1
2,2,1.0,3.0,3.215074546,1.050727562,0.719635123,perception,2,3,0
2,2,2.0,2.0,1.696033949,0.684007888,0.501432913,perception,2,3,1
2,1,1.0,1.0,1.56799544,0.48387491,0.501432913,perception,2,3,1
2,1,1.0,2.0,2.264224078,0.950883504,0.719635123,perception,2,3,1
2,1,2.0,3.0,1.171385254,0.934191991,0.719635123,perception,2,3,0
2,2,2.0,4.0,1.25795173,0.684016868,0.512781685,perception,2,3,1
2,2,2.0,3.0,1.569879133,0.583671498,0.512781685,perception,2,3,1
2,2,2.0,2.0,2.650396496,0.583938672,0.719635123,perception,2,3,1
2,2,1.0,3.0,2.079269052,0.667322148,0.719635123,perception,2,3,0
2,2,2.0,2.0,1.531707492,1.034277564,0.523872128,perception,2,3,1
2,1,1.0,2.0,2.319327464,1.117660077,0.523872128,perception,2,3,1
2,2,2.0,2.0,2.000835843,0.967564433,0.719635123,perception,2,3,1
2,2,2.0,2.0,2.62630845,0.617034638,0.719635123,perception,2,3,1
2,1,2.0,2.0,1.128869861,0.950870995,0.75,perception,2,3,0
2,2,1.0,2.0,1.683681697,0.633973761,0.585103273,perception,2,3,0
2,2,1.0,3.0,2.344661577,0.467042593,0.311442824,perception,2,3,0
2,2,2.0,4.0,1.067711908,0.483708126,0.05,perception,2,3,1
2,1,1.0,4.0,1.647168912,0.533736479,0.12,perception,2,4,1
2,1,2.0,2.0,1.715518447,0.300411635,0.721719566,perception,2,4,0
2,2,2.0,3.0,1.045725656,0.317067867,0.197430461,perception,2,4,1
2,1,1.0,3.0,1.059153021,0.450522033,0.197430461,perception,2,4,1
2,1,2.0,2.0,0.95132099,0.517216561,0.708604613,perception,2,4,0
2,2,2.0,3.0,1.154933652,0.617124766,0.233552041,perception,2,4,1
2,2,2.0,3.0,1.653526896,0.63397344,0.233552041,perception,2,4,1
2,2,2.0,3.0,1.451092946,0.600622167,0.694871572,perception,2,4,1
2,2,2.0,3.0,1.137281529,0.367108408,0.694871572,perception,2,4,1
2,2,1.0,3.0,1.255464088,0.467186604,0.75,perception,2,4,0
2,1,1.0,2.0,1.851761107,0.366900249,0.372028392,perception,2,4,1
2,2,2.0,1.0,2.301784392,0.784070688,0.372028392,perception,2,4,1
2,1,1.0,2.0,1.794984431,0.700686892,0.738217863,perception,2,4,1
2,2,1.0,3.0,1.005670964,0.35043197,0.738217863,perception,2,4,0
2,1,1.0,3.0,1.123989516,0.400227467,0.372028392,perception,2,4,1
2,2,1.0,2.0,0.851524402,0.383783884,0.372028392,perception,2,4,0
2,1,1.0,4.0,1.058757552,0.600609017,0.05,perception,2,4,1
2,2,2.0,4.0,0.795753881,0.433641284,0.05,perception,2,4,1
2,2,2.0,4.0,1.023593789,0.583930012,0.585309959,perception,2,4,1
2,1,2.0,3.0,0.958898099,0.333544165,0.585309959,perception,2,4,0
2,2,2.0,4.0,0.805615605,0.717175699,0.05,perception,2,4,1
2,1,1.0,4.0,0.936094607,0.433586117,0.05,perception,2,4,1
2,1,1.0,3.0,1.354370629,0.483862722,0.56576622,perception,2,4,1
2,1,1.0,3.0,1.591731637,0.367106163,0.56576622,perception,2,4,1
2,2,1.0,2.0,1.28943631,0.650657577,0.75,perception,2,4,0
2,1,1.0,2.0,1.976207353,0.583938352,0.453059594,perception,2,4,1
2,2,1.0,3.0,1.306428354,0.483866571,0.453059594,perception,2,4,0
2,1,1.0,4.0,0.787648197,0.367109691,0.05,perception,2,4,1
2,1,1.0,4.0,0.806712849,0.400500415,0.05,perception,2,4,1
2,1,2.0,3.0,1.513894359,0.350445441,0.545301412,perception,2,4,0
2,1,1.0,4.0,1.17162292,0.467185321,0.05,perception,2,4,1
2,2,2.0,4.0,0.748915265,0.383801846,0.05,perception,2,4,1
2,1,2.0,3.0,0.824701425,0.40048534,0.523872128,perception,2,4,0
2,1,1.0,4.0,1.673174008,0.550581947,0.05,perception,2,4,1
2,1,1.0,3.0,0.763574584,0.834138492,0.05,perception,2,4,1
2,1,1.0,3.0,0.785504386,0.500369811,0.501432913,perception,2,4,1
2,1,2.0,3.0,0.9115107,0.367106484,0.501432913,perception,2,4,0
2,2,2.0,4.0,1.134285197,0.567033548,0.05,perception,2,4,1
2,2,2.0,4.0,0.903746923,0.383670664,0.05,perception,2,4,1
2,1,1.0,2.0,1.596329734,0.817443451,0.489819793,perception,2,4,1
2,2,2.0,3.0,1.383149786,0.600626978,0.489819793,perception,2,4,1
2,1,2.0,4.0,0.88805996,0.367116106,0.726017007,perception,2,4,0
2,1,1.0,2.0,0.736592521,0.450495732,0.489819793,perception,2,4,1
2,1,2.0,2.0,1.080975376,0.417144138,0.489819793,perception,2,4,0
2,2,2.0,3.0,1.145131907,1.417889854,0.05,perception,2,4,1
2,1,1.0,4.0,0.99470462,0.433832765,0.05,perception,2,4,1
2,1,1.0,2.0,1.027655292,0.633969912,0.47793617,perception,2,4,1
2,1,1.0,4.0,0.72452797,0.450502468,0.47793617,perception,2,4,1
2,1,1.0,3.0,1.26208187,0.517222655,0.713104587,perception,2,4,1
2,1,2.0,2.0,2.030683377,0.950872599,0.713104587,perception,2,4,0
2,1,1.0,3.0,0.819504832,0.383780998,0.47793617,perception,2,4,1
2,2,2.0,4.0,1.755328737,0.984233174,0.47793617,perception,2,4,1
2,2,2.0,3.0,1.360706483,1.034288469,0.706421934,perception,2,4,1
2,1,1.0,2.0,2.020405015,0.800764126,0.706421934,perception,2,4,1
2,2,2.0,2.0,2.263315107,0.934209311,0.75,perception,2,4,1
2,1,2.0,2.0,0.86138805,1.000914423,0.75,perception,2,4,0
2,1,1.0,2.0,1.57068194,1.034144458,0.555430147,perception,2,4,1
2,1,1.0,2.0,2.044933755,1.417886005,0.555430147,perception,2,4,1
2,2,2.0,2.0,1.390097286,0.383789016,0.744176752,perception,2,4,1
2,1,1.0,2.0,2.298833926,1.367859255,0.744176752,perception,2,4,1
2,2,2.0,4.0,1.505282628,0.350247173,0.12,perception,1,3,1
2,1,1.0,2.0,1.528437284,0.750714031,0.721719566,perception,1,3,1
2,2,1.0,3.0,1.718225412,0.667313264,0.75,perception,1,3,0
2,1,1.0,3.0,0.941473658,0.517055764,0.278992124,perception,1,3,1
