Subj_idx,Block,Trial_in_block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
1,3,43,163,1.5,1.2627,2.4913,3,2.2094,0,0.37401
1,3,44,164,3.0,0.55961,4.0798,2,2.909,1,1.7335
1,3,45,165,1.5,2.3141,3.0281,1,2.261,0,0.02432
1,3,46,166,3.0,0.731,3.2325,3,1.3865,0,1.1937
1,3,47,167,3.0,3.4233,6.9169,1,1.5417,1,1.8369
1,3,48,168,1.5,0.78407,0.094208,1,2.4525,0,1.6288
1,3,49,169,1.5,0.64904,2.7422,3,1.5589,1,0.90099
1,3,50,170,3.0,3.5417,4.6804,1,1.6212,1,0.019666
1,3,51,171,1.5,0.50062,2.3951,3,1.463,1,1.4041
1,3,52,172,1.5,0.78342,2.9564,3,1.9057,1,1.133
1,3,53,173,3.0,0.5062,5.6377,2,1.7368,1,0.045248
1,3,54,174,1.5,0.83249,1.9186,3,1.0542,0,1.3597
1,3,55,175,1.5,2.3869,1.9671,1,0.97799,1,1.5418
1,3,56,176,3.0,1.023,4.1619,1,2.6949,1,2.2368
1,3,57,177,1.5,0.88061,2.5575,3,1.0203,1,0.92165
1,3,58,178,3.0,0.69592,4.7437,1,1.7794,1,0.066781
1,3,59,179,1.5,1.0488,2.2085,3,0.79753,1,1.153
1,3,60,180,3.0,0.50346,3.1733,3,1.3184,0,1.0813
1,3,61,181,1.5,0.83011,1.7203,2,2.2696,1,0.015746
1,3,62,182,1.5,0.65006,1.857,3,0.99742,0,1.7778
1,3,63,183,3.0,0.3613,3.606,3,1.5275,1,1.5022
1,3,64,184,1.5,0.83818,1.6734,3,0.89795,0,1.6784
1,3,65,185,1.5,0.725,1.5903,3,0.63429,1,2.5703
1,3,66,186,1.5,0.48721,1.7483,3,1.7509,0,0.054436
1,3,67,187,1.5,0.84817,2.204,2,1.5181,0,2.3316
1,3,68,188,1.5,0.41645,2.294,2,3.5118,1,0.072763
1,3,69,189,1.5,0.58757,2.4736,2,1.208,0,1.4255
1,3,70,190,1.5,0.7499,2.456,2,1.6205,1,0.044048
1,3,71,191,1.5,0.8582,2.5392,1,2.1701,1,0.029145
1,3,72,192,1.5,0.43282,1.4948,3,1.7232,0,0.022001
1,3,73,193,1.5,3.5045,3.0562,1,0.20615,0,1.3763
1,3,74,194,3.0,0.48737,4.1119,2,1.7198,1,0.69406
1,3,75,195,3.0,1.3679,4.2557,2,2.3005,1,0.040395
1,3,76,196,1.5,0.68518,2.3955,2,5.4394,0,0.039009
1,3,77,197,1.5,0.56116,1.8438,3,2.6131,0,1.4761
1,3,78,198,3.0,0.95754,4.0874,2,1.5877,1,0.070485
1,3,79,199,3.0,1.0945,3.4664,3,1.9153,1,4.4255
1,3,80,200,1.5,0.71436,3.1206,2,1.1533,1,0.65788
1,3,81,201,3.0,3.0975,3.6398,1,2.5156,0,0.22836
1,3,82,202,1.5,0.84465,2.3421,3,2.523,0,0.018362
1,3,83,203,1.5,0.92712,2.7904,3,2.6076,1,0.43332
1,3,84,204,3.0,2.8213,4.6296,2,1.5824,1,0.026741
1,3,85,205,3.0,0.72869,3.7563,2,0.76616,1,0.61715
1,3,86,206,1.5,0.62967,2.5063,2,3.0443,1,1.7226
1,3,87,207,1.5,3.7011,1.5896,2,4.035,1,0.063775
1,3,88,208,1.5,0.40183,2.4849,2,1.0398,0,1.9607
1,3,89,209,3.0,1.0346,2.6818,2,7.3531,1,1.3179
1,3,90,210,1.5,0.71475,2.2534,3,1.3548,1,1.7103
2,3,1,121,1.5,0.92531,0.85079,1,1.6324,0,1.6275
2,3,2,122,1.5,0.63674,1.9355,3,1.0796,0,1.564
2,3,3,123,3.0,0.35659,3.4516,3,0.82462,1,1.213
2,3,4,124,3.0,0.41109,3.3179,2,1.0621,1,0.74221
2,3,5,125,3.0,0.37626,4.9663,1,1.2353,1,0.69361
2,3,6,126,3.0,0.36525,3.2675,2,2.8372,1,0.96569
2,3,7,127,3.0,0.33981,2.7007,3,1.664,0,1.3794
2,3,8,128,3.0,0.55977,3.241,2,0.89374,0,1.7792
2,3,9,129,3.0,0.45311,3.5731,2,1.8786,0,1.2508
2,3,10,130,1.5,0.8208,1.023,1,1.2859,0,0.71919
2,3,11,131,3.0,0.46899,3.5476,3,1.0114,0,2.1422
2,3,12,132,1.5,0.73599,1.5465,2,1.2252,0,2.0139
2,3,13,133,3.0,0.38159,2.7794,2,0.91363,0,1.1646
2,3,14,134,3.0,0.63351,3.6068,1,1.5298,0,0.9422
2,3,15,135,3.0,0.30707,3.8145,3,1.837,1,1.5815
2,3,16,136,3.0,0.25038,3.1328,3,0.91344,0,1.2417
2,3,17,137,3.0,0.31155,3.2325,3,0.46404,0,0.29229
2,3,18,138,3.0,0.413,3.233,2,0.098192,1,0.21971
2,3,19,139,3.0,0.40336,1.6616,1,1.0756,0,0.53902
2,3,20,140,1.5,1.0749,1.3378,2,1.272,0,0.4595
2,3,21,141,1.5,0.41049,1.7057,3,0.78319,1,0.19374
2,3,22,142,1.5,0.47084,1.7244,3,1.011,1,0.1781
2,3,23,143,3.0,0.57238,3.9002,2,1.039,1,0.24787
2,3,24,144,1.5,0.72094,1.386,2,0.85672,0,1.6375
2,3,25,145,1.5,0.60047,1.5066,3,1.8988,1,2.5018
2,3,26,146,1.5,0.54687,1.7454,3,1.1735,1,1.3487
2,3,27,147,1.5,0.26457,1.7298,3,1.1366,1,0.38341
2,3,28,148,3.0,0.28068,3.1435,2,1.4964,0,0.91742
2,3,29,149,3.0,0.26597,3.1186,3,1.2515,1,1.0934
2,3,30,150,3.0,0.26861,2.7592,1,1.2843,0,0.68023
2,3,31,151,1.5,0.3094,1.8274,2,0.76104,0,2.2669
2,3,32,152,3.0,0.33739,3.349,3,0.60103,1,0.1838
2,3,33,153,3.0,0.25665,2.9262,2,0.1846,1,0.2469
2,3,34,154,1.5,0.73207,1.1167,1,0.76781,0,0.60716
2,3,35,155,3.0,0.70488,4.2989,3,0.37338,1,0.9132
2,3,36,156,3.0,0.43333,3.1072,3,0.46867,1,0.53478
2,3,37,157,1.5,0.92799,0.82965,1,0.70163,0,0.39555
2,3,38,158,1.5,0.67682,2.0798,2,0.59803,0,0.30376
2,3,39,159,1.5,0.38605,2.0098,3,1.5745,1,0.71103
2,3,40,160,1.5,0.69577,1.5818,2,0.91397,1,0.16559
2,3,41,161,3.0,0.67148,4.0484,3,0.24883,1,0.31848
2,3,42,162,1.5,0.82951,0.93203,2,1.804,0,1.4318
2,3,43,163,1.5,0.25959,1.7291,3,0.89842,0,0.36722
2,3,44,164,1.5,0.21422,1.8174,3,1.8529,1,0.26888
2,3,45,165,3.0,0.27396,3.0652,3,1.7254,1,1.0263
2,3,46,166,3.0,0.25076,3.0471,3,0.77537,0,0.5634
2,3,47,167,3.0,0.2744,3.6269,2,0.13356,1,0.3828
2,3,48,168,1.5,2.2126,0.90186,1,0.85785,0,0.22606
2,3,49,169,3.0,0.24348,2.8059,2,0.46754,0,0.29529
2,3,50,170,1.5,0.73066,1.7189,2,1.2687,1,0.70637
2,3,51,171,1.5,0.72694,1.466,1,0.84042,0,0.92512
2,3,52,172,1.5,0.22982,1.6915,3,1.0495,1,2.4911
2,3,53,173,3.0,0.2368,2.8485,3,0.99043,1,0.21239
2,3,54,174,1.5,0.21882,1.6722,3,1.7348,0,0.35444
2,3,55,175,3.0,0.40998,3.692,1,0.50631,1,0.82525
2,3,56,176,1.5,0.4741,0.85282,1,0.60814,1,0.90229
2,3,57,177,3.0,0.28967,3.2633,3,0.77418,0,1.3632
2,3,58,178,1.5,0.53394,1.0325,2,1.067,1,0.45469
2,3,59,179,3.0,0.28897,2.6759,3,0.32169,1,0.19995
2,3,60,180,3.0,0.32451,2.9524,2,0.9895,1,1.3608
2,3,61,181,1.5,0.27149,1.6256,2,1.0121,0,1.2874
2,3,62,182,3.0,0.30812,3.2773,3,0.70979,1,0.22825
2,3,63,183,1.5,0.36811,1.9588,1,0.74869,1,0.61795
2,3,64,184,3.0,0.63107,2.9412,2,0.77079,1,0.38467
2,3,65,185,1.5,0.74422,1.3921,1,1.1386,1,0.34716
2,3,66,186,1.5,0.40862,1.0026,1,1.2202,1,0.33314
2,3,67,187,1.5,0.33516,1.6721,3,1.5331,1,0.2287
2,3,68,188,1.5,0.24151,1.8036,3,0.46944,1,0.18486
2,3,69,189,1.5,0.22449,1.7406,3,0.72319,1,0.16288
2,3,70,190,3.0,0.26884,3.0603,2,0.647,0,0.39048
2,3,71,191,1.5,0.60934,1.603,1,0.16859,1,0.22224
2,3,72,192,1.5,0.60429,1.4486,1,0.67691,0,0.71614
2,3,73,193,3.0,0.33755,3.0243,2,1.3076,1,0.29873
2,3,74,194,1.5,0.65959,1.9654,1,1.6891,1,0.40821
2,3,75,195,3.0,0.20611,3.4511,3,0.3486,1,0.4187
2,3,76,196,3.0,0.34327,3.33,2,2.9246,1,0.36958
2,3,77,197,1.5,0.73692,1.6484,2,1.0385,1,1.0606
2,3,78,198,1.5,0.75596,1.7744,1,0.8602,0,1.0291
2,3,79,199,1.5,0.55015,2.2694,1,0.81698,1,0.71778
2,3,80,200,3.0,0.43447,3.6588,3,0.90662,1,0.11142
2,3,81,201,3.0,0.28166,3.6191,2,1.2871,0,0.97056
2,3,82,202,1.5,0.5212,0.98648,2,1.1203,0,1.184
2,3,83,203,1.5,0.53126,2.3673,2,0.63874,0,0.3495
2,3,84,204,3.0,0.29502,3.2692,3,1.5889,1,1.4841
2,3,85,205,1.5,0.52058,1.8479,2,0.83869,1,0.5109
2,3,86,206,1.5,0.34136,1.9906,3,0.77173,1,0.22341
2,3,87,207,3.0,0.34317,2.9164,3,0.91138,1,0.25521
2,3,88,208,3.0,0.29495,3.6056,2,0.57852,1,0.67671
2,3,89,209,3.0,0.4225,2.739,2,0.8306,0,0.23964
2,3,90,210,1.5,0.57057,2.2108,1,0.77511,1,0.71424
3,3,1,121,1.5,0.82351,2.1507,3,1.5147,1,1.152
3,3,2,122,1.5,0.88164,1.8418,2,0.8238,1,0.801
3,3,3,123,1.5,0.5801,1.6324,3,0.87796,1,0.67882
3,3,4,124,1.5,0.65441,1.8105,1,1.727,1,1.3251
3,3,5,125,1.5,0.51745,2.2334,2,1.3512,1,0.45602
3,3,6,126,1.5,0.32707,1.4673,3,1.1415,1,0.72591
3,3,7,127,3.0,0.70195,3.1822,2,0.9274,0,1.7168
3,3,8,128,3.0,0.40488,2.586,3,0.91602,1,2.4549
3,3,9,129,3.0,0.5545,2.6876,3,1.217,0,1.0796
3,3,10,130,3.0,0.74282,3.5156,3,1.0384,1,0.59893
3,3,11,131,3.0,0.44096,2.9523,1,0.93826,1,0.62392
3,3,12,132,1.5,0.58537,1.3453,2,0.93738,0,0.70886
3,3,13,133,1.5,0.76353,1.4689,2,0.94447,1,0.49112
3,3,14,134,3.0,0.3421,2.7644,1,1.3152,1,0.65383
3,3,15,135,1.5,1.3957,1.5914,1,0.91254,1,0.61319
3,3,16,136,3.0,0.38622,3.0855,1,0.97668,1,0.47756
3,3,17,137,3.0,0.33986,2.6522,3,1.2769,0,1.9392
3,3,18,138,1.5,0.80797,2.3385,1,1.3688,1,5.1816
3,3,19,139,3.0,0.44205,3.227,1,1.1474,1,0.45297
3,3,20,140,1.5,0.37595,1.7542,2,0.81866,1,1.1453
3,3,21,141,3.0,0.71518,2.7673,1,2.1254,0,0.79795
3,3,22,142,3.0,0.53134,2.7927,1,0.89748,1,0.62721
3,3,23,143,3.0,0.58466,3.3458,1,0.81105,1,0.65373
3,3,24,144,1.5,0.64178,1.9394,2,1.5719,0,0.87067
3,3,25,145,1.5,0.6297,2.5562,1,1.2321,0,1.6657
3,3,26,146,3.0,0.68136,2.8669,1,2.0489,0,1.3014
3,3,27,147,3.0,0.31964,2.6975,2,0.81335,1,0.6152
3,3,28,148,3.0,0.32449,2.678,3,1.574,0,0.44775
3,3,29,149,3.0,0.2916,2.8519,2,0.75365,0,0.65937
3,3,30,150,3.0,0.39082,2.7027,2,0.765,1,0.7919
3,3,31,151,1.5,0.27373,1.827,2,0.84971,1,0.88147
3,3,32,152,1.5,0.53594,2.347,1,1.1608,0,1.5906
3,3,33,153,3.0,0.82876,3.1057,3,1.1419,1,1.3381
3,3,34,154,1.5,1.1216,2.172,2,0.90703,1,0.85002
3,3,35,155,1.5,0.63715,2.7476,2,1.6259,0,2.4891
3,3,36,156,1.5,0.86197,1.6415,2,1.1241,1,0.96349
3,3,37,157,3.0,1.2652,2.8322,2,1.2277,1,0.51514
3,3,38,158,3.0,0.69008,2.9005,2,1.6629,1,0.66591
3,3,39,159,3.0,0.48017,2.6332,2,1.9121,0,1.1525
3,3,40,160,1.5,0.83224,2.2178,1,1.3774,0,0.99021
3,3,41,161,3.0,0.82321,2.499,3,0.9256,0,1.3389
3,3,42,162,3.0,0.63031,3.4211,1,1.1271,1,0.47707
3,3,43,163,1.5,0.59925,1.0681,2,0.88173,0,0.55359
3,3,44,164,3.0,0.40668,3.1274,2,1.2215,0,1.784
3,3,45,165,3.0,0.97994,2.7311,1,1.5512,0,0.55498
3,3,46,166,1.5,0.52251,2.0502,2,1.4906,0,1.9601
3,3,47,167,3.0,0.8522,3.2583,3,1.0322,1,1.9296
3,3,48,168,3.0,0.38599,3.4478,2,0.96259,1,0.58846
3,3,49,169,1.5,0.96786,2.4945,1,1.0496,0,1.8292
3,3,50,170,3.0,0.58559,2.7219,2,1.1803,1,0.57741
3,3,51,171,3.0,0.45448,2.8871,2,1.5517,0,1.3941
3,3,52,172,3.0,0.56175,3.4299,1,1.6363,0,1.0317
3,3,53,173,3.0,0.42622,3.0271,2,1.8121,1,0.88881
3,3,54,174,1.5,1.3431,2.6263,2,0.94668,1,0.72749
3,3,55,175,1.5,1.098,2.7204,1,0.90371,1,0.83372
3,3,56,176,3.0,0.87121,2.8226,2,0.99346,1,1.1027
3,3,57,177,3.0,0.48295,3.2566,2,1.5935,1,1.0511
3,3,58,178,1.5,0.87984,2.3561,2,1.6691,0,1.1196
3,3,59,179,1.5,1.3343,1.6302,2,0.80092,1,0.89404
3,3,60,180,1.5,0.38618,1.6602,1,1.5758,1,2.7378
3,3,61,181,1.5,0.7453,1.5186,2,0.94377,1,1.4526
3,3,62,182,3.0,0.60018,2.218,3,1.0665,0,1.9293
3,3,63,183,3.0,0.67978,3.357,2,1.2297,0,1.0766
3,3,64,184,1.5,0.43781,2.1988,2,1.2265,1,0.55199
3,3,65,185,1.5,1.0599,1.9399,2,1.2465,0,0.46342
3,3,66,186,3.0,0.42598,2.9519,2,1.3901,0,3.0992
3,3,67,187,3.0,1.0574,3.0621,1,1.3865,1,0.96965
3,3,68,188,1.5,0.63696,1.4966,2,0.85112,1,0.60648
3,3,69,189,1.5,0.9067,1.7384,2,1.0945,1,0.80439
3,3,70,190,1.5,1.0076,1.6747,2,0.83708,1,0.4719
3,3,71,191,1.5,0.4745,1.9277,2,0.9518,1,0.63186
3,3,72,192,3.0,0.70999,3.0785,3,1.937,1,2.3054
3,3,73,193,1.5,0.89656,3.2429,2,1.1342,1,0.79273
3,3,74,194,1.5,2.5094,1.8351,1,1.0922,1,0.52536
3,3,75,195,1.5,2.2727,2.2698,3,1.2793,1,4.2431
3,3,76,196,1.5,0.37911,2.0443,2,0.63744,1,0.5859
3,3,77,197,3.0,0.39243,2.4778,2,1.0378,0,0.8719
3,3,78,198,3.0,0.98951,4.35,1,1.3116,1,1.1163
3,3,79,199,1.5,0.38215,1.8558,2,0.72107,0,0.99866
3,3,80,200,3.0,0.52534,2.9659,2,0.92391,0,2.5497
3,3,81,201,3.0,0.55723,2.5253,2,1.0227,1,1.223
3,3,82,202,1.5,1.2869,2.6208,1,1.2802,0,0.48787
3,3,83,203,1.5,1.081,2.0321,2,0.95048,1,0.86894
3,3,84,204,1.5,1.1799,3.8814,1,1.024,1,0.67392
3,3,85,205,1.5,0.52855,2.007,2,0.84615,0,0.90286
3,3,86,206,3.0,0.54335,2.5281,3,1.3131,1,2.8188
3,3,87,207,3.0,1.092,2.8894,2,1.1309,1,0.98949
3,3,88,208,3.0,1.0188,3.508,2,1.755,0,2.0078
3,3,89,209,1.5,0.50634,1.075,2,0.85105,1,1.1691
3,3,90,210,1.5,0.73182,1.9664,2,0.99079,1,1.4503
4,3,1,121,3.0,0.42252,2.3513,2,0.65217,1,0.62037
4,3,2,122,1.5,0.57855,0.64296,2,0.5375,1,0.57228
4,3,3,123,3.0,0.40672,1.9889,2,0.63261,1,0.55628
4,3,4,124,3.0,0.3113,3.2189,2,0.56365,1,0.64067
4,3,5,125,1.5,0.42909,1.0822,2,0.7291,1,0.6642
4,3,6,126,3.0,0.33178,3.4555,2,1.3032,0,0.77043
4,3,7,127,3.0,0.92348,3.4125,2,0.686,1,0.75921
4,3,8,128,3.0,1.4288,3.9266,2,0.94597,1,0.83891
4,3,9,129,3.0,0.37026,1.724,2,0.69746,0,1.1918
4,3,10,130,1.5,0.79422,1.9923,2,0.57386,1,0.86334
4,3,11,131,3.0,0.39187,2.6772,3,0.49864,1,0.69271
4,3,12,132,1.5,0.9973,0.93167,2,0.91721,0,0.83073
4,3,13,133,3.0,0.56797,3.2963,2,0.78659,0,1.409
4,3,14,134,1.5,0.59488,1.4187,2,0.64257,0,0.86654
4,3,15,135,3.0,0.36552,3.7443,1,1.6699,0,0.869
4,3,16,136,3.0,0.43216,3.7561,2,1.154,1,0.7957
4,3,17,137,1.5,0.83987,2.2134,2,1.1978,0,0.68948
4,3,18,138,1.5,0.39681,1.5328,2,0.64022,0,0.76402
4,3,19,139,1.5,0.84269,1.2663,2,0.64097,1,0.65173
4,3,20,140,3.0,0.44216,2.2529,2,0.617,0,1.1815
4,3,21,141,3.0,0.4296,3.2578,2,0.65604,1,2.0618
4,3,22,142,1.5,0.56306,2.1942,2,1.551,0,0.84111
4,3,23,143,3.0,0.43263,2.7315,2,0.72844,1,0.97596
4,3,24,144,3.0,0.50851,2.2026,2,0.71781,1,0.61944
4,3,25,145,1.5,0.59701,2.3574,2,0.65875,0,0.81486
4,3,26,146,3.0,0.3857,1.8968,2,0.66223,0,0.5395
4,3,27,147,1.5,0.53673,1.6476,2,0.6384,1,0.77387
4,3,28,148,1.5,0.41199,2.4811,2,0.74811,0,0.60535
4,3,29,149,3.0,0.52264,3.0633,2,0.83758,0,0.85945
4,3,30,150,3.0,0.58136,2.8551,2,1.2037,1,0.98459
4,3,31,151,1.5,0.39142,1.1778,2,0.72394,1,0.66321
4,3,32,152,3.0,0.33614,1.9349,2,0.62973,1,0.82684
4,3,33,153,1.5,0.43457,1.5204,3,0.64574,0,0.50129
4,3,34,154,1.5,0.27484,1.69,2,0.5605,1,0.55
4,3,35,155,3.0,0.49232,2.9282,3,0.58672,1,0.62269
4,3,36,156,1.5,0.44827,1.2926,2,0.83761,1,0.58546
4,3,37,157,1.5,0.39745,1.717,3,0.41521,1,0.65617
4,3,38,158,3.0,0.58094,3.7049,3,0.5524,1,1.3965
4,3,39,159,1.5,0.78207,1.6548,2,0.6084,0,0.51545
4,3,40,160,3.0,0.38617,3.0089,2,0.93337,1,0.65548
4,3,41,161,3.0,0.62088,2.7728,2,1.1445,0,0.51506
4,3,42,162,1.5,0.73578,2.4213,3,0.681,1,0.57838
4,3,43,163,3.0,0.79608,3.2301,2,0.52533,1,0.56442
4,3,44,164,3.0,0.65895,4.1518,2,0.52296,1,0.56276
4,3,45,165,1.5,0.59767,4.1291,2,0.79639,1,1.0392
4,3,46,166,3.0,0.49406,5.0797,1,1.1315,1,0.72829
4,3,47,167,3.0,0.41783,1.6837,2,0.69139,0,0.57583
4,3,48,168,1.5,0.68032,2.357,2,0.58322,1,0.5821
4,3,49,169,1.5,0.4955,1.0558,2,0.69946,0,0.85539
4,3,50,170,1.5,0.70516,1.2612,2,0.73562,1,0.62141
4,3,51,171,1.5,0.37173,1.2999,2,0.74167,1,0.66482
4,3,52,172,1.5,0.28612,1.7842,2,0.69231,1,0.90172
4,3,53,173,3.0,0.44745,3.4415,2,0.89415,0,1.1042
4,3,54,174,3.0,0.40692,2.9005,3,0.68745,1,0.6488
4,3,55,175,3.0,0.32863,3.4581,3,0.55492,0,0.53739
4,3,56,176,3.0,0.38427,3.2828,2,1.3386,1,0.74815
4,3,57,177,1.5,0.62657,1.3915,2,0.78743,0,0.72334
4,3,58,178,3.0,0.4902,4.3764,2,0.51627,1,0.59405
4,3,59,179,3.0,0.37435,3.2031,2,0.96469,1,0.69016
4,3,60,180,1.5,0.46276,1.4073,2,0.66085,1,0.64192
4,3,61,181,3.0,0.41761,2.0839,2,0.7145,1,0.6664
4,3,62,182,1.5,0.87224,2.073,3,0.72202,1,0.54886
4,3,63,183,3.0,0.42022,3.8604,2,0.81875,1,0.69544
4,3,64,184,3.0,0.40081,3.5704,2,0.8254,1,0.6515
4,3,65,185,3.0,0.42541,3.5291,3,0.77222,1,0.59973
4,3,66,186,3.0,0.42403,4.315,3,1.1354,1,0.89421
4,3,67,187,3.0,0.48053,3.6291,3,0.6475,1,0.65396
4,3,68,188,3.0,0.44599,4.3825,2,0.52354,1,0.58842
4,3,69,189,1.5,0.7141,6.2327,1,1.2182,1,0.69331
4,3,70,190,1.5,0.49771,0.8798,2,1.652,0,0.59236
4,3,71,191,1.5,0.41521,1.9176,2,0.62808,0,0.51424
4,3,72,192,1.5,0.51627,1.1677,2,0.63179,0,0.5176
4,3,73,193,3.0,0.40572,3.2252,2,0.78142,0,0.5169
4,3,74,194,1.5,0.45866,1.5533,2,0.61964,0,0.54673
4,3,75,195,3.0,0.77351,2.9877,2,1.2659,1,0.69127
4,3,76,196,1.5,0.40428,2.4866,2,0.89197,0,0.63825
4,3,77,197,1.5,0.44336,1.5178,2,0.7805,1,0.5899
4,3,78,198,1.5,0.45764,1.7392,2,0.54631,1,0.54019
4,3,79,199,1.5,0.42484,0.68973,2,0.58853,0,0.46133
4,3,80,200,1.5,0.42462,1.515,2,0.65202,1,0.57107
4,3,81,201,1.5,0.62707,2.5297,2,1.0621,1,0.78886
4,3,82,202,1.5,0.89687,2.1568,2,0.78402,0,0.84407
4,3,83,203,3.0,0.29394,2.7549,3,0.74362,1,0.6538
4,3,84,204,1.5,0.38675,1.7983,2,0.51362,0,0.57865
4,3,85,205,3.0,0.27943,2.3333,2,0.62577,1,0.5155
4,3,86,206,3.0,0.37457,3.4525,2,0.80151,1,0.57001
4,3,87,207,1.5,0.50434,1.536,2,0.86846,0,0.5947
4,3,88,208,1.5,0.42566,1.402,2,0.70736,1,0.8395
4,3,89,209,1.5,0.42403,3.2262,1,0.90789,1,0.76377
4,3,90,210,1.5,0.48878,1.0133,2,0.60117,1,0.60747
5,3,1,121,1.5,0.53991,1.3262,2,2.076,0,0.37467
5,3,2,122,1.5,0.40008,1.4329,3,0.42788,1,0.4636
5,3,3,123,3.0,0.50813,3.0889,2,0.692,1,0.46509
5,3,4,124,3.0,0.37517,2.8153,2,1.4035,1,1.319
5,3,5,125,3.0,0.38416,2.7456,2,1.2492,1,0.77846
5,3,6,126,3.0,0.47588,2.6656,2,1.3496,1,0.70384
5,3,7,127,3.0,1.1865,3.2079,2,1.8437,1,2.5018
5,3,8,128,1.5,0.59422,1.2299,3,2.9642,1,1.3513
5,3,9,129,3.0,0.44126,2.5411,2,1.6704,1,5.7574
5,3,10,130,3.0,0.61825,2.5832,2,1.6251,1,3.3997
5,3,11,131,3.0,0.41523,3.081,2,1.0877,1,0.84647
5,3,12,132,1.5,0.84102,2.6008,3,2.0898,0,0.58348
5,3,13,133,3.0,0.71961,3.5725,2,1.9652,1,2.4266
5,3,14,134,1.5,0.6845,1.7569,2,4.0231,0,0.70292
5,3,15,135,1.5,1.1086,1.3756,2,2.4637,0,2.614
5,3,16,136,1.5,0.60092,1.932,3,1.1391,1,0.26048
5,3,17,137,1.5,0.60187,1.4949,3,1.3869,1,0.80699
5,3,18,138,1.5,1.2096,1.4149,2,1.4513,0,0.44334
5,3,19,139,3.0,0.37002,3.2355,2,1.338,1,0.99746
5,3,20,140,3.0,0.39389,2.7173,2,2.2643,1,0.60336
5,3,21,141,3.0,0.63999,2.2257,2,2.1604,0,0.63737
5,3,22,142,1.5,0.39867,1.6048,2,5.6209,1,2.7627
5,3,23,143,3.0,0.5321,3.743,3,2.5691,1,1.4152
5,3,24,144,3.0,0.32181,2.3369,2,1.6173,0,0.41669
5,3,25,145,3.0,0.57996,2.3318,2,1.8375,0,1.1446
5,3,26,146,1.5,0.6177,1.3837,2,1.5536,0,0.63317
5,3,27,147,1.5,0.49083,1.1765,1,4.439,0,0.97578
5,3,28,148,3.0,0.47981,2.982,3,0.7898,1,0.63749
