Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Block,AveStim,Duration,Condition
17,49,35.0,6,1.5,2.664,3,41,2000,1
18,52,45.0,8,2.204255,1.502005,1,46,100,0
18,60,48.0,6,2.62304,1.228605,1,46,2000,1
18,59,40.0,5,3.5071,1.22138,1,46,100,0
18,56,46.0,8,4.17848,1.774155,1,46,2000,1
18,51,45.0,6,3.245965,2.28916,1,46,2000,1
18,36,40.0,7,3.28923,1.43471,1,46,100,0
18,59,45.0,5,4.26306,1.43171,1,46,100,0
18,53,48.0,5,2.49704,2.412145,1,46,2000,1
18,56,49.0,4,4.16169,1.28833,1,46,2000,1
18,59,46.0,3,5.734405,1.36773,1,46,100,0
18,39,40.0,7,4.218425,2.38224,1,46,100,0
18,41,42.0,7,2.82464,1.64209,1,46,2000,1
18,35,40.0,7,3.00114,1.68091,1,46,2000,1
18,54,44.0,4,3.783265,2.19343,1,46,100,0
18,60,46.0,2,2.665275,1.875095,1,46,100,0
18,40,39.0,7,3.41425,1.993495,1,46,2000,1
18,48,42.0,4,2.736465,6.794845,1,46,100,0
18,51,47.0,6,4.25148,1.65572,1,46,2000,1
18,54,46.0,7,2.522245,1.313895,1,46,2000,1
18,61,49.0,7,2.386545,1.330165,1,46,100,0
18,53,45.0,6,2.64819,1.400465,1,46,100,0
18,35,42.0,7,3.00476,1.77235,1,46,2000,1
18,47,43.0,6,2.406015,1.66421,1,46,2000,1
18,39,38.0,7,3.241335,1.8366,1,46,100,0
18,46,43.0,6,2.75616,1.42299,1,46,2000,1
18,59,49.0,6,3.364265,1.218915,1,46,100,0
18,53,48.0,6,2.938585,1.382005,1,46,2000,1
18,57,46.0,7,2.380385,2.412255,1,46,100,0
18,50,46.0,6,2.55224,1.569665,1,46,2000,1
18,40,42.0,5,2.921725,1.93104,1,46,100,0
18,58,45.0,5,2.45721,1.27716,1,46,100,0
18,35,40.0,7,3.13917,1.401995,1,46,2000,1
18,45,45.0,6,2.136995,1.182455,1,46,100,0
18,45,45.0,7,3.160665,1.32588,1,46,2000,1
18,49,49.0,7,2.36074,1.5301,1,46,100,0
18,38,43.0,5,2.70672,1.64037,1,46,2000,1
18,34,43.0,7,3.496965,1.614875,1,46,2000,1
18,46,42.0,5,2.91505,1.28153,1,46,100,0
18,41,46.0,6,3.70464,1.640835,1,46,2000,1
18,48,45.0,3,3.17863,2.314975,1,46,100,0
18,38,35.0,6,3.30061,1.6681,2,31,2000,1
18,28,29.0,7,5.141955,2.236005,2,31,100,0
18,28,27.0,7,2.50597,1.539865,2,31,100,0
18,33,37.0,7,3.392035,1.54021,2,31,2000,1
18,35,30.0,6,4.46727,1.470455,2,31,100,0
18,34,31.0,8,4.79873,1.54848,2,31,2000,1
18,36,30.0,8,3.398515,2.148225,2,31,2000,1
18,28,28.0,8,2.69175,1.51077,2,31,100,0
18,33,32.0,7,5.213685,1.339215,2,31,2000,1
18,32,30.0,7,2.73298,1.624695,2,31,100,0
18,28,26.0,6,2.90071,1.850765,2,31,100,0
18,29,27.0,7,2.880035,1.44013,2,31,2000,1
18,37,28.0,6,2.7407,1.974225,2,31,100,0
18,27,28.0,7,5.16514,1.915665,2,31,2000,1
18,26,25.0,8,2.74264,2.348345,2,31,2000,1
18,26,25.0,8,4.03966,1.483385,2,31,100,0
18,24,28.0,8,2.98266,2.592225,2,31,2000,1
18,35,29.0,7,2.03957,1.320695,2,31,100,0
18,27,27.0,6,2.908135,1.30701,2,31,100,0
18,20,23.0,7,5.15074,2.616715,2,31,2000,1
18,46,32.0,8,2.892575,1.844365,2,31,2000,1
18,31,29.0,7,2.696875,2.000455,2,31,100,0
18,39,28.0,6,2.23048,1.70256,2,31,100,0
18,29,27.0,7,3.57337,1.495575,2,31,2000,1
18,31,27.0,6,2.75721,1.2613,2,31,2000,1
18,41,27.0,7,2.04901,1.31074,2,31,100,0
18,40,30.0,7,2.3689,1.84603,2,31,2000,1
18,30,26.0,8,2.399475,1.768575,2,31,100,0
18,45,33.0,5,2.59865,1.69616,2,31,2000,1
18,36,29.0,5,2.61462,1.009665,2,31,100,0
18,31,27.0,9,6.255705,2.588225,2,31,2000,1
18,21,20.0,8,3.84009,1.43868,2,31,100,0
18,28,22.0,8,4.24502,1.50033,2,31,100,0
18,46,30.0,8,2.68789,1.64259,2,31,2000,1
18,36,25.0,7,2.587275,1.599425,2,31,100,0
18,35,29.0,8,3.98702,2.08316,2,31,2000,1
18,28,27.0,6,2.56192,1.21388,2,31,100,0
18,34,29.0,6,4.525935,1.524105,2,31,2000,1
18,21,22.0,7,3.2672,1.416455,2,31,2000,1
18,43,29.0,7,4.800185,1.95432,2,31,100,0
18,52,44.0,7,2.671415,1.32915,3,43,2000,1
18,45,40.0,7,2.481455,1.43228,3,43,100,0
18,55,42.0,7,2.16261,1.21317,3,43,100,0
18,40,40.0,7,2.77724,1.57129,3,43,2000,1
18,48,45.0,7,3.285715,1.596805,3,43,100,0
18,32,38.0,5,2.81763,1.751615,3,43,2000,1
18,43,40.0,6,4.68326,1.38391,3,43,100,0
18,33,37.0,5,4.55963,1.18042,3,43,2000,1
18,53,43.0,6,2.66865,1.195995,3,43,100,0
18,29,40.0,7,3.60317,1.709345,3,43,2000,1
18,47,45.0,7,2.38435,2.577515,3,43,100,0
18,42,45.0,7,2.310765,1.516195,3,43,2000,1
18,39,43.0,6,1.54923,3.27626,3,43,2000,1
18,40,40.0,6,2.375795,1.19001,3,43,100,0
18,34,38.0,5,2.238565,1.058155,3,43,100,0
18,31,38.0,5,3.444375,1.107215,3,43,2000,1
18,33,39.0,4,3.47599,1.67009,3,43,100,0
18,32,35.0,5,5.3754,1.43163,3,43,2000,1
18,42,42.0,6,2.342225,1.790155,3,43,2000,1
18,28,40.0,5,2.78167,1.542465,3,43,100,0
18,53,46.0,6,2.006795,1.10572,3,43,100,0
18,48,47.0,5,4.01169,1.17158,3,43,2000,1
18,52,45.0,5,2.345835,1.61729,3,43,100,0
18,57,45.0,5,2.62725,1.168745,3,43,2000,1
18,46,42.0,5,2.49411,1.00607,3,43,2000,1
18,56,45.0,6,1.966795,1.544055,3,43,100,0
18,41,41.0,5,2.337085,1.129485,3,43,2000,1
18,36,41.0,5,2.394715,1.01975,3,43,100,0
18,53,42.0,6,2.38683,1.34284,3,43,100,0
18,44,44.0,7,2.003385,1.857835,3,43,2000,1
18,50,44.0,6,1.840335,1.954235,3,43,2000,1
18,39,43.0,6,3.324335,1.14137,3,43,100,0
18,35,39.0,4,2.85726,2.739215,3,43,2000,1
18,31,39.0,4,2.767555,1.99776,3,43,100,0
18,40,40.0,6,2.661765,1.47769,3,43,100,0
18,52,48.0,6,3.960695,1.286325,3,43,2000,1
18,58,48.0,7,2.5747,1.693875,3,43,2000,1
18,31,42.0,5,2.295805,1.166195,3,43,100,0
18,35,40.0,5,2.72124,1.354085,3,43,2000,1
18,39,40.0,4,2.985695,1.41465,3,43,100,0
19,18,19.0,7,2.78685,1.90961,1,31,2000,1
19,35,35.0,7,2.227955,1.68343,1,31,100,0
19,37,40.0,6,2.36479,2.759215,1,31,100,0
19,26,32.0,7,2.333765,1.484565,1,31,2000,1
19,43,42.0,8,2.03433,1.86149,1,31,2000,1
19,31,35.0,4,2.92333,1.515645,1,31,100,0
19,34,35.0,5,2.490445,1.787455,1,31,100,0
19,25,30.0,7,2.30587,2.097535,1,31,2000,1
19,26,32.0,5,3.88149,1.560175,1,31,100,0
19,28,35.0,7,2.11762,1.507585,1,31,2000,1
19,21,35.0,3,4.51664,1.475625,1,31,100,0
19,22,24.0,6,2.63389,2.00094,1,31,2000,1
19,23,34.0,6,3.03684,1.89546,1,31,100,0
19,24,25.0,6,2.644135,2.427505,1,31,2000,1
19,20,25.0,7,2.183895,1.46777,1,31,100,0
19,43,43.0,6,4.16147,2.00356,1,31,2000,1
19,32,40.0,5,2.279545,1.50782,1,31,100,0
19,19,19.0,7,3.282475,2.062535,1,31,2000,1
19,36,35.0,6,2.66931,1.41907,1,31,2000,1
19,26,38.0,3,3.60728,1.81444,1,31,100,0
19,41,43.0,5,3.110125,1.226195,1,31,100,0
19,17,21.0,5,2.899495,2.258265,1,31,2000,1
19,24,29.0,5,3.811095,1.83016,1,31,2000,1
19,25,34.0,5,2.599345,1.217515,1,31,100,0
19,34,36.0,6,3.12648,1.587735,1,31,2000,1
19,26,30.0,5,2.602495,1.58102,1,31,100,0
19,20,23.0,8,2.553035,1.58026,1,31,2000,1
19,46,39.0,5,5.754735,2.28255,1,31,100,0
19,41,45.0,6,2.21021,2.19379,1,31,2000,1
19,24,38.0,5,3.384975,3.681375,1,31,100,0
19,44,45.0,6,2.577485,1.306805,1,31,2000,1
19,23,35.0,5,2.52941,2.58925,1,31,100,0
19,45,40.0,4,2.315585,1.711495,1,31,100,0
19,22,27.0,6,3.13942,1.53053,1,31,2000,1
19,33,30.0,6,2.42075,2.41045,1,31,2000,1
19,46,35.0,5,4.695935,1.83052,1,31,100,0
19,25,30.0,7,3.140245,4.195325,1,31,2000,1
19,38,37.0,6,3.14284,3.033335,1,31,100,0
19,22,34.0,7,2.95682,1.434035,1,31,100,0
19,22,27.0,6,2.396615,2.12933,1,31,2000,1
19,47,42.0,7,2.328915,1.84551,2,35,2000,1
19,34,40.0,6,2.661725,1.209845,2,35,100,0
19,41,50.0,6,2.15656,1.4685,2,35,2000,1
19,31,35.0,6,2.43247,1.490175,2,35,100,0
19,23,30.0,7,2.60946,1.217925,2,35,100,0
19,28,40.0,7,3.30015,1.858575,2,35,2000,1
19,47,65.0,7,3.593805,1.54023,2,35,2000,1
19,24,40.0,4,2.870005,3.056965,2,35,100,0
19,31,38.0,6,4.17887,1.43515,2,35,2000,1
19,48,45.0,7,2.956495,1.694825,2,35,100,0
19,35,44.0,7,2.55889,1.835835,2,35,100,0
19,22,32.0,6,3.08365,2.28415,2,35,2000,1
19,42,49.0,7,3.679535,2.04819,2,35,2000,1
19,45,53.0,6,2.646275,1.765275,2,35,100,0
19,21,50.0,6,2.75448,2.79809,2,35,100,0
19,32,50.0,7,4.116455,1.991585,2,35,2000,1
19,47,55.0,6,2.17126,2.072635,2,35,2000,1
19,38,45.0,6,3.73091,1.53191,2,35,100,0
19,28,37.0,7,3.5636,2.597245,2,35,2000,1
19,45,40.0,6,2.29104,1.321915,2,35,100,0
19,47,52.0,6,3.84473,2.169215,2,35,2000,1
19,43,40.0,6,2.64499,1.79445,2,35,100,0
19,48,45.0,6,2.321515,1.28188,2,35,100,0
19,48,50.0,7,1.81692,2.24589,2,35,2000,1
19,50,58.0,6,2.705835,1.19334,2,35,2000,1
19,32,43.0,4,2.980315,2.032445,2,35,100,0
19,31,40.0,4,3.97438,1.51648,2,35,100,0
19,39,40.0,7,2.724485,1.41158,2,35,2000,1
19,22,23.0,5,5.27549,2.130275,2,35,100,0
19,40,45.0,6,4.52988,2.065925,2,35,2000,1
19,41,45.0,5,2.240735,1.442645,2,35,100,0
19,21,24.0,7,3.95177,2.03145,2,35,2000,1
19,44,40.0,6,2.97664,1.870905,2,35,100,0
19,42,47.0,6,3.22847,1.53982,2,35,2000,1
19,38,43.0,6,2.768375,1.274455,2,35,2000,1
19,41,39.0,6,3.93643,1.57311,2,35,100,0
19,38,35.0,7,2.90095,1.660725,2,35,100,0
19,25,25.0,7,2.1483,1.854105,2,35,2000,1
19,49,57.0,6,2.711135,2.40398,2,35,2000,1
19,29,47.0,5,3.069195,2.4413,2,35,100,0
19,45,47.0,6,2.863695,3.035405,3,47,2000,1
19,60,55.0,6,2.162375,1.24161,3,47,100,0
19,44,54.0,6,2.483005,2.468455,3,47,2000,1
19,40,45.0,7,4.74001,1.27791,3,47,100,0
19,38,50.0,5,3.14703,1.59874,3,47,2000,1
19,36,50.0,4,2.452835,2.081555,3,47,100,0
19,51,53.0,3,3.15882,3.380675,3,47,100,0
19,33,42.0,7,3.323695,2.355835,3,47,2000,1
19,60,53.0,6,4.523515,1.662865,3,47,2000,1
19,38,49.0,6,3.7481,1.24467,3,47,100,0
19,47,54.0,7,2.68478,1.4356,3,47,100,0
19,50,55.0,6,3.31415,1.62868,3,47,2000,1
19,40,43.0,7,3.184685,1.595365,3,47,2000,1
19,35,47.0,5,4.30449,1.861555,3,47,100,0
19,55,56.0,6,4.49466,1.207925,3,47,2000,1
19,45,55.0,6,1.77552,1.635965,3,47,100,0
19,34,47.0,5,2.931155,2.016245,3,47,100,0
19,50,45.0,5,3.479535,1.469025,3,47,2000,1
19,40,47.0,5,2.520825,2.01645,3,47,100,0
19,54,60.0,6,2.20718,1.38356,3,47,2000,1
19,48,54.0,6,3.17129,1.83914,3,47,100,0
19,48,53.0,6,2.861315,1.540465,3,47,2000,1
19,36,50.0,7,2.484865,1.581515,3,47,100,0
19,53,58.0,6,4.08025,1.49956,3,47,2000,1
19,40,46.0,6,2.632705,1.741495,3,47,2000,1
19,62,52.0,5,4.56146,2.015725,3,47,100,0
19,41,47.0,6,2.76985,1.46759,3,47,100,0
19,56,58.0,6,2.89538,2.33954,3,47,2000,1
19,33,40.0,7,2.76915,1.515025,3,47,2000,1
19,51,51.0,6,2.9921,1.56287,3,47,100,0
19,43,44.0,7,2.31436,1.685525,3,47,2000,1
19,53,55.0,5,2.49198,1.992665,3,47,100,0
19,37,43.0,5,3.088825,1.209595,3,47,100,0
19,58,56.0,5,4.919615,2.13619,3,47,2000,1
19,52,50.0,5,2.437645,2.25824,3,47,2000,1
19,56,57.0,5,2.668585,2.536965,3,47,100,0
19,42,46.0,6,3.09469,1.660225,3,47,100,0
19,41,42.0,6,3.065695,1.659415,3,47,2000,1
19,45,41.0,7,2.94948,1.354875,3,47,100,0
19,60,54.0,5,3.97596,2.14633,3,47,2000,1
20,60,57.0,3,3.42441,2.07023,1,46,100,0
20,33,29.0,4,3.341485,1.09856,1,46,2000,1
20,39,34.0,3,3.92492,1.57415,1,46,2000,1
20,31,34.0,1,4.799695,1.614215,1,46,100,0
20,54,40.0,2,3.14928,2.89933,1,46,100,0
20,53,58.0,3,3.27077,1.636185,1,46,2000,1
20,57,35.0,1,3.96652,2.52644,1,46,100,0
20,33,22.0,4,4.963365,1.8514,1,46,2000,1
20,54,58.0,3,4.496795,3.093215,1,46,100,0
20,46,44.0,4,2.631575,1.407285,1,46,2000,1
20,35,35.0,2,3.76189,1.34718,1,46,100,0
20,61,57.0,3,2.85191,1.81123,1,46,2000,1
20,53,44.0,2,2.852635,1.64312,1,46,100,0
20,59,61.0,3,5.007075,1.7664,1,46,2000,1
20,56,50.0,1,5.74592,2.176495,1,46,2000,1
20,39,44.0,0,3.536925,2.104355,1,46,100,0
20,48,46.0,2,4.08762,2.51537,1,46,100,0
20,40,35.0,3,4.340355,2.305395,1,46,2000,1
20,35,34.0,2,5.560955,1.20114,1,46,100,0
20,38,40.0,3,2.467035,1.78111,1,46,2000,1
20,52,45.0,3,3.02203,3.15733,1,46,100,0
20,41,43.0,4,2.84802,2.624375,1,46,2000,1
20,49,29.0,2,6.460955,2.53284,1,46,100,0
20,51,40.0,4,3.17815,1.44118,1,46,2000,1
20,58,45.0,4,3.60521,1.757065,1,46,100,0
20,56,53.0,4,3.38649,1.74688,1,46,2000,1
20,31,30.0,5,2.43185,2.345955,1,46,2000,1
20,52,45.0,3,4.17775,1.45234,1,46,100,0
20,42,40.0,3,2.41135,2.53211,1,46,100,0
20,31,35.0,3,2.84564,1.477365,1,46,2000,1
20,45,50.0,4,4.164665,2.35397,1,46,100,0
20,57,50.0,3,3.221385,1.70743,1,46,2000,1
20,42,27.0,4,4.68329,1.382995,1,46,100,0
20,52,50.0,4,2.2978,1.09517,1,46,2000,1
20,46,45.0,2,2.45473,1.441125,1,46,100,0
20,39,43.0,3,2.71733,1.273095,1,46,2000,1
20,57,37.0,4,2.9547,1.46404,1,46,100,0
20,41,44.0,3,4.291645,2.183205,1,46,2000,1
20,47,45.0,3,3.144765,1.198695,1,46,2000,1
20,35,24.0,3,4.454805,1.92227,1,46,100,0
20,39,27.0,3,3.49393,1.17617,2,35,100,0
20,23,28.0,5,4.162205,2.74525,2,35,2000,1
20,34,26.0,5,4.666445,2.6512,2,35,100,0
20,46,40.0,4,2.50599,2.748325,2,35,2000,1
20,50,37.0,2,5.02498,1.553325,2,35,100,0
20,45,40.0,4,3.1587,2.08009,2,35,2000,1
20,44,38.0,3,4.52334,1.45061,2,35,2000,1
20,23,17.0,6,3.52262,1.301925,2,35,100,0
20,40,40.0,5,2.762255,2.36383,2,35,2000,1
20,31,23.0,6,4.55792,1.903225,2,35,100,0
20,41,29.0,4,6.36252,1.13997,2,35,100,0
20,50,50.0,4,2.47627,2.62531,2,35,2000,1
20,21,21.0,7,3.674605,2.699925,2,35,2000,1
20,32,25.0,3,3.010535,2.283275,2,35,100,0
20,45,35.0,4,2.504055,1.21592,2,35,2000,1
20,24,18.0,7,4.775205,2.93317,2,35,100,0
20,49,31.0,4,4.18996,1.36306,2,35,100,0
20,22,25.0,8,2.433975,2.441175,2,35,2000,1
20,30,28.0,5,3.23992,1.39316,2,35,2000,1
20,41,29.0,4,3.594865,3.16524,2,35,100,0
20,46,39.0,5,2.73969,1.44725,2,35,2000,1
20,35,37.0,2,4.05964,2.75624,2,35,100,0
20,46,29.0,2,4.86261,1.76601,2,35,100,0
20,21,20.0,8,2.50319,1.851115,2,35,2000,1
20,28,21.0,5,5.6184,2.095915,2,35,100,0
20,26,35.0,6,3.023825,2.325065,2,35,2000,1
20,44,38.0,4,3.34685,1.85198,2,35,2000,1
20,46,33.0,2,3.805535,1.51438,2,35,100,0
20,29,24.0,5,3.27823,1.395205,2,35,100,0
20,33,38.0,3,2.95042,1.27982,2,35,2000,1
20,21,17.0,7,4.462175,1.15198,2,35,100,0
20,28,27.0,7,3.85043,2.71494,2,35,2000,1
20,49,37.0,5,2.913305,2.401715,2,35,2000,1
20,36,26.0,4,3.175435,1.79303,2,35,100,0
20,43,40.0,5,2.58539,1.29909,2,35,2000,1
20,47,39.0,4,2.86254,1.84001,2,35,100,0
20,48,45.0,5,3.735405,0.918135,2,35,2000,1
20,29,25.0,3,3.604425,1.753075,2,35,100,0
20,34,26.0,3,3.20754,1.93306,2,35,100,0
20,36,38.0,4,2.80327,1.723275,2,35,2000,1
20,49,40.0,1,4.6138,2.08081,3,41,100,0
20,31,38.0,5,2.76301,3.6811,3,41,2000,1
20,51,38.0,3,3.954925,3.22954,3,41,100,0
20,56,49.0,4,4.1152,1.859165,3,41,2000,1
20,37,42.0,5,3.173295,2.46995,3,41,2000,1
20,52,33.0,2,3.874405,2.109485,3,41,100,0
20,48,44.0,5,3.25082,2.466955,3,41,2000,1
20,26,29.0,2,5.57593,2.109155,3,41,100,0
20,51,38.0,3,5.08721,1.20874,3,41,100,0
20,52,48.0,4,3.18037,1.76007,3,41,2000,1
20,46,44.0,4,3.294995,1.230985,3,41,2000,1
20,34,21.0,5,4.539905,1.67452,3,41,100,0
20,47,45.0,5,3.915895,0.98934,3,41,2000,1
20,28,22.0,4,4.96836,1.29035,3,41,100,0
20,44,32.0,4,4.45472,1.713105,3,41,100,0
20,49,36.0,4,4.81852,2.093915,3,41,2000,1
20,49,34.0,2,3.300005,1.669245,3,41,100,0
20,36,36.0,4,4.331115,1.003285,3,41,2000,1
20,55,41.0,4,4.132935,2.185915,3,41,100,0
20,37,40.0,4,2.70043,1.89447,3,41,2000,1
20,50,45.0,3,3.581925,1.47209,3,41,2000,1
20,47,29.0,4,3.655165,1.62869,3,41,100,0
20,29,32.0,5,2.49209,3.06897,3,41,2000,1
20,36,31.0,3,4.27202,1.92524,3,41,100,0
20,41,34.0,2,3.93136,2.02006,3,41,100,0
20,33,36.0,2,7.054495,1.213545,3,41,2000,1
20,47,47.0,4,6.763465,1.95185,3,41,2000,1
20,53,44.0,3,3.15821,2.639755,3,41,100,0
20,48,35.0,4,3.418875,1.534065,3,41,100,0
20,52,49.0,5,3.265925,1.178555,3,41,2000,1
20,42,44.0,4,4.04136,1.84797,3,41,2000,1
20,50,43.0,3,5.435155,2.739075,3,41,100,0
20,36,46.0,5,2.9549,1.42807,3,41,2000,1
20,45,45.0,3,2.944635,1.71192,3,41,100,0
20,31,31.0,3,5.270145,2.84292,3,41,100,0
20,54,55.0,5,3.61387,1.398185,3,41,2000,1
20,31,38.0,5,3.45087,1.20392,3,41,2000,1
20,29,22.0,7,4.782515,0.947345,3,41,100,0
20,55,40.0,4,3.80946,1.97309,3,41,100,0
20,27,27.0,5,3.033515,2.151495,3,41,2000,1
21,48,44.0,8,3.16061,2.329115,1,38,2000,1
21,47,34.0,7,4.950555,2.17611,1,38,100,0
21,53,57.0,9,3.512505,2.252655,1,38,2000,1
21,33,34.0,5,3.054385,1.8202,1,38,100,0
21,45,54.0,4,4.075245,2.41118,1,38,2000,1
21,39,37.0,3,4.915995,2.30792,1,38,100,0
21,31,36.0,7,3.85638,2.18626,1,38,100,0
21,44,43.0,5,8.089865,2.117395,1,38,2000,1
21,31,39.0,7,4.2742,2.23035,1,38,2000,1
21,53,67.0,7,3.3644,2.18141,1,38,100,0
21,29,34.0,7,6.912285,2.64123,1,38,2000,1
21,34,26.0,5,3.02104,1.85245,1,38,100,0
21,27,31.0,6,7.497605,2.240665,1,38,2000,1
21,40,38.0,4,3.61806,2.168095,1,38,100,0
21,23,28.0,8,4.163225,3.82444,1,38,100,0
21,48,58.0,9,2.900455,2.20897,1,38,2000,1
21,38,53.0,4,5.02172,2.33547,1,38,100,0
21,47,47.0,7,4.882905,2.272675,1,38,2000,1
21,34,38.0,10,3.196685,2.999295,1,38,100,0
21,52,67.0,9,4.126455,2.669395,1,38,2000,1
21,51,68.0,10,4.798855,3.713205,1,38,100,0
21,34,45.0,6,6.17615,1.79821,1,38,2000,1
21,35,35.0,9,3.6084,3.14485,1,38,100,0
21,36,38.0,10,4.431575,1.9994,1,38,2000,1
21,53,52.0,5,4.46707,2.096125,1,38,100,0
21,33,55.0,6,3.96517,3.477265,1,38,2000,1
21,31,22.0,8,3.06338,2.614445,1,38,100,0
21,37,38.0,5,3.042415,2.261445,1,38,2000,1
21,41,38.0,9,3.144515,3.19686,1,38,100,0
21,45,47.0,2,5.79722,1.9084,1,38,2000,1
21,45,34.0,6,2.93995,2.131135,1,38,100,0
21,30,44.0,7,3.714015,1.769035,1,38,2000,1
21,37,53.0,3,8.711,2.33563,1,38,100,0
21,29,28.0,9,4.794705,2.185485,1,38,2000,1
21,48,44.0,5,4.060355,1.97881,1,38,2000,1
21,30,34.0,10,3.494995,2.120095,1,38,100,0
21,51,62.0,6,3.839775,2.968355,1,38,2000,1
21,30,34.0,3,5.28217,2.33597,1,38,100,0
21,24,27.0,9,4.534365,1.993775,1,38,2000,1
21,35,38.0,10,3.296375,2.260895,1,38,100,0
21,57,47.0,10,3.08811,2.049125,2,47,100,0
21,46,47.0,10,3.994195,3.396065,2,47,2000,1
21,49,33.0,9,3.017075,2.038485,2,47,100,0
21,57,66.0,7,2.55342,2.495425,2,47,2000,1
21,57,65.0,3,4.84614,2.09099,2,47,2000,1
21,42,37.0,6,3.51526,2.34035,2,47,100,0
21,43,48.0,6,3.28145,2.19703,2,47,2000,1
21,32,22.0,10,3.426285,2.03451,2,47,100,0
21,47,34.0,2,5.51406,2.372775,2,47,100,0
21,61,58.0,3,4.485705,2.07639,2,47,2000,1
21,41,39.0,9,4.50915,2.05961,2,47,2000,1
21,32,49.0,0,5.42792,1.957935,2,47,100,0
21,35,28.0,0,4.14782,3.403485,2,47,100,0
21,62,66.0,8,3.42025,1.611055,2,47,2000,1
21,58,54.0,4,2.985465,1.81633,2,47,100,0
21,42,58.0,3,5.172825,1.97784,2,47,2000,1
21,53,58.0,7,2.814225,1.853035,2,47,2000,1
21,33,27.0,0,3.276215,2.018455,2,47,100,0
21,40,34.0,1,3.34512,2.3758,2,47,100,0
21,47,57.0,7,3.92958,2.596165,2,47,2000,1
21,57,58.0,6,4.183905,2.320425,2,47,2000,1
21,41,41.0,5,4.09325,1.956265,2,47,100,0
21,51,58.0,10,4.00182,2.260535,2,47,100,0
21,50,NAN,2,NAN,2.3086,2,47,2000,1
21,39,45.0,8,4.164295,2.19341,2,47,2000,1
21,36,35.0,0,3.36627,4.188595,2,47,100,0
21,50,58.0,10,2.97407,3.06171,2,47,2000,1
21,39,37.0,6,4.076805,1.968705,2,47,100,0
21,61,58.0,10,4.653785,2.06484,2,47,2000,1
21,43,37.0,7,4.213645,3.40318,2,47,100,0
21,48,58.0,10,4.78975,2.213905,2,47,2000,1
21,46,48.0,0,3.171035,1.72208,2,47,100,0
21,34,36.0,7,3.916475,1.92442,2,47,2000,1
21,61,58.0,4,4.629055,3.566175,2,47,100,0
21,36,33.0,7,7.713455,2.12495,2,47,2000,1
21,62,40.0,3,4.866825,2.06823,2,47,100,0
21,36,NAN,6,NAN,3.80299,2,47,2000,1
21,49,35.0,7,3.72376,1.830915,2,47,100,0
21,34,35.0,6,3.56639,2.084315,2,47,100,0
21,54,58.0,10,5.04522,3.404505,2,47,2000,1
21,23,32.0,10,2.55013,1.805465,3,32,2000,1
21,33,40.0,10,3.548255,2.056105,3,32,100,0
21,37,35.0,7,3.36517,2.01721,3,32,100,0
21,40,50.0,5,3.507435,1.74922,3,32,2000,1
21,43,NAN,0,NAN,5.39586,3,32,2000,1
21,39,25.0,0,3.90469,2.103735,3,32,100,0
21,46,29.0,0,7.598115,2.36461,3,32,100,0
21,36,32.0,9,2.63281,2.11091,3,32,2000,1
21,23,25.0,10,2.574635,2.03175,3,32,2000,1
21,17,18.0,6,3.135635,1.8569,3,32,100,0
21,17,26.0,10,6.56548,2.11607,3,32,2000,1
21,44,32.0,4,2.496985,3.259635,3,32,100,0
21,43,58.0,3,4.28514,2.064595,3,32,2000,1
21,23,33.0,6,3.652625,1.83594,3,32,100,0
21,42,58.0,7,3.71878,2.738385,3,32,100,0
21,36,50.0,5,7.0149,2.03342,3,32,2000,1
21,23,30.0,9,4.89245,1.801125,3,32,2000,1
21,21,28.0,1,3.672215,2.025695,3,32,100,0
21,35,38.0,8,5.43845,1.981785,3,32,2000,1
21,41,44.0,2,2.663255,1.967085,3,32,100,0
21,38,45.0,8,3.191765,1.824115,3,32,100,0
21,26,28.0,9,3.45655,2.17116,3,32,2000,1
21,26,28.0,10,6.90707,1.93935,3,32,2000,1
21,26,25.0,7,4.959405,2.956085,3,32,100,0
21,44,52.0,10,2.946345,2.06678,3,32,2000,1
21,44,58.0,0,5.065665,2.369315,3,32,100,0
21,21,21.0,4,3.862555,1.812865,3,32,100,0
21,24,25.0,10,4.82376,2.204465,3,32,2000,1
21,46,52.0,10,3.94037,2.301795,3,32,100,0
21,23,35.0,5,3.93151,1.80806,3,32,2000,1
21,31,35.0,0,3.262375,1.92031,3,32,100,0
21,39,58.0,7,2.75069,2.263685,3,32,2000,1
21,24,23.0,7,3.99825,1.99232,3,32,100,0
21,41,55.0,7,5.982755,1.97426,3,32,2000,1
21,44,52.0,4,3.76006,1.58818,3,32,100,0
21,30,38.0,6,4.82818,1.95232,3,32,2000,1
21,40,35.0,6,3.08214,1.698435,3,32,100,0
21,30,35.0,10,8.88732,2.061865,3,32,2000,1
21,25,25.0,6,4.2986,1.646045,3,32,100,0
21,33,40.0,3,4.288865,2.925905,3,32,2000,1
22,25,20.0,4,4.25562,2.09665,1,31,100,0
22,25,34.0,5,6.05262,1.95127,1,31,2000,1
22,43,46.0,7,3.87599,2.84836,1,31,2000,1
22,20,24.0,5,3.861415,1.786335,1,31,100,0
22,17,20.0,6,5.901465,1.91842,1,31,2000,1
22,22,28.0,6,4.07221,1.624475,1,31,100,0
22,41,38.0,4,3.666345,1.65461,1,31,100,0
22,45,53.0,5,3.991245,1.50866,1,31,2000,1
