Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Order,Scale,Block
50,1,1,4.0,1.30487,0.09068,7,DS,C,1
50,1,1,4.0,1.12886,0.27789,10,DS,C,1
50,1,1,4.0,1.22424,0.44494,8,DS,C,1
50,1,1,4.0,1.29303,0.11094,2,DS,C,1
50,1,1,4.0,1.11585,0.17917,4,DS,C,1
50,1,1,4.0,1.16695,0.24615,11,DS,C,1
50,2,1,2.0,1.78953,0.50749,12,DS,C,1
50,2,2,4.0,1.30543,0.26694,4,DS,C,1
50,1,1,1.0,4.44991,0.73903,11,DS,C,1
50,1,1,4.0,1.35032,0.7578,3,DS,C,1
50,2,2,4.0,1.20883,0.27043,2,DS,C,1
50,2,2,4.0,1.10958,0.032,8,DS,C,1
50,2,2,4.0,1.13591,0.04065,1,DS,C,1
50,2,2,4.0,1.08017,0.38735,2,DS,C,1
50,1,1,4.0,1.31689,0.05273,1,DS,C,1
50,1,1,4.0,1.14187,0.20671,10,DS,C,1
50,2,2,4.0,1.06386,0.27539,10,DS,C,1
50,2,2,4.0,1.21016,0.18871,12,DS,C,1
50,1,1,4.0,1.08105,0.26037,6,DS,C,1
50,2,2,4.0,1.14646,0.22676,9,DS,C,1
50,2,2,2.0,2.33078,0.25791,12,DS,C,1
50,2,2,4.0,1.19282,0.17551,7,DS,C,1
27,1,1,3.0,1.51476,0.32803,3,DS,C,1
27,2,2,3.0,6.26919,0.32695,12,DS,C,1
27,1,2,3.0,5.05866,0.25578,12,DS,C,1
27,1,1,4.0,1.58134,0.13193,7,DS,C,1
27,2,2,2.0,1.63347,0.52479,10,DS,C,1
27,2,2,4.0,1.45272,0.41018,2,DS,C,1
27,1,1,3.0,1.4862,0.01929,8,DS,C,1
27,2,2,2.0,2.44351,0.4,11,DS,C,1
27,1,2,3.0,2.83231,0.37288,11,DS,C,1
27,1,1,4.0,1.46428,0.05341,4,DS,C,1
27,1,2,4.0,1.98277,0.5628,6,DS,C,1
27,1,1,3.0,1.92421,0.37664,5,DS,C,1
27,2,2,4.0,1.33708,0.21503,4,DS,C,1
27,1,1,3.0,1.45676,0.45441,9,DS,C,1
27,1,1,4.0,1.22732,0.08921,6,DS,C,1
27,1,1,3.0,1.47288,0.41479,5,DS,C,1
27,2,2,4.0,1.10708,0.29808,10,DS,C,1
27,2,2,2.0,1.30273,0.33154,9,DS,C,1
27,2,2,4.0,1.14642,0.24785,2,DS,C,1
27,2,1,1.0,2.35728,0.53453,12,DS,C,1
27,2,2,3.0,1.38413,0.17305,11,DS,C,1
27,1,1,4.0,1.174,0.10242,2,DS,C,1
27,2,2,3.0,1.18995,0.29629,8,DS,C,1
27,2,2,4.0,1.06612,0.25127,2,DS,C,1
27,2,2,3.0,1.04872,0.32886,10,DS,C,1
27,2,2,4.0,0.86951,0.44974,4,DS,C,1
27,1,2,3.0,0.79541,0.32547,9,DS,C,1
27,1,1,4.0,0.58885,0.10114,5,DS,C,1
27,2,2,4.0,0.7577,0.43355,1,DS,C,1
27,1,1,2.0,5.29767,0.24576,8,DS,C,1
27,2,2,4.0,0.8305,0.44446,2,DS,C,1
27,2,2,4.0,0.67248,0.57038,7,DS,C,1
27,2,2,3.0,1.81742,0.251,4,DS,C,1
27,2,2,3.0,0.71831,0.22016,6,DS,C,1
27,2,2,2.0,1.19089,0.1016,11,DS,C,1
27,2,2,2.0,1.58073,0.09116,12,DS,C,1
27,2,2,2.0,1.29625,0.09022,11,DS,C,1
27,2,2,4.0,0.76023,0.08801,7,DS,C,1
27,1,2,2.0,1.70151,0.05604,11,DS,C,1
27,1,1,4.0,0.64635,0.04677,3,DS,C,1
27,1,1,3.0,0.63283,0.17361,9,DS,C,1
27,1,1,3.0,0.64287,0.16679,8,DS,C,1
27,1,1,4.0,0.63794,0.41381,2,DS,C,1
27,1,1,4.0,0.63292,0.29168,10,DS,C,1
27,1,1,4.0,0.62294,0.10189,6,DS,C,1
27,2,2,4.0,0.59717,0.44471,4,DS,C,1
27,2,2,3.0,0.90788,0.46149,12,DS,C,1
27,1,1,3.0,0.63047,0.05379,10,DS,C,1
27,2,2,4.0,0.60391,0.45137,6,DS,C,1
27,2,2,4.0,0.60989,0.04852,2,DS,C,1
27,2,2,3.0,0.79461,0.08905,11,DS,C,1
27,1,1,4.0,0.7202,0.02079,7,DS,C,1
27,1,1,4.0,0.52278,0.06273,7,DS,C,1
27,1,1,4.0,0.51456,0.44655,5,DS,C,1
27,1,1,4.0,0.55412,0.1391,2,DS,C,1
27,2,2,4.0,0.72336,0.09642,1,DS,C,1
27,2,2,4.0,0.59664,0.01292,3,DS,C,1
27,1,1,4.0,0.5932,0.44182,1,DS,C,1
27,1,1,4.0,0.4875,0.09549,8,DS,C,1
27,1,2,3.0,0.79153,0.14176,11,DS,C,1
27,2,1,1.0,0.51676,2.09396,5,DS,C,1
27,1,1,4.0,1.60767,0.37678,6,DS,C,1
27,2,2,4.0,0.61864,0.17497,7,DS,C,1
27,1,1,4.0,1.24064,0.21998,7,DS,C,1
27,1,1,4.0,0.67855,0.56982,3,DS,C,1
27,2,2,4.0,4.55968,2.6164,1,DS,C,1
27,2,2,4.0,0.71515,0.48509,1,DS,C,1
27,2,2,3.0,0.9542,0.05926,10,DS,C,1
27,2,2,4.0,0.632,0.09357,8,DS,C,1
27,2,2,4.0,0.68861,0.33536,3,DS,C,1
27,1,1,3.0,0.63795,0.3355,5,DS,C,1
27,2,2,4.0,0.68041,0.28334,2,DS,C,1
27,1,2,2.0,2.32392,0.25706,12,DS,C,1
27,2,2,4.0,0.64623,0.4436,3,DS,C,1
27,1,2,2.0,1.37717,0.16602,12,DS,C,1
27,1,1,1.0,1.88927,0.02217,12,DS,C,1
27,2,2,4.0,0.76263,0.05117,11,DS,C,1
27,1,2,3.0,0.9932,0.08754,7,DS,C,1
27,1,1,4.0,0.64049,0.05902,3,DS,C,1
27,1,1,4.0,0.5502,0.05696,10,DS,C,1
27,1,1,3.0,1.11334,0.13104,12,DS,C,1
27,2,2,4.0,0.83296,0.01572,6,DS,C,1
27,1,1,4.0,0.55716,0.32139,9,DS,C,1
27,1,1,3.0,0.75845,0.02574,9,DS,C,1
27,1,1,4.0,0.62879,0.01275,6,DS,C,1
27,2,2,4.0,0.67502,0.00786,5,DS,C,1
27,2,2,4.0,0.66992,0.2546,4,DS,C,1
27,1,1,4.0,0.83671,0.05974,5,DS,C,1
27,2,2,3.0,0.78917,0.0613,3,DS,C,1
27,1,1,4.0,0.74834,0.40801,3,DS,C,1
27,2,2,4.0,0.59141,0.32163,7,DS,C,1
27,1,1,4.0,0.60199,0.13695,3,DS,C,1
27,2,2,4.0,0.60383,0.37347,5,DS,C,1
27,1,1,4.0,0.56444,0.10238,4,DS,C,1
27,2,2,3.0,0.99453,0.12802,9,DS,C,1
27,2,2,4.0,0.90838,0.02443,3,DS,C,1
27,2,2,3.0,0.7481,0.09278,7,DS,C,1
27,1,1,3.0,0.62908,0.40551,11,DS,C,1
27,1,1,4.0,0.75913,0.08817,4,DS,C,1
27,1,1,4.0,0.52366,0.06363,11,DS,C,1
27,2,2,4.0,0.63657,0.05878,5,DS,C,1
27,2,2,1.0,4.86288,0.87056,1,DS,C,1
27,1,1,4.0,0.67869,0.36596,7,DS,C,1
27,2,2,4.0,0.86914,0.37127,8,DS,C,1
27,1,1,4.0,0.64068,0.16474,7,DS,C,1
27,2,2,4.0,0.63771,0.37394,6,DS,C,1
27,2,2,4.0,0.64651,0.40518,9,DS,C,1
27,1,1,3.0,0.64141,0.04793,11,DS,C,1
27,2,2,4.0,0.63768,0.46057,5,DS,C,1
27,1,1,4.0,0.56257,0.08427,9,DS,C,1
27,2,2,4.0,0.52305,0.37592,7,DS,C,1
27,1,1,4.0,0.55033,0.17462,2,DS,C,1
27,2,1,3.0,1.11447,0.21093,6,DS,C,1
27,1,1,4.0,0.67626,0.36311,1,DS,C,1
27,2,2,4.0,0.59887,0.36622,1,DS,C,1
27,2,2,4.0,0.87419,0.08546,10,DS,C,1
27,1,1,4.0,0.6385,0.17931,2,DS,C,1
27,1,1,3.0,0.62603,0.01022,8,DS,C,1
27,2,2,4.0,0.63309,0.25213,6,DS,C,1
27,2,1,3.0,0.59922,0.01673,11,DS,C,1
27,2,2,4.0,0.79651,0.13011,5,DS,C,1
27,1,1,2.0,0.59409,0.59917,9,DS,C,1
27,2,1,3.0,0.75275,0.21597,9,DS,C,1
27,1,1,4.0,0.87078,0.09973,10,DS,C,1
27,1,1,3.0,1.0233,0.0628,2,DS,C,1
27,2,2,4.0,0.67505,0.37799,10,DS,C,1
27,1,1,4.0,0.70927,0.12752,4,DS,C,1
27,2,2,4.0,0.75135,0.05675,8,DS,C,1
27,1,1,4.0,0.64318,0.04975,4,DS,C,1
27,1,1,4.0,0.63634,0.02901,8,DS,C,1
27,1,1,3.0,0.67155,0.48791,8,DS,C,1
27,1,1,4.0,0.71896,0.21565,1,DS,C,1
27,1,1,3.0,0.67464,0.04775,5,DS,C,1
27,2,2,4.0,0.68311,0.01607,8,DS,C,1
27,2,2,1.0,2.71567,0.08731,12,DS,C,1
27,1,1,3.0,0.64042,0.27845,10,DS,C,1
27,1,1,4.0,0.63135,0.48586,1,DS,C,1
27,1,1,3.0,1.03037,0.44545,10,DS,C,1
27,2,2,4.0,0.75237,0.44976,1,DS,C,1
27,2,2,4.0,0.95273,0.0188,5,DS,C,1
27,2,2,4.0,0.72011,0.05897,9,DS,C,1
27,1,1,4.0,0.58962,0.18045,4,DS,C,1
27,1,1,4.0,0.75117,0.37167,1,DS,C,1
27,2,2,4.0,0.762,0.05074,5,DS,C,1
27,2,2,4.0,0.75796,0.32161,10,DS,C,1
27,2,2,4.0,0.76207,0.24671,3,DS,C,1
27,1,1,1.0,0.71146,0.20815,12,DS,C,1
27,2,2,4.0,0.67023,0.01991,9,DS,C,1
27,2,2,4.0,0.64304,0.36245,6,DS,C,1
27,1,1,4.0,0.59296,0.12807,3,DS,C,1
27,1,1,4.0,0.67034,0.13871,1,DS,C,1
27,2,2,4.0,0.64491,0.26569,6,DS,C,1
27,2,2,4.0,0.63868,0.49203,8,DS,C,1
27,2,2,4.0,0.82726,0.24515,4,DS,C,1
27,1,1,4.0,0.59235,0.20586,6,DS,C,1
27,2,2,2.0,0.99811,0.04861,11,DS,C,1
27,2,2,4.0,0.72123,0.13835,3,DS,C,1
27,1,1,1.0,0.75901,0.98923,12,DS,C,1
27,2,2,4.0,0.72318,0.1012,4,DS,C,1
27,2,2,4.0,0.60157,0.05726,7,DS,C,1
27,2,2,3.0,0.76445,0.05324,8,DS,C,1
27,1,1,4.0,0.63997,0.02412,2,DS,C,1
27,2,2,3.0,0.71749,0.29193,9,DS,C,1
27,1,1,4.0,0.62836,0.28677,6,DS,C,1
27,1,1,4.0,0.56149,0.09071,5,DS,C,1
27,1,1,3.0,0.97984,0.13126,12,DS,C,1
27,1,1,3.0,1.33976,0.06248,1,DS,C,1
27,1,1,4.0,0.55416,0.10092,9,DS,C,1
27,1,1,4.0,0.48064,0.13252,4,DS,C,1
27,2,2,4.0,0.63901,0.33635,3,DS,C,1
27,1,1,3.0,0.60026,0.17466,7,DS,C,1
27,1,1,4.0,0.62787,0.01209,10,DS,C,1
27,1,2,3.0,0.98794,0.2172,8,DS,C,1
27,1,1,4.0,0.63711,0.02139,2,DS,C,1
27,1,1,4.0,0.71975,0.45181,4,DS,C,1
27,1,1,3.0,1.73513,0.2142,11,DS,C,1
27,2,1,1.0,1.38511,0.05788,12,DS,C,1
27,2,2,4.0,0.60862,0.32263,4,DS,C,1
27,1,1,3.0,0.6424,0.00996,11,DS,C,1
27,1,1,4.0,0.75396,0.09977,3,DS,C,1
27,2,2,4.0,0.63973,0.14028,2,DS,C,1
27,2,2,4.0,0.62993,0.01302,8,DS,C,1
27,2,2,4.0,0.63625,0.01947,1,DS,C,1
27,2,2,3.0,0.79925,0.40772,2,DS,C,1
27,1,1,4.0,0.62732,0.0508,1,DS,C,1
27,1,1,3.0,0.71122,0.29361,10,DS,C,1
27,2,2,4.0,0.63316,0.09467,10,DS,C,1
27,2,2,1.0,1.53559,0.49032,12,DS,C,1
27,1,1,4.0,0.60407,0.06084,6,DS,C,1
27,2,2,4.0,0.55558,0.02215,9,DS,C,1
27,2,2,3.0,0.80212,0.13593,12,DS,C,1
27,2,2,4.0,0.68143,0.13199,7,DS,C,1
45,1,2,2.0,5.66801,0.34935,3,DS,C,1
45,2,2,1.0,2.51663,0.27784,12,DS,C,1
45,1,2,2.0,3.01094,0.31045,12,DS,C,1
45,1,1,3.0,1.84753,1.9473,7,DS,C,1
45,2,2,4.0,0.76505,0.39432,10,DS,C,1
45,2,2,4.0,0.84125,0.3436,2,DS,C,1
45,1,1,4.0,1.14809,0.31703,8,DS,C,1
45,2,2,4.0,0.88638,4.24654,11,DS,C,1
45,1,1,2.0,1.38275,1.25106,11,DS,C,1
45,1,1,3.0,1.65607,0.3635,4,DS,C,1
45,1,2,3.0,1.90992,0.19397,6,DS,C,1
45,1,1,3.0,2.00369,1.06001,5,DS,C,1
45,2,2,4.0,0.77896,0.39153,4,DS,C,1
45,1,1,3.0,1.22407,0.36055,9,DS,C,1
45,1,1,4.0,0.79896,0.31849,6,DS,C,1
45,1,1,2.0,3.53456,0.35701,5,DS,C,1
45,2,2,4.0,0.65981,0.35033,10,DS,C,1
45,2,2,4.0,0.76521,0.35573,9,DS,C,1
45,2,2,4.0,0.96941,0.32078,2,DS,C,1
45,2,1,1.0,5.78123,0.5411,12,DS,C,1
45,2,2,4.0,0.73831,0.6728,11,DS,C,1
45,1,1,4.0,1.44104,0.36529,2,DS,C,1
45,2,2,4.0,0.69058,0.28677,8,DS,C,1
45,2,2,4.0,0.73402,0.04708,2,DS,C,1
45,2,2,4.0,0.65035,0.9017,10,DS,C,1
45,2,2,4.0,0.69313,0.88032,4,DS,C,1
45,1,1,4.0,1.11272,1.83008,9,DS,C,1
45,1,1,4.0,0.76179,0.31443,5,DS,C,1
45,2,2,4.0,0.7674,0.28016,1,DS,C,1
45,1,1,4.0,1.26846,1.2141,8,DS,C,1
45,2,2,4.0,0.72747,0.08791,2,DS,C,1
45,2,2,4.0,0.69663,0.16818,7,DS,C,1
45,2,2,4.0,0.77122,0.16735,4,DS,C,1
45,2,2,4.0,0.69289,0.19472,6,DS,C,1
45,2,2,4.0,0.609,0.11646,11,DS,C,1
45,2,2,1.0,3.83842,0.43699,12,DS,C,1
45,2,2,4.0,0.72971,0.15933,11,DS,C,1
45,2,2,4.0,0.64592,0.58614,7,DS,C,1
45,1,1,3.0,0.92443,0.95496,11,DS,C,1
45,1,1,4.0,0.77086,0.2459,3,DS,C,1
45,1,1,4.0,0.91765,0.12612,9,DS,C,1
45,1,1,4.0,0.79814,0.08456,8,DS,C,1
45,1,1,4.0,1.20377,0.28374,2,DS,C,1
45,1,1,4.0,0.65038,0.20348,10,DS,C,1
45,1,1,4.0,0.69236,0.00105,6,DS,C,1
45,2,2,4.0,0.6544,0.1285,4,DS,C,1
45,2,1,1.0,2.47098,0.36333,12,DS,C,1
45,1,1,4.0,0.80188,0.32129,10,DS,C,1
45,2,2,4.0,0.65776,0.23162,6,DS,C,1
45,2,2,4.0,0.76355,0.39288,2,DS,C,1
45,2,2,4.0,0.68486,0.12566,11,DS,C,1
45,1,1,4.0,3.05065,0.35694,7,DS,C,1
45,1,1,4.0,0.73446,0.32063,7,DS,C,1
45,1,1,4.0,1.392,0.3662,5,DS,C,1
45,1,1,4.0,0.72729,0.31328,2,DS,C,1
45,2,2,4.0,0.72751,0.31249,1,DS,C,1
45,2,2,4.0,0.72668,0.11745,3,DS,C,1
45,1,1,4.0,0.84517,0.46996,1,DS,C,1
45,1,1,4.0,0.73071,0.31685,8,DS,C,1
45,1,1,4.0,0.96117,0.43009,11,DS,C,1
45,2,2,4.0,0.68876,0.47918,5,DS,C,1
45,1,1,4.0,1.65569,0.94582,6,DS,C,1
45,2,2,4.0,0.58134,0.04469,7,DS,C,1
45,1,1,4.0,0.72274,0.20908,7,DS,C,1
45,1,1,4.0,0.72026,0.0598,3,DS,C,1
45,2,2,4.0,0.72431,0.55915,1,DS,C,1
45,2,2,4.0,0.76202,0.28328,1,DS,C,1
45,2,2,4.0,0.64859,0.23948,10,DS,C,1
45,2,2,4.0,0.62065,0.12822,8,DS,C,1
45,2,2,4.0,0.64824,0.74418,3,DS,C,1
45,1,1,4.0,0.6439,0.81843,5,DS,C,1
45,2,2,4.0,0.8099,0.31159,2,DS,C,1
45,1,2,2.0,1.50283,0.32052,12,DS,C,1
45,2,2,4.0,0.96788,0.43591,3,DS,C,1
45,1,2,1.0,3.18079,0.39174,12,DS,C,1
45,1,1,3.0,1.10796,0.34919,12,DS,C,1
45,2,2,4.0,0.80799,1.70805,11,DS,C,1
45,1,1,4.0,1.43373,1.3682,7,DS,C,1
45,1,1,4.0,0.72846,0.35344,3,DS,C,1
45,1,1,4.0,0.92546,0.35023,10,DS,C,1
45,1,1,4.0,1.73811,0.36228,12,DS,C,1
45,2,2,4.0,0.72647,0.38921,6,DS,C,1
45,1,1,4.0,0.65589,0.40316,9,DS,C,1
45,1,1,3.0,3.10031,0.31786,9,DS,C,1
45,1,1,4.0,0.80665,0.36486,6,DS,C,1
45,2,2,4.0,0.57388,1.13682,5,DS,C,1
45,2,2,4.0,0.61716,0.31915,4,DS,C,1
45,1,1,4.0,0.7691,0.32199,5,DS,C,1
45,2,2,4.0,0.77521,0.97058,3,DS,C,1
45,1,1,4.0,1.08075,0.43319,3,DS,C,1
45,2,2,4.0,0.61425,0.35507,7,DS,C,1
45,1,1,4.0,0.88365,0.24219,3,DS,C,1
45,2,2,4.0,0.63193,0.04534,5,DS,C,1
45,1,1,4.0,0.79648,0.66554,4,DS,C,1
45,2,2,4.0,0.69094,0.48134,9,DS,C,1
45,2,2,4.0,0.69028,0.90807,3,DS,C,1
45,2,2,4.0,0.64426,0.46828,7,DS,C,1
45,1,1,4.0,1.81704,0.35799,11,DS,C,1
45,1,1,4.0,0.99119,0.32724,4,DS,C,1
45,1,1,4.0,1.03247,0.43509,11,DS,C,1
45,2,2,4.0,0.77997,0.74253,5,DS,C,1
45,2,2,4.0,0.83968,0.47989,1,DS,C,1
45,1,1,4.0,1.5013,0.59225,7,DS,C,1
45,2,2,4.0,1.53886,0.24554,8,DS,C,1
45,1,1,4.0,0.87898,0.31494,7,DS,C,1
45,2,2,4.0,0.65183,0.35919,6,DS,C,1
45,2,2,4.0,0.52934,0.70321,9,DS,C,1
45,1,1,4.0,1.08026,0.43267,11,DS,C,1
45,2,2,4.0,0.69171,0.36549,5,DS,C,1
45,1,1,4.0,0.61028,0.27451,9,DS,C,1
45,2,2,4.0,0.54473,0.58534,7,DS,C,1
45,1,1,4.0,0.96272,0.3153,2,DS,C,1
45,2,2,4.0,0.57458,0.21848,6,DS,C,1
45,1,1,4.0,1.19604,0.39289,1,DS,C,1
45,2,2,4.0,0.56857,0.24281,1,DS,C,1
45,2,2,4.0,0.95714,0.28659,10,DS,C,1
45,1,1,4.0,1.19732,0.433,2,DS,C,1
45,1,1,4.0,0.61117,0.19752,8,DS,C,1
45,2,2,4.0,0.65119,0.04763,6,DS,C,1
45,2,2,4.0,0.76802,0.16419,11,DS,C,1
45,2,2,4.0,0.56893,0.39846,5,DS,C,1
45,1,1,4.0,0.72654,0.42934,9,DS,C,1
45,2,2,4.0,0.53269,0.31816,9,DS,C,1
45,1,1,4.0,0.84605,0.3154,10,DS,C,1
45,1,1,4.0,0.84344,0.31279,2,DS,C,1
45,2,2,4.0,0.53308,0.20196,10,DS,C,1
45,1,1,4.0,1.23514,0.39854,4,DS,C,1
45,2,2,4.0,0.61305,0.5823,8,DS,C,1
45,1,1,4.0,0.72689,0.352,4,DS,C,1
45,1,1,4.0,0.9242,0.28811,8,DS,C,1
45,1,1,4.0,0.61614,0.27586,8,DS,C,1
45,1,1,4.0,1.26429,0.82195,1,DS,C,1
45,1,1,4.0,1.19899,0.39587,5,DS,C,1
45,2,2,4.0,0.45063,0.94101,8,DS,C,1
45,2,1,1.0,2.35005,0.20179,12,DS,C,1
45,1,1,4.0,0.80984,0.54579,10,DS,C,1
45,1,1,4.0,0.84013,0.38735,1,DS,C,1
45,1,1,4.0,2.08714,0.36099,10,DS,C,1
45,2,2,4.0,0.64772,0.62723,1,DS,C,1
45,2,2,4.0,1.30761,0.28674,5,DS,C,1
45,2,2,4.0,1.31726,0.08561,9,DS,C,1
45,1,1,4.0,0.76954,0.28344,4,DS,C,1
45,1,1,4.0,0.7284,0.35356,1,DS,C,1
45,2,2,4.0,0.6571,0.44219,5,DS,C,1
45,2,2,4.0,2.355,2.41987,10,DS,C,1
45,2,2,4.0,0.69368,0.35109,3,DS,C,1
45,1,2,2.0,1.28473,0.36302,12,DS,C,1
45,2,2,4.0,0.57235,0.3244,9,DS,C,1
45,2,2,4.0,0.58344,0.51303,6,DS,C,1
45,1,1,4.0,1.11287,0.23784,3,DS,C,1
45,1,1,4.0,0.61606,0.78544,1,DS,C,1
45,2,2,4.0,1.4797,0.04225,6,DS,C,1
45,2,2,4.0,0.52948,0.8542,8,DS,C,1
45,2,2,4.0,0.61839,0.59231,4,DS,C,1
45,1,1,4.0,0.44809,0.55125,6,DS,C,1
45,2,2,4.0,0.53807,0.44001,11,DS,C,1
45,2,2,4.0,0.73785,0.32307,3,DS,C,1
45,1,1,3.0,1.62817,0.23594,12,DS,C,1
45,2,2,4.0,0.57861,0.27049,4,DS,C,1
45,2,2,4.0,0.50206,0.24322,7,DS,C,1
45,2,2,4.0,0.72443,0.05436,8,DS,C,1
45,1,2,1.0,0.77468,1.51402,2,DS,C,1
45,2,1,4.0,2.6284,1.52589,9,DS,C,1
45,1,1,3.0,1.16353,2.21986,6,DS,C,1
45,1,1,4.0,0.84617,0.39347,5,DS,C,1
45,1,1,4.0,1.30433,1.10037,12,DS,C,1
45,1,1,4.0,0.92222,3.23887,1,DS,C,1
45,1,1,4.0,0.57581,0.74212,9,DS,C,1
45,1,1,4.0,0.87537,0.28937,4,DS,C,1
45,2,2,4.0,0.58188,0.39508,3,DS,C,1
45,1,1,4.0,1.26698,0.55274,7,DS,C,1
45,1,1,4.0,1.11928,0.36081,10,DS,C,1
45,1,1,3.0,2.44034,0.32517,8,DS,C,1
45,1,1,4.0,0.6811,3.03715,2,DS,C,1
45,1,1,4.0,0.69081,1.02658,4,DS,C,1
45,1,1,4.0,0.65168,0.43802,11,DS,C,1
45,2,1,3.0,2.28693,0.04981,12,DS,C,1
45,2,2,4.0,0.57617,0.15613,4,DS,C,1
45,1,1,4.0,0.50135,0.24352,11,DS,C,1
45,1,1,4.0,1.03256,0.31879,3,DS,C,1
45,2,2,4.0,0.69466,0.1579,2,DS,C,1
45,2,2,4.0,0.64504,0.62445,8,DS,C,1
45,2,2,4.0,0.73886,0.94571,1,DS,C,1
45,2,2,4.0,0.64868,0.31746,2,DS,C,1
45,1,1,4.0,0.61258,0.39341,1,DS,C,1
45,1,1,4.0,0.76041,0.19679,10,DS,C,1
45,2,2,4.0,0.49536,0.27536,10,DS,C,1
45,2,2,3.0,1.50895,1.94206,12,DS,C,1
45,1,1,4.0,1.23026,0.35502,6,DS,C,1
45,2,2,4.0,0.89208,0.27157,9,DS,C,1
45,2,2,3.0,1.63005,1.24694,12,DS,C,1
45,2,2,4.0,1.19374,0.81687,7,DS,C,1
51,1,1,4.0,2.84947,1.02697,3,DS,C,1
51,2,2,3.0,1.11569,1.0962,12,DS,C,1
51,1,1,2.0,3.25365,0.78869,12,DS,C,1
51,1,1,3.0,1.74659,1.76698,7,DS,C,1
51,2,2,3.0,1.12172,0.51872,10,DS,C,1
51,2,2,4.0,1.20214,0.36022,2,DS,C,1
51,1,1,4.0,1.38488,0.4773,8,DS,C,1
51,2,2,4.0,0.88284,0.43563,11,DS,C,1
51,1,2,3.0,0.81363,0.97734,11,DS,C,1
51,1,1,4.0,1.50138,1.25452,4,DS,C,1
51,1,1,4.0,1.66711,0.28133,6,DS,C,1
51,1,1,4.0,1.70041,0.35912,5,DS,C,1
51,2,2,4.0,0.898,1.56159,4,DS,C,1
51,1,1,3.0,1.34613,0.62719,9,DS,C,1
51,1,1,3.0,2.04103,1.9599,6,DS,C,1
51,1,1,3.0,1.11074,3.50189,5,DS,C,1
51,2,2,3.0,1.15998,0.58449,10,DS,C,1
51,2,2,3.0,0.96726,0.66975,9,DS,C,1
51,2,2,4.0,1.08616,1.72117,2,DS,C,1
51,2,2,4.0,0.892,0.77763,12,DS,C,1
51,2,2,4.0,0.84372,0.66279,11,DS,C,1
51,1,1,4.0,1.6976,0.25626,2,DS,C,1
51,2,2,4.0,1.4781,0.66323,8,DS,C,1
51,2,2,4.0,2.7507,1.01795,2,DS,C,1
51,2,2,4.0,0.97564,0.46675,10,DS,C,1
51,2,2,4.0,1.20817,1.02678,4,DS,C,1
51,1,2,4.0,1.03686,1.68296,9,DS,C,1
51,1,1,4.0,1.23365,0.47593,5,DS,C,1
51,2,2,4.0,1.73612,0.51542,1,DS,C,1
51,1,2,4.0,1.39248,0.34993,8,DS,C,1
51,2,2,4.0,1.44126,0.32655,2,DS,C,1
51,2,2,4.0,1.19264,0.35021,7,DS,C,1
51,2,2,4.0,1.43284,0.51247,4,DS,C,1
51,2,2,4.0,1.545,0.31336,6,DS,C,1
51,2,2,3.0,0.92417,0.59854,11,DS,C,1
51,2,2,4.0,1.70309,0.63224,12,DS,C,1
51,2,2,4.0,1.66443,0.35515,11,DS,C,1
51,2,2,4.0,0.66029,0.01393,7,DS,C,1
51,1,2,4.0,0.76929,0.28286,11,DS,C,1
51,1,1,4.0,1.20439,0.28541,3,DS,C,1
51,1,1,4.0,2.17006,0.28341,9,DS,C,1
51,1,1,4.0,1.35191,0.32167,8,DS,C,1
51,1,1,4.0,1.31763,0.28184,2,DS,C,1
51,1,1,4.0,1.3114,0.3534,10,DS,C,1
51,1,1,4.0,1.39371,0.59405,6,DS,C,1
51,2,2,4.0,1.50393,1.83828,4,DS,C,1
51,2,2,4.0,1.86351,0.39267,12,DS,C,1
51,1,1,4.0,1.14956,0.5138,10,DS,C,1
51,2,2,4.0,0.96299,0.27643,6,DS,C,1
51,2,2,4.0,0.92015,0.55568,2,DS,C,1
51,2,2,4.0,0.81582,0.35717,11,DS,C,1
51,1,1,4.0,0.96992,0.28443,7,DS,C,1
51,1,1,4.0,0.80837,0.27305,7,DS,C,1
51,1,1,4.0,0.85234,0.24494,5,DS,C,1
51,1,1,4.0,0.84109,0.32794,2,DS,C,1
51,2,2,4.0,0.88264,0.24913,1,DS,C,1
51,2,2,4.0,0.84847,0.31765,3,DS,C,1
51,1,1,4.0,1.70215,0.32149,1,DS,C,1
51,1,1,4.0,0.85083,0.32103,8,DS,C,1
51,1,1,4.0,1.62782,0.27502,11,DS,C,1
51,2,2,4.0,1.19075,0.32616,5,DS,C,1
51,1,1,4.0,0.91653,0.24238,6,DS,C,1
51,2,2,4.0,0.74173,0.28861,7,DS,C,1
51,1,1,4.0,0.8514,0.28248,7,DS,C,1
51,1,1,4.0,0.92301,0.44305,3,DS,C,1
51,2,2,4.0,0.99747,0.51088,1,DS,C,1
51,2,2,4.0,0.99865,0.39528,1,DS,C,1
51,2,2,4.0,0.68901,0.36355,10,DS,C,1
51,2,2,4.0,0.7296,0.47073,8,DS,C,1
51,2,2,4.0,0.81413,0.31651,3,DS,C,1
51,1,1,4.0,1.19572,0.27646,5,DS,C,1
51,2,2,4.0,0.88122,1.01638,2,DS,C,1
51,1,2,4.0,0.77059,0.32289,12,DS,C,1
51,2,2,4.0,0.97195,0.40188,3,DS,C,1
51,1,2,4.0,0.73418,0.28107,12,DS,C,1
