Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,SN,Day,Accuracy,Condition,Block
2,2,1,1,0.734359363,0.272556471,0.058281932,2,0,1,11
2,1,1,1,0.658717197,0.263417315,0.07453922,2,1,1,11
2,1,1,1,0.583440383,0.22363387,0.07453922,2,1,1,11
2,2,2,1,0.979600353,0.219296846,0.054734777,2,1,1,11
2,1,2,1,0.510321325,0.232115708,0.054734777,2,0,1,11
2,1,1,4,0.998512011,0.190838002,0.3,2,1,1,12
2,1,1,4,0.466921491,0.207556762,0.3,2,1,1,12
2,2,2,4,0.562556535,0.235578849,0.255697168,2,1,1,12
2,2,2,4,0.54207808,0.181451211,0.255697168,2,1,1,12
2,2,2,4,0.939967349,0.214588288,0.214491089,2,1,1,12
2,2,2,4,0.794059373,0.297297048,0.214491089,2,1,1,12
2,2,2,4,0.457030875,0.221235694,0.176624988,2,1,1,12
2,1,1,4,0.40940245,0.280957512,0.176624988,2,1,1,12
2,1,1,4,0.921279282,0.25830712,0.142359439,2,1,1,12
2,1,1,4,0.710588267,0.247908344,0.142359439,2,1,1,12
2,2,2,3,2.426285195,0.682058991,0.111962849,2,1,1,12
2,1,1,4,0.506335441,0.517286784,0.111962849,2,1,1,12
2,1,1,3,1.052824095,0.241236688,0.085691244,2,1,1,12
2,1,1,2,1.011790293,0.25233488,0.085691244,2,1,1,12
2,2,2,1,2.012961746,0.236022955,0.063750516,2,1,1,12
2,1,2,1,0.831192031,0.236924591,0.063750516,2,0,1,12
2,2,1,1,0.591749653,0.246582557,0.081266761,2,0,1,12
2,2,2,1,0.569639741,0.209807431,0.098783005,2,1,1,12
2,1,1,2,2.324498965,0.279901316,0.098783005,2,1,1,12
2,2,2,1,1.14316774,0.264629902,0.074576284,2,1,1,12
2,1,1,1,0.490959918,0.240443711,0.074576284,2,1,1,12
2,2,2,1,0.64947588,0.256504991,0.054764381,2,1,1,12
2,2,1,1,0.529836129,0.236590081,0.054764381,2,0,1,12
2,2,2,1,0.526519091,0.325256345,0.070171508,2,1,1,12
2,2,1,1,0.472086665,0.27485519,0.070171508,2,0,1,12
2,1,2,1,0.531953881,0.237505189,0.089078436,2,0,1,12
2,2,2,1,0.545990268,0.298970175,0.107985365,2,1,1,12
2,2,1,1,0.875202488,0.294660324,0.107985365,2,0,1,12
2,2,1,2,2.006232008,0.182158103,0.133654241,2,0,1,12
2,1,1,3,0.96952781,0.210061968,0.159323118,2,1,1,12
2,2,2,3,0.742284261,0.279424252,0.159323118,2,1,1,12
2,1,1,3,0.634364694,0.272900193,0.126925045,2,1,1,12
2,2,2,3,0.912324394,0.33028942,0.126925045,2,1,1,12
2,1,1,3,0.570767754,0.307130835,0.098525113,2,1,1,12
2,2,2,2,1.172145599,0.261673208,0.098525113,2,1,1,12
2,1,1,2,1.479587594,0.268486718,0.07436082,2,1,1,12
2,1,1,2,0.750065611,0.207760633,0.07436082,2,1,1,12
2,1,1,1,1.315545522,0.238433215,0.054592318,2,1,1,12
2,1,1,2,0.769769233,0.243494562,0.054592318,2,1,1,12
2,2,2,1,1.413755329,0.300202017,0.039227644,2,1,1,12
2,2,2,1,1.005114406,0.260652312,0.039227644,2,1,1,12
2,1,1,1,0.422948279,0.277456972,0.028033592,2,1,1,12
2,1,2,1,1.127763117,0.282130053,0.028033592,2,0,1,12
2,1,2,1,0.715576622,0.271830092,0.035589206,2,0,1,12
2,1,1,1,0.52824614,0.267486729,0.043144819,2,1,1,12
2,2,2,1,0.892395904,0.296309387,0.043144819,2,1,1,12
2,1,1,1,0.665464594,0.288356401,0.030809055,2,1,1,12
2,2,2,1,0.543200741,0.249338126,0.030809055,2,1,1,12
2,1,1,1,0.54065482,0.278173265,0.022292903,2,1,1,12
2,2,2,1,0.504537012,0.30778292,0.022292903,2,1,1,12
2,1,1,1,0.437028248,0.386698704,0.016870024,2,1,1,12
2,2,2,1,0.495019195,0.347116208,0.016870024,2,1,1,12
2,1,1,1,0.490018325,0.773857682,0.013674491,2,1,1,12
2,2,1,1,0.564252311,0.28431099,0.013674491,2,0,1,12
2,1,2,1,0.301870368,0.337701036,0.015441894,2,0,1,12
2,2,1,1,0.415561978,0.335466572,0.017209296,2,0,1,12
2,1,2,1,0.495156273,0.233400203,0.019778156,2,0,1,12
2,2,1,1,0.428884838,0.314940308,0.023119943,2,0,1,12
2,1,2,1,0.587738711,0.291632109,0.027538262,2,0,1,12
2,1,1,1,0.564283198,0.269281345,0.033281615,2,1,1,12
2,2,2,1,0.5438044,0.249199771,0.033281615,2,1,1,12
2,1,1,1,0.426827464,0.361521551,0.023944135,2,1,1,12
2,2,2,1,0.519505759,0.274462875,0.023944135,2,1,1,12
2,2,2,1,0.963488445,0.301000562,0.017886049,2,1,1,12
2,2,1,1,0.429645222,0.267301263,0.017886049,2,0,1,12
2,2,2,1,0.430084115,0.26844619,0.021516661,2,1,1,12
2,2,1,1,0.701352843,0.225280557,0.021516661,2,0,1,12
2,1,2,1,0.53253111,0.238743333,0.026634386,2,0,1,12
2,1,1,1,0.674436089,0.342033174,0.031752111,2,1,1,12
2,2,2,1,0.517622585,0.224140727,0.031752111,2,1,1,12
2,1,1,4,0.650734154,0.208427956,0.3,3,1,1,7
2,1,1,4,0.372716069,0.263123142,0.3,3,1,1,7
2,2,2,4,0.407332599,0.263037432,0.255697168,3,1,1,7
2,1,1,4,0.328513036,0.281894618,0.255697168,3,1,1,7
2,1,1,4,0.395498989,0.250911082,0.214491089,3,1,1,7
2,1,1,4,0.620589226,0.308713309,0.214491089,3,1,1,7
2,2,2,4,0.660886204,0.328761218,0.176624988,3,1,1,7
2,2,2,4,0.585290443,0.337095092,0.176624988,3,1,1,7
2,2,2,4,0.591783989,0.279474463,0.142359439,3,1,1,7
2,1,1,4,1.785518482,0.305645406,0.142359439,3,1,1,7
2,1,1,4,0.946160461,0.30050457,0.111962849,3,1,1,7
2,2,2,2,1.484747355,0.274060843,0.111962849,3,1,1,7
2,2,2,2,1.218538149,0.27503769,0.085691244,3,1,1,7
2,1,1,1,1.027494382,0.250774896,0.085691244,3,1,1,7
2,1,1,1,0.412863695,0.251199445,0.063750516,3,1,1,7
2,1,1,1,0.414164821,0.269847896,0.063750516,3,1,1,7
2,2,1,1,0.446948658,0.251158581,0.046234272,3,0,1,7
2,1,1,1,0.398112963,0.270147522,0.063750516,3,1,1,7
2,2,1,1,0.478822683,0.188744404,0.063750516,3,0,1,7
2,1,2,2,0.288144253,0.417561097,0.081266761,3,0,1,7
2,2,2,1,0.560994788,0.330092873,0.098783005,3,1,1,7
2,1,1,2,0.968027412,0.945730527,0.098783005,3,1,1,7
2,2,2,1,1.192181694,0.311899588,0.074576284,3,1,1,7
2,1,2,1,0.80677625,0.263069949,0.074576284,3,0,1,7
2,1,1,2,0.872171915,0.772759829,0.094388186,3,1,1,7
2,1,1,2,1.490308499,0.422375413,0.094388186,3,1,1,7
2,2,2,1,1.49050069,0.279030821,0.070916087,3,1,1,7
2,1,1,1,0.615217836,0.286422739,0.070916087,3,1,1,7
2,2,2,1,0.447360801,0.333075082,0.05185351,3,1,1,7
2,2,1,1,0.731130905,0.334256299,0.05185351,3,0,1,7
2,2,2,1,0.557912221,0.294272113,0.066531031,3,1,1,7
2,2,1,1,0.470998664,0.371674959,0.066531031,3,0,1,7
2,1,2,1,0.704972179,0.325032066,0.084660453,3,0,1,7
2,2,1,1,0.77178998,0.372914887,0.102789875,3,0,1,7
2,2,2,3,1.442999478,0.297341129,0.124541727,3,1,1,7
2,2,2,3,1.336488994,0.356607847,0.124541727,3,1,1,7
2,2,2,3,0.707143057,0.308320227,0.096467156,3,1,1,7
2,2,2,3,0.90182523,0.368628403,0.096467156,3,1,1,7
2,1,2,2,1.902405641,0.242716121,0.072644444,3,0,1,7
2,2,1,1,0.837406982,0.356190158,0.096467156,3,0,1,7
2,2,2,3,1.267268463,0.623841315,0.115886791,3,1,1,7
2,2,1,1,2.051135601,1.105826745,0.115886791,3,0,1,7
2,1,1,3,0.801587678,0.385602711,0.142737056,3,1,1,7
2,1,1,4,0.990448718,0.374160008,0.142737056,3,1,1,7
2,1,1,4,0.835453362,0.369138538,0.112293845,3,1,1,7
2,2,1,2,1.360361768,0.441323741,0.112293845,3,0,1,7
2,1,1,4,0.836145736,0.322709709,0.138614862,3,1,1,7
2,2,2,4,0.976903859,0.298298488,0.138614862,3,1,1,7
2,2,2,4,0.448373244,0.223285373,0.3,3,1,1,8
2,1,1,4,0.625834371,0.296813978,0.3,3,1,1,8
2,2,2,4,0.36038892,0.265415981,0.255697168,3,1,1,8
2,2,2,4,0.460202047,0.217463999,0.255697168,3,1,1,8
2,2,2,4,0.525161583,0.182733067,0.214491089,3,1,1,8
2,1,1,4,0.348301764,0.23690663,0.214491089,3,1,1,8
2,1,1,4,0.400138339,0.28857594,0.176624988,3,1,1,8
2,2,2,4,0.721548289,0.274576512,0.176624988,3,1,1,8
2,1,1,4,0.404375702,0.277195029,0.142359439,3,1,1,8
2,2,2,4,0.981925068,0.302914427,0.142359439,3,1,1,8
2,2,2,4,1.246841074,0.333454234,0.111962849,3,1,1,8
2,2,2,4,0.667802067,0.273167437,0.111962849,3,1,1,8
2,2,2,4,0.626540743,0.28024322,0.085691244,3,1,1,8
2,1,1,4,0.921990105,0.309272276,0.085691244,3,1,1,8
2,2,2,2,1.796663801,0.318267967,0.063750516,3,1,1,8
2,2,2,1,1.948373187,0.240402233,0.063750516,3,1,1,8
2,2,1,1,0.56223152,0.250509073,0.046234272,3,0,1,8
2,2,2,1,0.653416662,0.274912529,0.063750516,3,1,1,8
2,1,1,1,0.675970584,0.29732674,0.063750516,3,1,1,8
2,1,2,1,0.713559874,0.33331019,0.046234272,3,0,1,8
2,2,1,1,0.603426048,0.307674095,0.063750516,3,0,1,8
2,2,2,1,0.723793746,0.341543557,0.076946226,3,1,1,8
2,2,2,1,1.204269851,0.276150761,0.076946226,3,1,1,8
2,1,1,1,0.694394019,0.329917559,0.056662579,3,1,1,8
2,2,2,1,0.664962186,0.284821622,0.056662579,3,1,1,8
2,1,1,1,1.151320284,0.2889633,0.040792545,3,1,1,8
2,2,2,1,0.880504273,0.317314616,0.040792545,3,1,1,8
2,2,1,1,0.733721396,0.382952362,0.029135157,3,0,1,8
2,1,1,1,0.956922018,0.322937258,0.040792545,3,1,1,8
2,2,1,1,0.565221706,0.286402138,0.040792545,3,0,1,8
2,1,1,1,0.463346099,0.363885087,0.052449933,3,1,1,8
2,2,2,1,0.810211418,0.346588202,0.052449933,3,1,1,8
2,1,2,1,0.600679454,0.351093011,0.037620909,3,0,1,8
2,2,2,1,0.541573857,0.295634001,0.052449933,3,1,1,8
2,2,2,1,2.279202818,0.268494686,0.052449933,3,1,1,8
2,1,1,1,0.71783732,0.352577207,0.037620909,3,1,1,8
2,2,1,1,0.734844943,0.338400276,0.037620909,3,0,1,8
2,2,2,1,0.865362185,0.381230668,0.048328722,3,1,1,8
2,1,1,1,0.683876553,0.367213368,0.048328722,3,1,1,8
2,2,2,4,0.801065347,0.257705367,0.3,3,1,1,9
2,1,1,4,0.388128593,0.23543104,0.3,3,1,1,9
2,1,1,4,0.533360723,0.272471535,0.255697168,3,1,1,9
2,2,2,4,0.657463461,0.278874006,0.255697168,3,1,1,9
2,2,2,4,0.84016496,0.324805763,0.214491089,3,1,1,9
2,1,1,4,0.389236807,0.276937075,0.214491089,3,1,1,9
2,2,2,4,0.567279258,0.30324236,0.176624988,3,1,1,9
2,2,2,4,0.656623855,0.277246408,0.176624988,3,1,1,9
2,1,1,4,0.566280001,0.270788419,0.142359439,3,1,1,9
2,1,1,4,1.120066315,0.29115464,0.142359439,3,1,1,9
2,2,2,2,1.828474824,0.746775443,0.111962849,3,1,1,9
2,1,1,3,0.842312029,0.472390245,0.111962849,3,1,1,9
2,2,2,2,1.218410616,0.240515447,0.085691244,3,1,1,9
2,2,2,2,0.820848185,0.292879541,0.085691244,3,1,1,9
2,1,1,2,0.882907523,0.255740786,0.063750516,3,1,1,9
2,1,2,2,1.137465641,0.324047996,0.063750516,3,0,1,9
2,2,1,1,0.771459279,0.275665352,0.081266761,3,0,1,9
2,1,1,2,1.270383163,0.226412096,0.098783005,3,1,1,9
2,2,1,1,0.343367642,0.312379191,0.098783005,3,0,1,9
2,1,1,3,0.728350109,0.523476924,0.122989727,3,1,1,9
2,2,2,3,0.819472389,0.274554516,0.122989727,3,1,1,9
2,2,1,1,1.98692527,0.323654401,0.095129679,3,0,1,9
2,2,2,3,0.94710017,0.301489373,0.122989727,3,1,1,9
2,1,1,2,1.054539472,0.276184854,0.122989727,3,1,1,9
2,2,2,1,2.580461477,0.22292017,0.095129679,3,1,1,9
2,1,1,2,0.850681633,0.431233033,0.095129679,3,1,1,9
2,1,2,2,1.083822214,0.606995649,0.071531879,3,0,1,9
2,2,1,1,1.012243823,0.267657002,0.095129679,3,0,1,9
2,2,2,2,1.643908983,1.913994581,0.114320146,3,1,1,9
2,1,1,3,0.588181033,0.291307585,0.114320146,3,1,1,9
2,1,1,2,0.932676728,0.559082745,0.087699067,3,1,1,9
2,1,1,3,0.885779906,0.625783656,0.087699067,3,1,1,9
2,2,2,3,0.934017072,0.528268156,0.06539509,3,1,1,9
2,1,2,1,1.814673306,0.382897263,0.06539509,3,0,1,9
2,1,1,1,1.435252127,0.257978968,0.083276095,3,1,1,9
2,2,2,1,0.867873581,0.320899656,0.083276095,3,1,1,9
2,1,1,1,0.592679931,0.280610792,0.061780516,3,1,1,9
2,1,2,1,0.93746395,0.291330114,0.061780516,3,0,1,9
2,1,1,1,0.676588155,0.31217616,0.078851599,3,1,1,9
2,1,2,1,0.744582269,0.299331244,0.078851599,3,0,1,9
2,2,1,1,0.794857304,0.362039826,0.099507221,3,0,1,9
2,2,2,2,1.529620852,0.347532882,0.120162843,3,1,1,9
2,1,1,3,1.258008558,1.28788158,0.120162843,3,1,1,9
2,2,2,4,0.698486381,0.25363134,0.3,3,1,1,10
2,2,2,4,0.576993381,0.264515352,0.3,3,1,1,10
2,2,2,4,0.585369896,0.290436734,0.255697168,3,1,1,10
2,1,1,4,0.41885775,0.257556493,0.255697168,3,1,1,10
2,2,2,4,0.517302989,0.270836569,0.214491089,3,1,1,10
2,1,1,4,0.721542701,0.259807094,0.214491089,3,1,1,10
2,1,1,4,0.388913309,0.244534525,0.176624988,3,1,1,10
2,2,2,4,0.439908269,0.276950251,0.176624988,3,1,1,10
2,2,2,4,0.90293403,0.273769643,0.142359439,3,1,1,10
2,1,1,4,0.611442293,0.251809402,0.142359439,3,1,1,10
2,2,2,2,2.221497129,0.243563252,0.111962849,3,1,1,10
2,1,1,3,1.06266129,0.316838886,0.111962849,3,1,1,10
2,1,1,2,1.163332911,0.2847827,0.085691244,3,1,1,10
2,1,1,2,0.718260009,0.257730192,0.085691244,3,1,1,10
2,2,1,1,0.88320663,0.287514068,0.063750516,3,0,1,10
2,1,1,1,1.281362722,0.351115982,0.085691244,3,1,1,10
2,1,1,2,0.602932584,0.385845496,0.085691244,3,1,1,10
2,1,2,1,1.423051859,1.031091927,0.063750516,3,0,1,10
2,2,2,2,0.952813995,0.533029342,0.085691244,3,1,1,10
2,2,2,2,1.28955029,0.245276041,0.085691244,3,1,1,10
2,1,1,1,0.872855904,0.292951897,0.063750516,3,1,1,10
2,2,2,1,0.566633829,0.287375018,0.063750516,3,1,1,10
2,1,1,1,0.656838175,0.293972069,0.046234272,3,1,1,10
2,2,2,1,0.549135036,0.318295615,0.046234272,3,1,1,10
2,1,1,1,0.463486063,0.363943277,0.033038562,3,1,1,10
2,2,2,1,0.489094119,0.292395838,0.033038562,3,1,1,10
2,2,1,1,0.550024047,0.255560353,0.023780456,3,0,1,10
2,1,2,1,0.817262531,0.305023989,0.033038562,3,0,1,10
2,2,2,1,1.61641591,1.23225695,0.039034506,3,1,1,10
2,1,2,1,1.084442875,0.303641415,0.039034506,3,0,1,10
2,2,1,1,0.752362013,0.337385816,0.050170682,3,0,1,10
2,1,1,1,0.624556096,0.311709984,0.061306857,3,1,1,10
2,1,1,1,0.614755795,0.349785401,0.061306857,3,1,1,10
2,1,1,1,0.523854953,0.311359382,0.044344182,3,1,1,10
2,2,1,1,0.454944623,0.307010917,0.044344182,3,0,1,10
2,2,2,1,0.563835213,0.363819425,0.057017843,3,1,1,10
2,2,2,1,0.538937557,0.276564179,0.057017843,3,1,1,10
2,2,1,1,0.549117756,0.367024536,0.041062257,3,0,1,10
2,2,2,1,0.58918822,0.387397254,0.057017843,3,1,1,10
2,1,2,1,0.49786494,0.429192097,0.057017843,3,0,1,10
2,1,1,1,0.487037005,0.368945331,0.072973429,3,1,1,10
2,2,2,1,0.65759757,0.373873996,0.072973429,3,1,1,10
2,2,2,4,0.432657915,0.272055153,0.3,3,1,1,11
2,1,1,4,1.984862603,0.388044068,0.3,3,1,1,11
2,2,2,4,0.415385644,0.238407203,0.255697168,3,1,1,11
2,2,2,4,1.009030956,0.26389075,0.255697168,3,1,1,11
2,2,2,4,0.394609058,0.233171246,0.214491089,3,1,1,11
2,2,2,4,0.428339084,0.251734725,0.214491089,3,1,1,11
2,2,2,4,0.444576795,0.299301443,0.176624988,3,1,1,11
2,2,2,4,0.427743816,0.218704121,0.176624988,3,1,1,11
2,1,1,4,0.477368388,0.249226571,0.142359439,3,1,1,11
2,1,1,4,0.44350907,0.248440262,0.142359439,3,1,1,11
2,2,2,4,0.796904247,0.29993504,0.111962849,3,1,1,11
2,2,2,4,0.65270691,0.274844086,0.111962849,3,1,1,11
2,1,1,4,0.691896909,0.27962321,0.085691244,3,1,1,11
2,1,2,2,3.016815229,0.272252358,0.085691244,3,0,1,11
2,1,1,2,0.547410049,0.506362134,0.107631971,3,1,1,11
2,2,2,3,0.835859487,0.321293715,0.107631971,3,1,1,11
2,1,1,1,1.968802123,0.450437663,0.082017464,3,1,1,11
2,2,2,2,0.846410971,0.443189374,0.082017464,3,1,1,11
2,2,2,3,0.820994349,0.834365815,0.060757539,3,1,1,11
2,2,1,1,1.070723463,0.322305478,0.060757539,3,0,1,11
2,2,2,1,1.041940214,0.296042041,0.077593809,3,1,1,11
2,2,1,1,0.585570105,0.290236796,0.077593809,3,0,1,11
2,1,1,2,0.802171783,0.290684451,0.098004595,3,1,1,11
2,1,1,2,0.674080771,0.327446833,0.098004595,3,1,1,11
2,1,1,2,0.854890341,0.260434917,0.073926192,3,1,1,11
2,2,2,1,1.318295962,0.290845414,0.073926192,3,1,1,11
2,2,1,1,0.578650639,0.283369911,0.054245503,3,0,1,11
2,2,2,1,0.684237406,0.368566021,0.073926192,3,1,1,11
2,2,1,1,1.292900324,0.281751802,0.073926192,3,0,1,11
2,1,2,2,0.538985279,1.380761341,0.093606881,3,0,1,11
2,1,1,2,1.257365872,0.26180669,0.113287569,3,1,1,11
2,1,1,3,0.888116686,0.612156262,0.113287569,3,1,1,11
2,2,2,1,2.041187851,0.279284583,0.08681888,3,1,1,11
2,1,2,1,0.440605736,0.34109324,0.08681888,3,0,1,11
2,2,1,1,0.437186262,0.339787235,0.108964364,3,0,1,11
2,2,2,2,2.241805759,0.20225696,0.131109847,3,1,1,11
2,1,1,2,0.940765963,0.294187443,0.131109847,3,1,1,11
2,1,1,1,0.67870903,0.442896402,0.102150159,3,1,1,11
2,2,2,2,1.380881482,0.31732316,0.102150159,3,1,1,11
2,1,1,2,0.685931763,0.512874643,0.077396945,3,1,1,11
2,2,1,1,1.482462033,0.269125921,0.077396945,3,0,1,11
2,1,1,2,0.733625341,0.336251311,0.097769159,3,1,1,11
2,2,2,2,1.183499342,0.41616632,0.097769159,3,1,1,11
2,2,2,4,0.560727452,0.232175782,0.3,3,1,1,12
2,1,1,4,0.363697573,0.252920758,0.3,3,1,1,12
2,2,2,4,0.366059611,0.25532464,0.255697168,3,1,1,12
2,1,1,4,0.353434093,0.30854848,0.255697168,3,1,1,12
2,1,1,4,0.435908187,0.289778188,0.214491089,3,1,1,12
2,1,1,4,0.386018596,0.274220487,0.214491089,3,1,1,12
2,1,1,4,0.43525806,0.257482054,0.176624988,3,1,1,12
2,2,2,4,0.437204184,0.322455634,0.176624988,3,1,1,12
2,2,2,4,0.642176135,0.310307965,0.142359439,3,1,1,12
2,1,1,4,0.392136644,0.295724798,0.142359439,3,1,1,12
2,2,2,4,0.776514437,0.279705733,0.111962849,3,1,1,12
2,2,1,2,1.225785251,1.28879656,0.111962849,3,0,1,12
2,2,2,2,1.057084973,0.295697264,0.138234454,3,1,1,12
2,2,2,3,0.710521509,0.265796099,0.138234454,3,1,1,12
2,1,1,3,0.619058045,0.32311927,0.108353771,3,1,1,12
2,2,2,2,0.994018692,0.345916561,0.108353771,3,1,1,12
2,2,2,3,1.064098151,0.284260787,0.08262836,3,1,1,12
2,1,1,3,1.357252108,0.342319632,0.08262836,3,1,1,12
2,1,2,1,1.510753624,0.313889348,0.061253737,3,0,1,12
2,2,2,2,1.705645821,0.260386594,0.08262836,3,1,1,12
2,1,1,2,1.462982351,0.506890091,0.08262836,3,1,1,12
2,1,1,1,0.707068271,0.710284416,0.061253737,3,1,1,12
2,2,1,1,0.775741047,0.359737108,0.061253737,3,0,1,12
2,2,2,2,1.092651821,0.424255435,0.078204221,3,1,1,12
2,2,2,2,0.613082365,1.147994001,0.078204221,3,1,1,12
2,2,2,1,1.04962591,0.318746809,0.05767427,3,1,1,12
2,2,1,1,0.399075732,0.350297021,0.05767427,3,0,1,12
2,2,2,2,2.269022681,0.94550546,0.073787049,3,1,1,12
2,2,2,1,1.8820636,0.238651299,0.073787049,3,1,1,12
2,2,1,1,0.464148943,0.382115894,0.054134549,3,0,1,12
2,1,1,2,0.77887173,0.363628373,0.073787049,3,1,1,12
2,2,1,1,0.936616971,0.323260078,0.073787049,3,0,1,12
2,1,1,2,1.090930597,0.678422538,0.09343955,3,1,1,12
2,2,2,2,1.527156632,0.33068293,0.09343955,3,1,1,12
2,1,1,4,0.34102194,0.231127929,0.3,4,1,1,7
2,1,1,4,0.489155716,0.261323299,0.3,4,1,1,7
2,2,2,4,0.616630139,0.287592719,0.255697168,4,1,1,7
2,1,1,4,0.367713107,0.27251682,0.255697168,4,1,1,7
2,2,2,4,0.546278786,0.268373413,0.214491089,4,1,1,7
2,1,1,4,0.365598513,0.33410242,0.214491089,4,1,1,7
2,2,2,4,0.445759437,0.267547012,0.176624988,4,1,1,7
2,2,2,4,1.644693723,0.218634275,0.176624988,4,1,1,7
2,1,1,4,2.07883534,0.26748972,0.142359439,4,1,1,7
2,2,2,4,0.860601609,0.313753585,0.142359439,4,1,1,7
2,2,2,3,1.96304453,0.347750442,0.111962849,4,1,1,7
2,1,1,3,0.811222531,0.330478015,0.111962849,4,1,1,7
2,1,1,1,0.970098229,0.483265466,0.085691244,4,1,1,7
2,1,2,1,0.667569444,0.336860977,0.085691244,4,0,1,7
2,1,1,3,1.151174061,0.24196642,0.107631971,4,1,1,7
2,1,1,3,0.515878313,0.253956092,0.107631971,4,1,1,7
2,2,2,2,1.170326195,0.290497421,0.082017464,4,1,1,7
2,1,1,2,1.603818531,0.259506727,0.082017464,4,1,1,7
2,2,2,2,0.773964583,0.310949235,0.060757539,4,1,1,7
2,1,1,1,0.662757352,0.268732088,0.060757539,4,1,1,7
2,1,2,1,0.653509334,0.227754407,0.043921269,4,0,1,7
2,2,1,1,0.390512796,0.327186008,0.060757539,4,0,1,7
2,1,2,1,0.486225739,0.259546103,0.073312652,4,0,1,7
2,1,1,1,0.373441115,0.262371897,0.090148922,4,1,1,7
2,2,2,1,0.488419098,0.292781429,0.090148922,4,1,1,7
2,1,1,1,0.390278511,0.293752184,0.067409799,4,1,1,7
2,1,2,1,0.486475024,0.291311441,0.067409799,4,0,1,7
2,2,1,1,0.340338366,0.294364425,0.085729467,4,0,1,7
2,2,1,1,0.406671118,0.295043214,0.104049135,4,0,1,7
2,2,1,1,0.343643417,0.296860863,0.125996834,4,0,1,7
2,2,2,3,1.194803258,0.954559427,0.151052295,4,1,1,7
2,1,1,3,1.600959721,0.320911522,0.151052295,4,1,1,7
2,2,2,3,0.865043039,0.398211686,0.119607047,4,1,1,7
2,2,2,4,1.546683361,0.30021371,0.119607047,4,1,1,7
2,2,2,4,1.036083218,0.323895635,0.092222043,4,1,1,7
2,2,2,2,1.266427862,0.367610141,0.092222043,4,1,1,7
2,2,2,2,1.868793183,0.307468227,0.069121383,4,1,1,7
2,2,2,2,1.794590999,0.21932493,0.069121383,4,1,1,7
2,2,1,1,0.767688067,0.623999225,0.05043589,4,0,1,7
2,2,2,1,0.708289291,0.598769322,0.069121383,4,1,1,7
2,2,1,2,2.619978176,0.243918376,0.069121383,4,0,1,7
2,2,2,2,1.575663733,0.472600746,0.087806875,4,1,1,7
2,2,1,1,0.626186463,0.312900872,0.087806875,4,0,1,7
2,2,2,1,0.281306202,0.270122084,0.110130186,4,1,1,7
2,1,1,2,1.231447138,0.766033744,0.110130186,4,1,1,7
2,1,1,2,0.619363914,0.274217587,0.084134217,4,1,1,7
2,1,1,3,0.596219345,0.266854695,0.084134217,4,1,1,7
2,2,1,1,1.645004561,0.282864856,0.062479426,4,0,1,7
2,1,1,2,1.051843365,0.27440036,0.084134217,4,1,1,7
2,1,1,2,0.531777603,0.237208477,0.084134217,4,1,1,7
2,2,2,4,0.431494606,0.270561785,0.3,4,1,1,8
2,1,1,4,0.271641231,0.245654646,0.3,4,1,1,8
2,1,1,4,0.631439051,0.238223626,0.255697168,4,1,1,8
2,1,1,4,0.320209305,0.275109074,0.255697168,4,1,1,8
2,1,1,4,0.357019329,0.21452271,0.214491089,4,1,1,8
2,2,2,4,0.619551178,0.306380628,0.214491089,4,1,1,8
2,2,2,4,0.642733485,0.329640659,0.176624988,4,1,1,8
2,2,2,4,0.504385985,0.307917865,0.176624988,4,1,1,8
2,2,2,4,0.532063808,0.319195139,0.142359439,4,1,1,8
2,1,1,4,0.414501666,0.253021052,0.142359439,4,1,1,8
2,2,2,4,1.072391901,0.308000798,0.111962849,4,1,1,8
2,2,2,4,0.772548782,0.357475122,0.111962849,4,1,1,8
2,1,1,4,0.533009413,0.301984973,0.085691244,4,1,1,8
2,2,2,2,1.67907867,0.379598573,0.085691244,4,1,1,8
2,1,2,2,1.001597809,0.35332621,0.063750516,4,0,1,8
2,2,2,2,0.862398905,0.172215818,0.085691244,4,1,1,8
2,1,1,2,0.865963618,0.367555929,0.085691244,4,1,1,8
2,1,1,1,0.620718577,0.274956349,0.063750516,4,1,1,8
2,2,2,1,0.372426544,0.358468641,0.063750516,4,1,1,8
2,2,1,1,0.644037456,0.313712809,0.046234272,4,0,1,8
2,2,2,1,0.411196555,0.328818976,0.063750516,4,1,1,8
2,1,2,1,0.504410574,0.324562855,0.063750516,4,0,1,8
2,1,2,1,0.500067514,0.286771578,0.081266761,4,0,1,8
2,1,1,2,0.944581052,0.218007499,0.098783005,4,1,1,8
2,2,2,1,0.543361315,0.26367474,0.098783005,4,1,1,8
2,2,2,2,1.402730211,0.209624285,0.074576284,4,1,1,8
2,1,2,1,0.679825197,0.282548666,0.074576284,4,0,1,8
2,2,2,1,1.148717859,0.317504411,0.094388186,4,1,1,8
2,1,1,1,0.413481565,0.267834971,0.094388186,4,1,1,8
2,1,1,1,0.398220295,0.269640155,0.070916087,4,1,1,8
2,1,1,1,0.495961504,0.25176445,0.070916087,4,1,1,8
2,2,1,1,0.52461951,0.263379733,0.05185351,4,0,1,8
2,1,1,2,0.905742351,0.261487972,0.070916087,4,1,1,8
2,2,2,1,0.456459546,0.325911546,0.070916087,4,1,1,8
2,1,1,1,0.421146775,0.339960533,0.05185351,4,1,1,8
2,1,2,1,0.500114185,0.352042838,0.05185351,4,0,1,8
2,1,1,1,0.717148259,0.336271244,0.066531031,4,1,1,8
