Subj_idx,Block,Trial_in_block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
1,1,34,34,2.1,0.24105,1.6904,1,1.2563,0,0.53646
1,1,35,35,2.1,0.62859,2.0746,3,1.3367,1,0.5324
1,1,36,36,2.1,0.60915,2.0487,3,1.5741,1,0.40223
1,1,37,37,2.1,0.44315,1.8132,2,0.94249,0,0.87715
1,1,38,38,2.1,0.67546,1.5773,2,1.7546,0,0.50104
1,1,39,39,2.1,0.50376,1.8191,3,1.5899,1,0.63779
1,1,40,40,2.1,0.35616,2.0146,2,1.0877,1,2.2134
1,1,41,41,2.1,0.46934,2.0768,2,1.3941,1,1.1362
1,1,42,42,2.1,0.76222,1.7936,2,1.4848,0,0.61041
1,1,43,43,2.1,1.0623,1.8158,2,1.2371,0,1.2775
1,1,44,44,2.1,0.46209,2.0868,3,1.3419,0,1.2705
1,1,45,45,2.1,0.60707,1.9233,2,3.2473,0,2.0691
1,1,46,46,2.1,0.37657,2.3203,2,2.0396,0,1.963
1,1,47,47,2.1,0.50791,1.8345,3,0.83362,0,1.0048
1,1,48,48,2.1,0.32607,2.1621,1,1.1809,0,1.6876
1,1,49,49,2.1,0.88085,2.1443,1,0.39326,1,1.0045
1,1,50,50,2.1,0.26724,1.9186,1,1.0931,0,1.0141
1,1,51,51,2.1,1.1436,2.3862,2,1.1155,1,0.4181
1,1,52,52,2.1,0.80988,1.9135,1,2.45,0,1.4607
1,1,53,53,2.1,0.48548,2.4367,2,1.1158,1,0.53086
1,1,54,54,2.1,0.40626,1.8443,3,1.2826,1,0.41693
1,1,55,55,2.1,0.54864,2.0217,3,0.96051,0,0.83448
1,1,56,56,2.1,0.56448,1.8969,2,1.5617,0,0.93468
1,1,57,57,2.1,0.40189,2.2669,2,1.8448,1,1.7106
1,1,58,58,2.1,0.53919,2.677,2,5.9253,0,0.76769
1,1,59,59,2.1,0.32978,2.7741,1,1.4446,1,0.90165
1,1,60,60,2.1,0.51081,1.8263,1,1.2918,1,0.89937
2,1,1,1,2.1,1.2567,1.686,2,2.0835,0,1.9808
2,1,2,2,2.1,0.68178,1.4699,2,4.3693,1,2.1378
2,1,3,3,2.1,0.84389,1.6679,2,2.904,0,1.5308
2,1,4,4,2.1,0.78803,1.6504,3,3.0838,1,2.8943
2,1,5,5,2.1,1.5907,1.8411,3,3.7441,0,1.9396
2,1,6,6,2.1,8.7025,6.114,1,3.05,1,2.2866
2,1,7,7,2.1,1.3767,1.8239,3,2.403,0,2.0051
2,1,8,8,2.1,0.89549,1.702,2,1.8587,1,0.30178
2,1,9,9,2.1,0.52414,1.4069,2,2.247,1,0.30412
2,1,10,10,2.1,0.5897,1.3145,1,2.0818,0,2.3993
2,1,11,11,2.1,0.47013,2.2698,3,1.3289,1,0.77908
2,1,12,12,2.1,1.4672,1.8468,3,1.7979,1,0.79109
2,1,13,13,2.1,0.54777,2.088,2,3.7398,0,1.4404
2,1,14,14,2.1,0.5721,1.9443,2,2.1145,1,1.7576
2,1,15,15,2.1,0.81389,2.2891,2,2.3555,0,0.5567
2,1,16,16,2.1,0.81718,2.399,2,2.1919,0,1.3248
2,1,17,17,2.1,0.47064,1.9765,3,1.8772,1,1.3155
2,1,18,18,2.1,2.7704,1.9864,3,1.5562,0,0.91872
2,1,19,19,2.1,0.60402,1.9551,3,2.0185,0,1.0374
2,1,20,20,2.1,0.47061,2.2586,2,2.0671,1,2.0804
2,1,21,21,2.1,0.55472,1.8766,2,1.1461,0,1.0005
2,1,22,22,2.1,0.70286,1.9528,2,1.6449,1,1.7676
2,1,23,23,2.1,0.47353,1.6309,2,1.3381,0,0.73737
2,1,24,24,2.1,0.56503,1.7972,2,3.3504,1,0.46324
2,1,25,25,2.1,0.57623,1.8129,2,0.70632,0,0.97668
2,1,26,26,2.1,0.38037,1.8795,2,1.3345,1,0.47658
2,1,27,27,2.1,0.4862,2.2237,2,0.8382,1,0.4031
2,1,28,28,2.1,0.50544,1.6738,3,0.97512,1,0.83269
2,1,29,29,2.1,0.61138,1.7146,3,1.7527,1,0.43075
2,1,30,30,2.1,0.43602,1.8972,3,1.6065,0,0.97402
2,1,31,31,2.1,0.65522,2.2033,3,1.7677,0,1.9257
2,1,32,32,2.1,0.55779,2.4083,2,1.2224,1,0.68211
2,1,33,33,2.1,0.60481,1.9776,2,0.74165,0,0.59745
2,1,34,34,2.1,0.45128,1.7486,3,1.2939,1,0.60759
2,1,35,35,2.1,0.56507,2.3376,3,0.83519,1,1.2314
2,1,36,36,2.1,0.40613,1.5857,2,0.66788,0,2.052
2,1,37,37,2.1,0.41465,1.9877,3,0.85982,0,1.6886
2,1,38,38,2.1,0.83,1.6478,3,1.9443,0,0.22474
2,1,39,39,2.1,0.53033,1.7046,3,3.3917,0,3.5254
2,1,40,40,2.1,0.44804,2.6638,1,2.3293,1,0.91114
2,1,41,41,2.1,0.54865,1.9326,2,2.8899,0,1.5564
2,1,42,42,2.1,0.4937,2.1523,2,1.3746,0,0.8081
2,1,43,43,2.1,0.52929,2.3452,2,1.0346,0,1.5351
2,1,44,44,2.1,0.48889,1.7542,2,1.0285,0,0.41908
2,1,45,45,2.1,0.43181,1.7408,2,0.64988,0,0.50928
2,1,46,46,2.1,0.38574,1.8288,2,0.61438,0,0.46407
2,1,47,47,2.1,0.47089,1.663,3,1.4595,0,1.1921
2,1,48,48,2.1,0.55467,2.4956,2,1.8895,1,0.35536
2,1,49,49,2.1,0.59411,2.6239,2,1.9631,0,0.74493
2,1,50,50,2.1,0.75218,2.0533,2,0.70143,0,2.0069
2,1,51,51,2.1,0.69009,2.0801,2,0.91288,1,0.81011
2,1,52,52,2.1,0.55966,1.9375,2,0.89242,0,0.65189
2,1,53,53,2.1,0.51747,2.1531,3,1.6568,0,1.2686
2,1,54,54,2.1,0.48965,2.3504,2,1.4506,0,0.53167
2,1,55,55,2.1,0.53722,2.3137,3,1.3065,0,1.4263
2,1,56,56,2.1,0.43362,2.0181,2,1.0141,1,0.64134
2,1,57,57,2.1,0.46399,1.7397,2,0.94002,0,0.291
2,1,58,58,2.1,1.2188,2.3119,2,1.1009,0,1.2632
2,1,59,59,2.1,0.49444,1.8596,3,0.56102,0,0.84357
2,1,60,60,2.1,0.53048,2.235,2,1.0351,0,0.62403
3,1,1,1,2.1,1.0672,1.5108,2,1.5654,0,0.58385
3,1,2,2,2.1,1.0649,2.6164,3,3.102,0,1.405
3,1,3,3,2.1,0.87348,2.3153,3,1.8198,1,0.84817
3,1,4,4,2.1,1.9283,1.7213,2,1.6926,1,1.3041
3,1,5,5,2.1,1.0215,1.8641,2,2.4053,0,3.0193
3,1,6,6,2.1,1.3389,2.0992,1,2.7888,0,1.2967
3,1,7,7,2.1,0.78035,1.9518,1,2.5442,1,0.68531
3,1,8,8,2.1,0.66475,2.7687,2,2.1268,1,1.4262
3,1,9,9,2.1,0.88997,2.1137,2,2.0667,0,1.5633
3,1,10,10,2.1,1.6412,1.9992,2,3.7907,1,3.2876
3,1,11,11,2.1,1.3968,2.119,2,3.0953,1,1.269
3,1,12,12,2.1,1.7897,3.1457,1,1.6513,1,8.3734
3,1,13,13,2.1,0.93422,1.7928,3,2.1698,0,1.712
3,1,14,14,2.1,0.97716,1.1155,3,1.9595,0,1.2685
3,1,15,15,2.1,1.0385,2.0666,2,2.9246,1,2.7399
3,1,16,16,2.1,1.0013,2.0517,3,6.8192,1,3.2109
3,1,17,17,2.1,0.62185,2.3157,2,2.0558,0,1.8844
3,1,18,18,2.1,0.79799,2.6843,3,3.0816,0,0.85525
3,1,19,19,2.1,1.034,2.3092,2,2.0903,1,0.41034
3,1,20,20,2.1,0.65092,2.2444,3,2.721,1,1.2061
3,1,21,21,2.1,0.68413,2.2319,2,2.428,1,2.0682
3,1,22,22,2.1,1.0466,2.2774,1,1.5955,1,1.2732
3,1,23,23,2.1,0.64669,2.6054,3,2.8491,0,0.95883
3,1,24,24,2.1,0.62927,2.4798,1,1.8117,1,0.69855
3,1,25,25,2.1,0.734,4.0434,1,0.98268,1,0.62134
3,1,26,26,2.1,0.64528,2.3325,3,1.7651,1,0.4143
3,1,27,27,2.1,0.57183,2.5169,2,2.2713,0,1.6913
3,1,28,28,2.1,1.4282,1.3968,3,2.3269,0,1.6862
3,1,29,29,2.1,1.6551,2.9084,1,2.2777,0,0.49394
3,1,30,30,2.1,1.2787,2.3421,1,11.955,1,0.75203
3,1,31,31,2.1,6.7543,2.0429,1,1.6955,0,1.7239
3,1,32,32,2.1,0.37355,2.0481,3,1.7079,0,1.111
3,1,33,33,2.1,0.78454,2.2331,2,1.6069,1,0.49165
3,1,34,34,2.1,0.85049,2.3334,3,1.8767,0,2.1478
3,1,35,35,2.1,0.39273,1.8027,1,2.8157,1,1.004
3,1,36,36,2.1,0.94568,2.3674,2,3.8015,0,2.7355
3,1,37,37,2.1,0.73268,3.2767,2,2.1876,1,0.85901
3,1,38,38,2.1,0.84793,2.0763,3,2.2366,1,0.93633
3,1,39,39,2.1,0.76814,2.1198,3,1.6573,0,2.0886
3,1,40,40,2.1,0.53485,2.2893,3,2.8402,0,2.0972
3,1,41,41,2.1,0.63079,2.4262,3,2.8083,0,0.95095
3,1,42,42,2.1,0.71542,2.7935,1,2.268,1,0.96868
3,1,43,43,2.1,1.1259,4.0402,1,2.4862,1,1.1047
3,1,44,44,2.1,0.9469,2.965,2,1.8619,0,1.1032
3,1,45,45,2.1,1.6106,3.6457,1,1.8417,1,1.3027
3,1,46,46,2.1,0.7216,2.3265,2,2.2802,0,1.0694
3,1,47,47,2.1,1.6064,2.8535,1,2.2621,1,0.3932
3,1,48,48,2.1,0.90991,2.1954,2,1.8118,1,0.6409
3,1,49,49,2.1,0.77935,2.8285,2,2.0449,0,1.4857
3,1,50,50,2.1,0.91039,2.465,3,3.0239,0,1.2415
3,1,51,51,2.1,0.87991,2.8633,1,1.586,1,0.62221
3,1,52,52,2.1,1.7786,4.2323,1,1.8313,1,1.2014
3,1,53,53,2.1,0.95508,2.4381,2,1.6796,1,1.7798
3,1,54,54,2.1,2.3253,2.0316,1,3.1036,0,1.0794
3,1,55,55,2.1,0.67786,2.0519,2,1.6432,0,0.76548
3,1,56,56,2.1,0.97369,2.5627,2,1.8682,1,0.80002
3,1,57,57,2.1,0.85783,2.8802,3,1.9229,0,1.1765
3,1,58,58,2.1,1.9684,3.0952,2,1.5609,1,1.3732
3,1,59,59,2.1,0.74305,4.4345,1,1.9344,1,0.66526
3,1,60,60,2.1,1.4618,5.3107,1,1.9137,1,1.2176
4,1,1,1,2.1,1.0315,1.4868,3,4.5838,0,1.6854
4,1,2,2,2.1,0.58558,1.6825,2,2.8909,0,3.1542
4,1,3,3,2.1,0.58377,2.0741,3,2.9428,0,1.4801
4,1,4,4,2.1,1.323,2.6185,3,5.2652,1,1.715
4,1,5,5,2.1,1.2049,1.7279,1,3.949,1,2.6093
4,1,6,6,2.1,1.8968,1.0587,2,3.511,0,2.6955
4,1,7,7,2.1,1.4012,1.0043,3,1.9083,0,1.9663
4,1,8,8,2.1,0.80802,1.6994,2,2.2498,0,3.0372
4,1,9,9,2.1,1.1145,2.8531,2,3.7348,1,1.5659
4,1,10,10,2.1,1.2885,3.1568,1,3.9855,1,1.2041
4,1,11,11,2.1,1.7045,1.2305,2,3.2855,0,1.6741
4,1,12,12,2.1,0.69729,0.99689,3,1.6755,0,2.3495
4,1,13,13,2.1,0.83115,2.0655,3,2.4955,1,1.5973
4,1,14,14,2.1,1.1046,1.729,2,2.4487,1,2.1851
4,1,15,15,2.1,0.90957,1.1029,2,3.2232,0,1.1959
4,1,16,16,2.1,0.77777,1.8589,1,2.3155,0,1.1844
4,1,17,17,2.1,0.75058,0.90382,3,1.763,0,1.2162
4,1,18,18,2.1,0.75704,2.0362,3,2.8707,1,0.74405
4,1,19,19,2.1,0.60423,3.2371,2,2.1716,1,0.71267
4,1,20,20,2.1,0.5357,1.5823,3,1.8791,0,2.543
4,1,21,21,2.1,0.85311,1.4909,3,1.9105,1,1.4397
4,1,22,22,2.1,0.82046,1.5147,3,1.7434,0,1.9337
4,1,23,23,2.1,0.83496,2.9855,2,4.3647,1,0.31063
4,1,24,24,2.1,0.65458,2.3933,3,1.7531,1,2.0961
4,1,25,25,2.1,1.6733,4.0913,3,7.2924,1,0.53792
4,1,26,26,2.1,0.54512,2.0068,3,2.6506,0,2.102
4,1,27,27,2.1,0.53844,2.0787,2,2.7002,0,2.1143
4,1,28,28,2.1,0.47758,4.47,1,0.9688,1,0.57885
4,1,29,29,2.1,0.60752,1.6764,3,1.3489,0,2.038
4,1,30,30,2.1,0.75008,1.4774,1,3.195,1,0.85281
4,1,31,31,2.1,0.74844,2.9387,2,4.1421,0,1.3867
4,1,32,32,2.1,0.59053,2.3624,3,2.0812,1,1.4329
4,1,33,33,2.1,0.55253,2.6618,1,2.5751,0,0.32103
4,1,34,34,2.1,0.73028,1.6151,1,3.262,1,0.27856
4,1,35,35,2.1,1.0383,1.2679,2,1.8023,0,1.3644
4,1,36,36,2.1,1.0952,2.2978,2,2.6753,1,0.21914
4,1,37,37,2.1,2.073,1.8167,1,1.711,0,2.0476
4,1,38,38,2.1,0.68272,2.3764,2,4.1607,1,2.3547
4,1,39,39,2.1,0.76681,1.073,2,5.3311,0,0.27433
4,1,40,40,2.1,0.61474,2.2301,3,1.9475,0,1.7808
4,1,41,41,2.1,1.4256,2.07,3,1.0383,0,1.7957
4,1,42,42,2.1,0.81284,2.0069,3,2.2576,1,1.7055
4,1,43,43,2.1,0.90301,0.80476,1,2.1572,0,0.90631
4,1,44,44,2.1,0.73903,3.0346,1,2.7432,1,0.28913
4,1,45,45,2.1,0.51703,1.839,2,1.232,0,2.0926
4,1,46,46,2.1,0.30795,1.4519,3,2.2201,0,0.29472
4,1,47,47,2.1,0.58721,1.6174,3,2.3416,1,0.085066
4,1,48,48,2.1,0.23654,3.1025,3,2.2158,1,2.1802
4,1,49,49,2.1,0.48182,1.5544,3,0.9289,1,1.4047
4,1,50,50,2.1,1.1813,1.4573,3,1.3252,0,0.67291
4,1,51,51,2.1,0.47013,1.8519,2,2.6687,0,2.2164
4,1,52,52,2.1,0.47876,1.6925,1,3.7335,0,2.3736
4,1,53,53,2.1,0.77203,3.1916,2,1.5807,1,1.5616
4,1,54,54,2.1,0.88021,0.97204,2,2.068,0,1.4186
4,1,55,55,2.1,0.47787,2.0065,3,4.0674,0,0.19034
4,1,56,56,2.1,0.39378,1.1505,3,2.2654,0,0.48695
4,1,57,57,2.1,0.61388,1.4575,2,1.731,0,1.528
4,1,58,58,2.1,0.44249,1.115,1,3.1072,1,0.40825
4,1,59,59,2.1,0.26367,2.5339,1,3.9582,1,0.75561
4,1,60,60,2.1,0.099652,1.8502,1,1.2262,0,0.83356
5,1,1,1,2.1,7.9358,1.9554,2,1.1417,1,1.1161
5,1,2,2,2.1,1.3573,1.8106,3,0.8681,0,2.9506
5,1,3,3,2.1,1.2966,1.9779,2,0.95603,1,1.6424
5,1,4,4,2.1,1.0512,1.6212,3,1.9665,0,1.433
5,1,5,5,2.1,1.1168,1.8689,3,1.4124,0,1.7508
5,1,6,6,2.1,1.1804,2.0731,3,0.99239,1,0.54762
5,1,7,7,2.1,1.1097,1.9259,2,0.89037,1,0.60251
5,1,8,8,2.1,1.94,2.1284,3,1.1812,0,0.25014
5,1,9,9,2.1,0.95278,1.7983,2,0.69811,0,0.83479
5,1,10,10,2.1,0.84551,1.7063,3,1.928,0,0.28378
5,1,11,11,2.1,1.2933,2.2147,2,1.5102,0,0.50796
5,1,12,12,2.1,1.4054,2.1921,2,1.7127,0,0.44644
5,1,13,13,2.1,1.1038,2.193,3,0.88925,1,0.41862
5,1,14,14,2.1,0.83158,1.4113,2,0.91776,0,0.46198
5,1,15,15,2.1,1.8911,1.5375,2,0.70333,1,0.72767
5,1,16,16,2.1,0.85923,2.1334,2,0.75366,0,0.6492
5,1,17,17,2.1,1.3072,2.2183,2,0.9232,1,0.6421
5,1,18,18,2.1,0.89572,2.0902,3,0.81462,0,1.684
5,1,19,19,2.1,0.89433,1.8552,2,0.9023,1,0.7591
5,1,20,20,2.1,2.2908,2.2159,3,1.6565,0,1.1368
5,1,21,21,2.1,0.77644,2.6949,3,1.0577,1,0.50778
5,1,22,22,2.1,2.011,2.8361,2,0.67383,1,0.41886
5,1,23,23,2.1,0.85488,2.4411,2,1.0074,1,0.25918
5,1,24,24,2.1,0.98716,2.1854,2,1.3059,0,1.4263
5,1,25,25,2.1,0.98527,1.9598,3,1.5136,1,0.28824
5,1,26,26,2.1,1.2744,2.1064,3,1.3681,1,0.51607
5,1,27,27,2.1,0.71614,1.7249,3,1.9135,0,5.4783
5,1,28,28,2.1,0.42498,1.7658,2,1.0331,1,0.28358
5,1,29,29,2.1,1.2727,2.2582,3,0.95967,0,0.23048
5,1,30,30,2.1,0.86379,2.0346,3,0.79376,1,0.1914
5,1,31,31,2.1,1.2376,2.2875,2,0.91644,1,0.59657
5,1,32,32,2.1,0.72129,2.0103,2,1.0117,0,0.45502
5,1,33,33,2.1,1.1582,2.1972,3,0.59723,1,0.93962
5,1,34,34,2.1,0.5999,2.1099,3,0.7455,0,0.55289
5,1,35,35,2.1,0.5573,2.3643,2,1.4789,0,1.1424
5,1,36,36,2.1,0.57592,2.0474,3,0.74326,1,1.3899
5,1,37,37,2.1,1.431,2.2095,2,0.62554,1,0.49431
5,1,38,38,2.1,0.57774,2.1531,2,0.32345,1,0.16423
5,1,39,39,2.1,0.76757,1.9501,2,1.2332,0,0.28351
5,1,40,40,2.1,0.75717,1.7647,3,1.0235,1,2.3149
5,1,41,41,2.1,0.51221,3.0739,1,2.6701,1,1.1462
5,1,42,42,2.1,0.63706,1.2883,2,1.1371,0,0.34338
5,1,43,43,2.1,0.87272,2.4835,2,0.91167,1,1.1607
5,1,44,44,2.1,0.46296,1.5785,3,2.7113,0,0.17039
5,1,45,45,2.1,0.3512,1.8557,2,0.59875,1,2.1233
5,1,46,46,2.1,0.57892,2.0741,2,3.504,0,0.95323
5,1,47,47,2.1,0.50475,2.3456,2,1.0448,1,0.34271
5,1,48,48,2.1,0.12371,1.966,2,0.67205,0,1.163
5,1,49,49,2.1,0.5578,1.6058,2,0.77564,0,0.52567
5,1,50,50,2.1,0.5065,1.8363,2,2.0928,1,0.45017
5,1,51,51,2.1,0.69059,2.1661,2,1.8313,1,0.18449
5,1,52,52,2.1,0.4432,1.7907,2,1.0339,0,0.68347
5,1,53,53,2.1,1.9407,2.0496,2,2.0488,1,0.24794
5,1,54,54,2.1,0.47474,1.9971,3,1.7512,1,1.1631
5,1,55,55,2.1,0.74854,1.8917,2,1.0422,0,0.79566
5,1,56,56,2.1,0.2194,2.0337,3,0.98609,1,0.70315
5,1,57,57,2.1,0.3306,2.3808,2,1.1898,1,3.2247
5,1,58,58,2.1,0.719,2.103,3,1.1722,0,0.60875
5,1,59,59,2.1,0.63611,2.503,2,1.028,1,0.87868
5,1,60,60,2.1,1.2477,2.0103,2,0.98629,0,0.64012
6,1,1,1,2.1,0.28034,2.061,2,1.5072,1,1.7746
6,1,2,2,2.1,0.27729,2.1412,2,1.6615,1,1.5986
6,1,3,3,2.1,1.3676,2.2743,2,3.0563,1,1.6559
6,1,4,4,2.1,0.35129,1.4689,2,1.6119,1,3.1856
6,1,5,5,2.1,0.42716,1.3982,3,2.092,0,2.5632
6,1,6,6,2.1,0.79662,1.8396,2,1.672,0,3.5722
6,1,7,7,2.1,1.4477,2.0741,2,3.0227,0,3.6368
6,1,8,8,2.1,1.8692,2.5119,2,2.3507,0,2.8908
6,1,9,9,2.1,1.584,1.7688,2,2.8151,0,2.9024
6,1,10,10,2.1,1.1257,1.8568,2,1.8179,0,1.7564
6,1,11,11,2.1,1.0445,1.0142,2,1.7901,0,1.9528
6,1,12,12,2.1,0.80594,1.5849,3,2.7033,0,1.5757
6,1,13,13,2.1,0.62627,0.66587,2,3.1874,0,1.0582
6,1,14,14,2.1,0.76549,1.5997,2,4.8047,1,4.2883
6,1,15,15,2.1,0.93679,1.6035,2,1.4558,0,1.2345
6,1,16,16,2.1,0.7292,1.4002,2,1.4981,0,1.2487
6,1,17,17,2.1,1.3507,1.7914,2,2.2699,0,1.9822
6,1,18,18,2.1,1.0332,1.667,2,1.5994,0,1.7885
6,1,19,19,2.1,0.85091,1.7816,2,1.2131,0,2.1024
6,1,20,20,2.1,0.77093,1.1779,2,1.5836,0,0.78827
6,1,21,21,2.1,0.75468,2.0097,2,1.7649,0,1.5399
6,1,22,22,2.1,0.65556,1.6404,2,1.3578,0,1.562
6,1,23,23,2.1,0.6998,1.7352,2,1.0607,1,0.39544
6,1,24,24,2.1,0.56051,2.0732,3,1.0853,0,1.9848
6,1,25,25,2.1,0.7056,1.7646,3,1.7086,1,0.80728
6,1,26,26,2.1,0.62653,1.7459,2,1.1113,1,0.36211
6,1,27,27,2.1,0.60192,1.2778,2,0.76144,1,0.35132
6,1,28,28,2.1,0.79121,1.9019,2,0.86773,1,0.37672
6,1,29,29,2.1,0.81854,0.99611,2,1.8544,0,1.7932
6,1,30,30,2.1,0.74454,1.4992,2,1.2937,1,0.56259
6,1,31,31,2.1,1.1376,1.7506,1,5.413,1,1.4986
6,1,32,32,2.1,0.78375,1.7482,2,0.7857,0,1.7836
6,1,33,33,2.1,0.50838,1.6103,2,0.95647,1,0.34689
6,1,34,34,2.1,0.59996,1.7143,2,0.7288,1,1.4506
6,1,35,35,2.1,0.62268,1.9794,2,0.59775,0,2.0488
6,1,36,36,2.1,0.53765,1.2692,2,0.61178,1,0.70754
6,1,37,37,2.1,0.97561,1.2721,2,0.80652,1,1.9899
6,1,38,38,2.1,0.65536,1.8999,2,0.39353,1,1.2121
6,1,39,39,2.1,1.2395,1.0215,2,0.59187,1,0.71987
6,1,40,40,2.1,0.7673,1.3993,2,0.79914,1,0.58743
6,1,41,41,2.1,1.6745,1.4713,2,0.51226,1,0.97869
6,1,42,42,2.1,1.0651,1.6489,2,1.2372,0,1.7042
6,1,43,43,2.1,0.63418,2.0192,2,0.53115,1,1.0928
6,1,44,44,2.1,0.74459,1.6807,2,1.4489,0,1.5638
6,1,45,45,2.1,0.61863,1.5809,2,1.3937,1,1.9019
6,1,46,46,2.1,0.73961,1.4049,2,0.60391,0,2.3365
6,1,47,47,2.1,0.99594,1.0959,2,1.1116,0,0.7906
6,1,48,48,2.1,1.0305,1.3774,2,1.0759,1,0.3599
6,1,49,49,2.1,1.9388,1.8162,3,3.1274,0,1.7849
6,1,50,50,2.1,1.2167,1.9256,3,1.8992,0,2.361
6,1,51,51,2.1,0.76323,1.6717,3,1.6479,1,0.38178
6,1,52,52,2.1,0.78296,1.4202,3,0.95054,1,0.32893
6,1,53,53,2.1,0.66371,2.2337,3,1.3385,1,0.40116
6,1,54,54,2.1,0.64836,0.92515,2,1.5857,0,1.6587
6,1,55,55,2.1,0.8093,1.6902,2,2.1789,0,2.3062
6,1,56,56,2.1,0.57221,1.7316,2,1.2132,0,1.023
6,1,57,57,2.1,0.76446,1.4923,2,1.573,0,1.1777
6,1,58,58,2.1,0.52753,0.94775,3,1.2508,0,0.97018
6,1,59,59,2.1,0.63045,1.1532,2,1.0967,0,0.75374
6,1,60,60,2.1,0.60565,1.6293,2,1.6628,0,1.5889
7,1,1,1,2.1,1.8925,1.8651,2,4.3297,0,1.1995
7,1,2,2,2.1,1.5339,0.89131,2,2.5978,1,1.0823
7,1,3,3,2.1,0.64243,1.4525,2,2.0964,0,0.95744
7,1,4,4,2.1,0.62624,1.0476,2,2.1158,0,0.97744
7,1,5,5,2.1,0.56037,1.0501,2,1.8027,0,1.0605
7,1,6,6,2.1,1.2279,1.8468,3,1.6292,0,2.2975
7,1,7,7,2.1,0.97929,2.1303,3,1.9754,0,3.3171
7,1,8,8,2.1,0.5845,1.3891,2,1.7402,1,0.53565
7,1,9,9,2.1,0.52715,1.4321,2,1.8689,0,0.82345
7,1,10,10,2.1,0.35847,1.2959,2,1.1339,0,1.3748
7,1,11,11,2.1,2.6631,1.3937,1,1.4293,0,1.7536
7,1,12,12,2.1,3.3778,1.8639,1,1.505,0,1.8515
7,1,13,13,2.1,1.468,1.1843,2,1.3195,0,1.8277
7,1,14,14,2.1,0.71167,1.77,2,1.9731,1,1.5247
7,1,15,15,2.1,0.85465,1.9987,2,3.1151,0,0.8218
7,1,16,16,2.1,1.4076,2.0224,1,2.1888,0,0.7352
7,1,17,17,2.1,0.53513,1.5701,3,1.1861,0,0.91653
7,1,18,18,2.1,0.4915,1.4523,3,1.2854,1,0.65674
7,1,19,19,2.1,0.72612,1.6327,2,1.2382,0,0.5365
7,1,20,20,2.1,0.84785,1.5708,2,3.8643,0,2.18
7,1,21,21,2.1,0.50454,0.75114,2,1.9291,0,0.94551
7,1,22,22,2.1,0.5628,1.7712,2,5.63,0,1.3748
7,1,23,23,2.1,3.3144,1.8215,3,3.4587,0,1.4332
7,1,24,24,2.1,0.56574,2.1189,2,1.5659,1,1.8679
7,1,25,25,2.1,0.44799,1.3979,2,1.4168,0,0.80094
7,1,26,26,2.1,0.76456,2.2579,2,1.5696,1,1.1068
7,1,27,27,2.1,1.2013,1.3872,2,0.99563,0,1.3599
7,1,28,28,2.1,0.50461,1.3694,2,1.343,1,3.3753
