Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Condition,Accuracy,Block,Date
1,1,1.0,0.955581,0.434714,0.512,1.0,1.0,16,20150519
1,0,0.0,0.907284,0.554774,0.064,1.0,1.0,16,20150519
1,0,0.0,1.0,0.488028,0.256,1.0,1.0,16,20150519
1,1,0.0,0.025215,1.23458,0.0,0.0,0.0,16,20150519
1,1,0.0,0.991137,0.554752,0.032,1.0,0.0,16,20150519
1,1,1.0,0.905003,0.434848,0.256,0.0,1.0,16,20150519
1,1,0.0,0.306625,0.728016,0.128,1.0,0.0,16,20150519
1,1,0.0,1.0,0.687983,0.0,0.0,0.0,16,20150519
1,1,0.0,0.378689,0.821472,0.032,1.0,0.0,16,20150519
1,0,0.0,0.993989,0.474805,0.256,0.0,1.0,16,20150519
1,0,1.0,0.100702,0.688132,0.0,0.0,0.0,16,20150519
1,1,1.0,1.0,0.741567,0.512,0.0,1.0,16,20150519
1,0,0.0,0.999313,0.408566,0.0,1.0,1.0,16,20150519
1,0,1.0,0.229808,0.661486,0.0,1.0,0.0,16,20150519
1,1,0.0,0.943982,0.634796,0.032,0.0,0.0,16,20150519
1,1,1.0,0.08473,1.1413,0.0,1.0,1.0,16,20150519
1,1,1.0,0.067046,0.607937,0.064,0.0,1.0,16,20150519
1,0,0.0,0.992088,0.394746,0.512,1.0,1.0,16,20150519
1,1,1.0,0.918693,0.381522,0.512,0.0,1.0,16,20150519
1,1,1.0,0.848911,0.794859,0.0,1.0,1.0,16,20150519
1,0,1.0,0.09823,0.528174,0.064,1.0,0.0,16,20150519
1,0,0.0,0.974975,0.421412,0.256,0.0,1.0,16,20150519
1,0,1.0,0.215738,0.714954,0.128,0.0,0.0,16,20150519
1,0,1.0,0.91432,0.714744,0.256,1.0,0.0,16,20150519
1,0,0.0,0.970222,0.687986,0.256,1.0,1.0,16,20150519
1,1,0.0,0.038715,0.861494,0.032,0.0,0.0,16,20150519
1,0,0.0,1.0,0.554794,0.512,1.0,1.0,16,20150519
1,1,0.0,0.097469,0.621603,0.064,1.0,0.0,16,20150519
1,0,1.0,0.557803,0.608586,0.0,0.0,0.0,16,20150519
1,1,1.0,0.958813,0.541337,0.128,0.0,1.0,16,20150519
1,0,0.0,0.866404,0.821339,0.128,1.0,1.0,16,20150519
1,1,1.0,0.977257,0.461403,0.512,0.0,1.0,16,20150519
1,1,1.0,0.928961,0.528163,0.512,1.0,1.0,16,20150519
1,1,1.0,0.92763,0.634602,0.064,1.0,1.0,16,20150519
1,1,1.0,0.016659,0.941644,0.0,0.0,1.0,16,20150519
1,0,0.0,0.850622,0.674736,0.256,0.0,1.0,16,20150519
1,0,0.0,0.98201,0.580051,0.512,1.0,1.0,16,20150519
1,1,1.0,0.308907,0.634698,0.064,0.0,1.0,16,20150519
1,1,1.0,0.935806,0.394396,0.512,1.0,1.0,16,20150519
1,1,1.0,0.95482,0.474944,0.512,0.0,1.0,16,20150519
1,1,1.0,0.924778,0.887861,0.0,1.0,1.0,16,20150519
1,0,0.0,0.681966,0.5947,0.064,1.0,1.0,16,20150519
1,0,0.0,0.962806,0.52794,0.0,0.0,1.0,16,20150519
1,0,0.0,0.978207,0.421326,0.512,0.0,1.0,16,20150519
1,1,0.0,0.99532,0.48814,0.032,1.0,0.0,16,20150519
1,0,0.0,0.995891,0.448154,0.032,1.0,1.0,16,20150519
1,1,1.0,0.708015,0.754869,0.0,1.0,1.0,16,20150519
1,1,1.0,0.425274,0.754743,0.128,0.0,1.0,16,20150519
1,0,0.0,0.926299,0.40808,0.128,1.0,1.0,16,20150519
1,0,0.0,0.750417,0.48831,0.064,1.0,1.0,16,20150519
1,0,0.0,0.695276,0.488318,0.032,1.0,1.0,16,20150519
1,1,0.0,0.930482,0.501355,0.032,0.0,0.0,16,20150519
1,0,0.0,0.938468,0.40814,0.128,1.0,1.0,16,20150519
1,0,0.0,0.926489,0.514878,0.032,1.0,1.0,16,20150519
1,1,1.0,0.855566,0.408194,0.256,0.0,1.0,16,20150519
1,1,0.0,0.913559,0.621445,0.0,0.0,0.0,16,20150519
1,0,0.0,0.973644,0.407988,0.032,0.0,1.0,16,20150519
1,1,0.0,0.518824,0.47478,0.064,0.0,0.0,16,20150519
1,0,0.0,0.928771,0.408193,0.512,0.0,1.0,16,20150519
1,1,0.0,0.920214,0.701377,0.256,1.0,0.0,16,20150519
1,0,0.0,1.0,0.488066,0.128,0.0,1.0,16,20150519
1,0,1.0,0.600775,0.581523,0.064,0.0,0.0,16,20150519
1,1,1.0,0.953679,0.634793,0.256,0.0,1.0,16,20150519
1,1,1.0,0.529852,0.5814,0.128,0.0,1.0,16,20150519
1,0,0.0,0.997412,0.327195,0.512,1.0,1.0,16,20150519
1,1,1.0,0.92801,0.421389,0.512,1.0,1.0,16,20150519
1,1,1.0,0.745474,0.514606,0.064,1.0,1.0,16,20150519
1,1,0.0,0.940749,0.594723,0.032,0.0,0.0,16,20150519
1,1,1.0,0.910137,0.541562,0.128,1.0,1.0,16,20150519
1,1,0.0,0.920594,0.514854,0.128,1.0,0.0,16,20150519
1,0,0.0,0.971743,0.461457,0.256,0.0,1.0,16,20150519
1,0,0.0,0.971172,0.581461,0.064,0.0,1.0,16,20150519
1,1,1.0,0.96832,0.434895,0.256,0.0,1.0,16,20150519
1,0,0.0,0.972313,0.381715,0.032,0.0,1.0,16,20150519
1,1,1.0,0.921735,0.395071,0.256,1.0,1.0,16,20150519
1,0,0.0,0.958623,0.581518,0.064,0.0,1.0,16,20150519
1,1,1.0,0.966419,0.595176,0.128,0.0,1.0,16,20150519
1,1,0.0,0.920594,0.621422,0.256,1.0,0.0,16,20150519
1,0,1.0,0.907665,0.594909,0.064,0.0,0.0,16,20150519
1,0,1.0,0.296548,0.634808,0.0,1.0,0.0,16,20150519
1,1,0.0,0.966799,0.555201,0.032,1.0,0.0,16,20150519
1,1,1.0,0.069708,1.488027,0.064,0.0,1.0,16,20150519
1,0,0.0,0.059441,0.63388,0.256,1.0,1.0,16,20150519
1,0,1.0,0.00468,0.634803,0.0,1.0,0.0,16,20150519
1,0,0.0,0.951778,0.474701,0.128,0.0,1.0,16,20150519
1,1,0.0,0.875531,0.554801,0.064,1.0,0.0,16,20150519
1,0,0.0,0.936756,0.341491,0.512,0.0,1.0,16,20150519
1,0,0.0,0.908235,0.341237,0.512,0.0,1.0,16,20150519
1,0,1.0,0.704213,0.488061,0.0,0.0,0.0,16,20150519
1,0,0.0,0.904242,0.554785,0.032,1.0,1.0,16,20150519
1,0,1.0,0.667325,0.608068,0.128,0.0,0.0,16,20150519
1,0,0.0,0.915841,0.514943,0.032,0.0,1.0,16,20150519
1,1,1.0,0.84739,0.514828,0.256,1.0,1.0,16,20150519
1,0,0.0,0.815446,0.434935,0.032,0.0,1.0,16,20150519
1,1,1.0,0.718473,0.861808,0.128,1.0,1.0,16,20150519
2,1,1.0,0.09861,0.601017,0.0,0.0,1.0,12,20150427
2,0,0.0,0.913939,0.394913,0.512,1.0,1.0,12,20150427
2,0,0.0,0.369943,0.568442,0.0,1.0,1.0,12,20150427
2,0,0.0,0.354922,1.355002,0.064,0.0,1.0,12,20150427
2,0,0.0,0.956531,0.355118,0.512,1.0,1.0,12,20150427
2,1,1.0,0.306055,0.488389,0.032,0.0,1.0,12,20150427
2,1,1.0,0.298259,0.528462,0.064,1.0,1.0,12,20150427
2,1,0.0,0.485169,0.488741,0.0,1.0,0.0,12,20150427
2,1,1.0,0.951968,0.39489,0.256,1.0,1.0,12,20150427
2,1,1.0,0.938278,0.328277,0.512,0.0,1.0,12,20150427
2,0,1.0,0.358344,1.208283,0.064,1.0,0.0,12,20150427
2,0,0.0,0.715051,0.461847,0.128,1.0,1.0,12,20150427
2,0,0.0,0.945313,0.381727,0.512,0.0,1.0,12,20150427
2,1,0.0,0.389147,0.701646,0.032,1.0,0.0,12,20150427
2,0,0.0,0.945123,0.40812,0.512,1.0,1.0,12,20150427
2,0,1.0,0.333626,0.594903,0.0,0.0,0.0,12,20150427
2,1,1.0,0.926489,0.40807,0.256,0.0,1.0,12,20150427
2,1,1.0,0.900249,0.39546,0.128,1.0,1.0,12,20150427
2,1,1.0,0.250343,0.448314,0.032,0.0,1.0,12,20150427
2,1,1.0,0.60686,0.421634,0.256,1.0,1.0,12,20150427
2,1,1.0,0.875721,0.594832,0.512,1.0,1.0,12,20150427
2,1,1.0,0.485359,0.434929,0.064,0.0,1.0,12,20150427
2,1,1.0,0.475282,0.421671,0.128,0.0,1.0,12,20150427
2,0,0.0,0.368041,0.808218,0.0,0.0,1.0,12,20150427
2,1,1.0,0.33933,0.461709,0.032,0.0,1.0,12,20150427
2,0,1.0,0.417098,1.008413,0.064,1.0,0.0,12,20150427
2,0,0.0,0.360055,0.288386,0.032,1.0,1.0,12,20150427
2,1,1.0,0.411394,0.635028,0.0,0.0,1.0,12,20150427
2,0,0.0,0.724748,0.43502,0.512,0.0,1.0,12,20150427
2,1,1.0,0.332295,0.381479,0.064,0.0,1.0,12,20150427
2,0,1.0,0.412154,0.50172,0.064,0.0,0.0,12,20150427
2,0,0.0,0.960334,0.488362,0.128,0.0,1.0,12,20150427
2,0,0.0,0.399795,0.42165,0.128,0.0,1.0,12,20150427
2,1,1.0,0.892644,0.368216,0.512,1.0,1.0,12,20150427
2,0,1.0,0.56693,0.593888,0.0,1.0,0.0,12,20150427
2,1,1.0,0.877242,0.341662,0.512,0.0,1.0,12,20150427
2,0,0.0,0.275632,0.488318,0.032,1.0,1.0,12,20150427
2,0,0.0,0.662952,0.354957,0.064,1.0,1.0,12,20150427
2,1,1.0,0.951968,0.274149,0.512,0.0,1.0,12,20150427
2,1,1.0,0.408161,0.354995,0.064,1.0,1.0,12,20150427
2,1,1.0,0.358534,0.394902,0.064,0.0,1.0,12,20150427
2,0,1.0,0.251294,0.821611,0.0,1.0,0.0,12,20150427
2,0,0.0,0.805558,0.3149,0.256,0.0,1.0,12,20150427
2,0,1.0,0.265935,0.528287,0.0,0.0,0.0,12,20150427
2,1,1.0,0.638614,0.234995,0.128,1.0,1.0,12,20150427
2,1,1.0,0.930102,0.261514,0.512,1.0,1.0,12,20150427
2,1,1.0,0.986574,0.288208,0.512,0.0,1.0,12,20150427
2,1,0.0,0.470338,0.581469,0.0,1.0,0.0,12,20150427
2,0,1.0,0.280386,1.421553,0.032,0.0,0.0,12,20150427
2,0,1.0,0.913179,0.421594,0.064,0.0,0.0,12,20150427
2,0,0.0,0.962616,0.355,0.256,1.0,1.0,12,20150427
2,1,1.0,0.857467,0.341842,0.032,1.0,1.0,12,20150427
2,0,0.0,0.98163,0.288409,0.256,0.0,1.0,12,20150427
2,1,0.0,0.242928,0.755187,0.064,1.0,0.0,12,20150427
2,1,1.0,0.935616,0.30151,0.512,1.0,1.0,12,20150427
2,0,0.0,0.213456,0.901699,0.128,0.0,1.0,12,20150427
2,0,NAN,NAN,NAN,0.128,NAN,NAN,12,20150427
2,0,0.0,0.957862,0.608351,0.512,0.0,1.0,12,20150427
2,1,1.0,0.252055,0.848893,0.128,0.0,1.0,12,20150427
2,1,1.0,0.604198,0.434917,0.064,0.0,1.0,12,20150427
2,0,1.0,0.292935,0.449457,0.0,0.0,0.0,12,20150427
2,1,1.0,0.359105,0.341836,0.0,0.0,1.0,12,20150427
2,1,1.0,0.892073,0.341741,0.128,0.0,1.0,12,20150427
2,0,0.0,0.449422,0.381411,0.032,1.0,1.0,12,20150427
2,0,1.0,0.293506,0.768307,0.032,1.0,0.0,12,20150427
2,0,1.0,0.261562,0.501661,0.064,0.0,0.0,12,20150427
2,1,1.0,0.231329,0.541731,0.128,1.0,1.0,12,20150427
2,0,0.0,0.327921,0.474992,0.256,1.0,1.0,12,20150427
2,0,1.0,0.275442,0.448515,0.032,0.0,0.0,12,20150427
2,1,1.0,0.347696,0.488244,0.0,0.0,1.0,12,20150427
2,0,0.0,0.260421,0.568341,0.128,0.0,1.0,12,20150427
2,1,1.0,0.283999,0.448322,0.032,0.0,1.0,12,20150427
2,0,0.0,0.919834,0.368301,0.512,0.0,1.0,12,20150427
2,1,1.0,0.911277,0.301584,0.256,1.0,1.0,12,20150427
2,0,1.0,0.464253,1.034989,0.256,0.0,0.0,12,20150427
2,1,1.0,0.315372,0.341735,0.256,0.0,1.0,12,20150427
2,1,1.0,0.557613,0.274981,0.256,0.0,1.0,12,20150427
2,1,1.0,0.466155,0.448418,0.128,0.0,1.0,12,20150427
2,1,1.0,0.260041,0.581589,0.0,1.0,1.0,12,20150427
2,1,1.0,0.484218,0.234924,0.032,1.0,1.0,12,20150427
2,0,0.0,0.175047,0.981737,0.256,1.0,1.0,12,20150427
2,0,1.0,0.619029,0.475135,0.032,0.0,0.0,12,20150427
2,0,1.0,0.322217,0.515057,0.0,1.0,0.0,12,20150427
2,0,0.0,0.104504,0.448827,0.128,1.0,1.0,12,20150427
2,1,1.0,0.09899,0.301549,0.256,0.0,1.0,12,20150427
2,0,0.0,0.475662,0.355083,0.064,1.0,1.0,12,20150427
2,0,0.0,0.892453,0.368274,0.512,1.0,1.0,12,20150427
2,0,0.0,0.525099,0.408355,0.128,1.0,1.0,12,20150427
2,0,0.0,0.235893,0.648208,0.256,0.0,1.0,12,20150427
2,0,0.0,0.287041,0.514999,0.128,1.0,1.0,12,20150427
2,1,1.0,0.258519,0.354992,0.032,1.0,1.0,12,20150427
2,1,1.0,0.488021,0.688329,0.256,1.0,1.0,12,20150427
2,1,1.0,0.074082,1.541828,0.0,1.0,1.0,12,20150427
2,0,0.0,0.176188,1.141702,0.032,0.0,1.0,12,20150427
2,0,1.0,0.402647,0.56828,0.256,1.0,0.0,12,20150427
2,1,0.0,0.735776,0.701666,0.064,1.0,0.0,12,20150427
2,0,0.0,0.52738,0.266987,0.032,0.0,1.0,13,20150428
2,1,0.0,0.268977,0.981433,0.064,0.0,0.0,13,20150428
2,1,1.0,0.156033,1.247681,0.0,1.0,1.0,13,20150428
2,1,0.0,0.253005,0.554919,0.032,0.0,0.0,13,20150428
2,1,1.0,1.0,0.51494,0.128,0.0,1.0,13,20150428
2,0,1.0,0.381732,0.742309,0.064,1.0,0.0,13,20150428
2,1,1.0,0.211935,0.554822,0.128,0.0,1.0,13,20150428
2,1,0.0,0.289703,0.674922,0.032,0.0,0.0,13,20150428
2,1,1.0,0.113441,0.808319,0.0,1.0,1.0,13,20150428
2,1,1.0,1.0,0.554756,0.512,0.0,1.0,13,20150428
2,1,1.0,0.265174,0.40813,0.256,1.0,1.0,13,20150428
2,1,1.0,0.624353,0.581492,0.032,1.0,1.0,13,20150428
2,1,1.0,0.632529,0.661359,0.032,1.0,1.0,13,20150428
2,1,1.0,0.378689,0.768187,0.032,0.0,1.0,13,20150428
2,1,1.0,1.0,0.634742,0.256,0.0,1.0,13,20150428
2,1,1.0,0.208132,0.594769,0.0,0.0,1.0,13,20150428
2,1,1.0,0.520345,0.54166,0.064,1.0,1.0,13,20150428
2,1,1.0,0.386675,0.474811,0.128,1.0,1.0,13,20150428
2,1,1.0,0.432119,0.608047,0.128,0.0,1.0,13,20150428
2,1,1.0,1.0,0.488259,0.512,1.0,1.0,13,20150428
2,1,1.0,0.199385,0.968243,0.0,0.0,1.0,13,20150428
2,0,0.0,0.361577,0.834949,0.128,1.0,1.0,13,20150428
2,0,0.0,1.0,0.488177,0.512,0.0,1.0,13,20150428
2,0,0.0,0.777227,0.528139,0.256,0.0,1.0,13,20150428
2,1,1.0,0.355682,0.514879,0.064,0.0,1.0,13,20150428
2,0,1.0,0.963376,0.394876,0.064,0.0,0.0,13,20150428
2,1,1.0,1.0,0.301474,0.512,1.0,1.0,13,20150428
2,0,1.0,0.20566,0.568112,0.032,0.0,0.0,13,20150428
2,1,1.0,1.0,0.341473,0.512,1.0,1.0,13,20150428
2,1,1.0,0.24635,0.421631,0.128,1.0,1.0,13,20150428
2,0,1.0,0.387816,0.621574,0.0,1.0,0.0,13,20150428
2,0,0.0,0.302823,0.701487,0.0,0.0,1.0,13,20150428
2,0,0.0,1.0,0.301557,0.256,0.0,1.0,13,20150428
2,0,1.0,0.365189,0.341595,0.032,1.0,0.0,13,20150428
2,1,0.0,0.405119,0.661498,0.0,0.0,0.0,13,20150428
2,1,0.0,0.162688,1.608047,0.0,1.0,0.0,13,20150428
2,0,0.0,1.0,0.408109,0.256,0.0,1.0,13,20150428
2,0,1.0,0.076744,0.848049,0.0,0.0,0.0,13,20150428
2,0,0.0,0.415197,0.754752,0.256,1.0,1.0,13,20150428
2,0,0.0,0.398084,0.646849,0.128,0.0,1.0,13,20150428
2,1,1.0,0.335907,1.074872,0.032,1.0,1.0,13,20150428
2,1,1.0,0.249393,0.728337,0.064,1.0,1.0,13,20150428
2,1,1.0,0.915461,0.368199,0.512,0.0,1.0,13,20150428
2,1,1.0,0.196533,0.488552,0.064,1.0,1.0,13,20150428
2,1,0.0,0.651733,0.728288,0.064,0.0,0.0,13,20150428
2,1,1.0,0.976876,0.314659,0.256,1.0,1.0,13,20150428
2,0,1.0,0.231709,0.473395,0.032,1.0,0.0,13,20150428
2,0,1.0,0.602867,0.434842,0.032,1.0,0.0,13,20150428
2,1,1.0,0.074082,1.128135,0.128,1.0,1.0,13,20150428
2,0,0.0,1.0,0.514903,0.256,1.0,1.0,13,20150428
2,0,0.0,1.0,0.368192,0.512,1.0,1.0,13,20150428
2,0,0.0,0.435732,0.901543,0.064,0.0,1.0,13,20150428
2,0,1.0,0.775706,0.461438,0.0,1.0,0.0,13,20150428
2,1,0.0,0.318034,0.488053,0.064,0.0,0.0,13,20150428
2,0,0.0,1.0,0.408445,0.512,0.0,1.0,13,20150428
2,0,0.0,0.20585,1.608211,0.064,1.0,1.0,13,20150428
2,1,1.0,0.047462,1.2613,0.064,1.0,1.0,13,20150428
2,0,1.0,0.28647,0.634941,0.064,1.0,0.0,13,20150428
2,0,1.0,0.241217,0.914817,0.032,1.0,0.0,13,20150428
2,0,1.0,0.370513,0.874675,0.032,0.0,0.0,13,20150428
2,1,1.0,1.0,0.381541,0.512,0.0,1.0,13,20150428
2,1,0.0,0.342182,0.979618,0.032,1.0,0.0,13,20150428
2,0,0.0,1.0,0.368183,0.512,0.0,1.0,13,20150428
2,1,1.0,0.986193,0.569274,0.256,1.0,1.0,13,20150428
2,1,1.0,0.978778,0.328305,0.256,0.0,1.0,13,20150428
2,0,0.0,0.404929,0.688358,0.128,0.0,1.0,13,20150428
2,0,0.0,0.461781,0.528326,0.128,0.0,1.0,13,20150428
2,0,1.0,0.038715,0.928185,0.064,0.0,0.0,13,20150428
2,0,0.0,0.370133,0.568186,0.128,1.0,1.0,13,20150428
2,1,1.0,0.830467,0.341574,0.512,0.0,1.0,13,20150428
2,0,0.0,0.342372,0.354901,0.128,1.0,1.0,13,20150428
2,0,0.0,0.402837,1.115743,0.0,0.0,1.0,13,20150428
2,0,1.0,0.0,1.461667,0.128,1.0,0.0,13,20150428
2,0,0.0,0.235322,0.528341,0.0,1.0,1.0,13,20150428
2,0,0.0,0.248632,0.594772,0.0,1.0,1.0,13,20150428
2,0,1.0,0.117244,1.314767,0.256,1.0,0.0,13,20150428
2,0,0.0,0.922496,0.328053,0.512,0.0,1.0,13,20150428
2,0,NAN,NAN,NAN,0.256,NAN,NAN,13,20150428
2,0,0.0,0.651163,0.781579,0.128,0.0,1.0,13,20150428
2,1,1.0,0.0,0.83498,0.128,1.0,1.0,13,20150428
2,1,1.0,0.0,1.848086,0.256,0.0,1.0,13,20150428
2,0,0.0,1.0,0.341404,0.512,1.0,1.0,13,20150428
2,1,1.0,0.32564,0.568205,0.128,0.0,1.0,13,20150428
2,1,1.0,0.264034,1.1014,0.256,0.0,1.0,13,20150428
2,0,0.0,1.0,0.568249,0.512,1.0,1.0,13,20150428
2,1,1.0,0.948165,0.55482,0.256,1.0,1.0,13,20150428
2,0,1.0,0.503232,0.688205,0.032,0.0,0.0,13,20150428
2,0,1.0,0.074082,0.56829,0.064,1.0,0.0,13,20150428
2,1,0.0,0.15261,1.807991,0.0,0.0,0.0,13,20150428
2,0,1.0,0.292555,0.981404,0.064,0.0,0.0,13,20150428
2,1,1.0,0.939609,0.34156,0.512,1.0,1.0,13,20150428
2,0,1.0,1.0,0.44803,0.0,0.0,0.0,13,20150428
2,1,0.0,0.320506,1.474701,0.0,1.0,0.0,13,20150428
2,0,0.0,0.96851,0.421555,0.512,1.0,1.0,13,20150428
2,0,0.0,0.989426,0.381327,0.256,0.0,1.0,13,20150428
2,1,0.0,0.3264,2.127973,0.032,0.0,0.0,13,20150428
2,1,1.0,0.988475,0.439652,0.256,0.0,1.0,14,20150428
2,1,0.0,0.222773,1.048016,0.0,1.0,0.0,14,20150428
2,0,1.0,0.323548,0.701508,0.128,1.0,0.0,14,20150428
2,1,1.0,0.945693,0.368282,0.512,0.0,1.0,14,20150428
2,0,0.0,0.389527,0.848675,0.0,1.0,1.0,14,20150428
2,0,1.0,0.273731,0.941378,0.128,0.0,0.0,14,20150428
2,1,1.0,0.943792,0.648173,0.128,0.0,1.0,14,20150428
2,0,0.0,0.32583,0.848196,0.128,1.0,1.0,14,20150428
2,0,1.0,0.304344,0.847997,0.032,1.0,0.0,14,20150428
2,1,0.0,0.286851,0.994852,0.128,1.0,0.0,14,20150428
2,1,1.0,0.918313,0.50125,0.032,1.0,1.0,14,20150428
2,0,0.0,0.345414,0.66139,0.032,0.0,1.0,14,20150428
2,0,1.0,0.172765,0.902023,0.0,0.0,0.0,14,20150428
2,1,1.0,0.291794,0.754811,0.0,0.0,1.0,14,20150428
2,0,0.0,0.95444,0.302102,0.512,0.0,1.0,14,20150428
2,1,1.0,0.984482,0.301323,0.064,1.0,1.0,14,20150428
2,0,0.0,0.345224,0.661545,0.256,0.0,1.0,14,20150428
2,1,1.0,1.0,0.394723,0.256,1.0,1.0,14,20150428
2,0,0.0,0.388387,0.661343,0.064,1.0,1.0,14,20150428
2,0,0.0,0.581001,0.594639,0.128,0.0,1.0,14,20150428
2,1,1.0,0.953679,0.340228,0.512,1.0,1.0,14,20150428
2,0,0.0,0.946834,0.593502,0.032,1.0,1.0,14,20150428
2,0,1.0,0.121807,1.074701,0.032,0.0,0.0,14,20150428
2,1,0.0,0.364999,0.394694,0.032,1.0,0.0,14,20150428
2,0,0.0,0.2859,1.821438,0.064,0.0,1.0,14,20150428
2,0,0.0,0.895115,0.354945,0.512,1.0,1.0,14,20150428
2,0,0.0,0.956531,0.914635,0.256,0.0,1.0,14,20150428
2,0,0.0,0.120096,1.088161,0.0,1.0,1.0,14,20150428
2,1,1.0,0.0,2.408447,0.128,1.0,1.0,14,20150428
2,0,0.0,0.979158,0.328155,0.512,0.0,1.0,14,20150428
2,1,1.0,0.893404,0.288147,0.512,1.0,1.0,14,20150428
2,1,1.0,0.048032,1.27487,0.064,0.0,1.0,14,20150428
2,1,1.0,0.872679,0.421486,0.512,0.0,1.0,14,20150428
2,0,1.0,0.0,1.101376,0.0,1.0,0.0,14,20150428
2,1,1.0,0.879143,0.368041,0.512,1.0,1.0,14,20150428
2,1,1.0,0.856897,0.448125,0.128,0.0,1.0,14,20150428
2,0,0.0,0.521296,0.301467,0.256,0.0,1.0,14,20150428
2,1,1.0,0.943411,0.314985,0.512,1.0,1.0,14,20150428
2,0,0.0,0.935235,0.354818,0.512,0.0,1.0,14,20150428
2,0,0.0,0.349598,0.421356,0.128,1.0,1.0,14,20150428
2,0,1.0,0.061342,1.288047,0.032,0.0,0.0,14,20150428
2,1,1.0,0.078075,1.021425,0.032,0.0,1.0,14,20150428
2,1,1.0,0.475852,0.448075,0.064,1.0,1.0,14,20150428
2,1,1.0,0.488211,0.354786,0.064,1.0,1.0,14,20150428
2,1,1.0,0.20604,0.64806,0.0,1.0,1.0,14,20150428
2,1,1.0,0.811073,0.394841,0.256,1.0,1.0,14,20150428
2,0,1.0,0.0,0.541454,0.064,0.0,0.0,14,20150428
2,1,1.0,0.857657,0.301349,0.256,1.0,1.0,14,20150428
2,1,1.0,0.0,0.488217,0.128,1.0,1.0,14,20150428
2,1,1.0,0.884277,0.368223,0.256,0.0,1.0,14,20150428
2,0,0.0,0.0,1.514841,0.0,1.0,1.0,14,20150428
2,1,1.0,0.0,0.528045,0.128,0.0,1.0,14,20150428
2,1,1.0,0.175237,0.46155,0.064,0.0,1.0,14,20150428
2,0,0.0,0.039666,0.78151,0.032,0.0,1.0,14,20150428
2,0,1.0,0.0,0.741548,0.0,0.0,0.0,14,20150428
2,0,1.0,0.0,0.555223,0.0,0.0,0.0,14,20150428
2,1,1.0,0.902531,0.594826,0.512,0.0,1.0,14,20150428
2,1,1.0,0.012095,0.448135,0.064,0.0,1.0,14,20150428
2,1,0.0,0.201477,0.768027,0.0,1.0,0.0,14,20150428
2,1,1.0,0.84834,0.354833,0.512,0.0,1.0,14,20150428
2,1,1.0,0.0,0.408283,0.0,0.0,1.0,14,20150428
2,0,1.0,0.078075,0.461492,0.064,0.0,0.0,14,20150428
2,1,1.0,0.0,1.728465,0.032,0.0,1.0,14,20150428
2,1,1.0,0.1258,0.528011,0.064,1.0,1.0,14,20150428
2,1,0.0,0.160216,0.648613,0.0,1.0,0.0,14,20150428
2,0,0.0,0.250153,0.594937,0.256,1.0,1.0,14,20150428
2,1,1.0,0.108497,0.528173,0.032,1.0,1.0,14,20150428
2,0,0.0,0.237224,1.008046,0.0,0.0,1.0,14,20150428
2,1,0.0,0.853094,0.487911,0.032,1.0,0.0,14,20150428
2,0,0.0,0.0,1.54159,0.128,0.0,1.0,14,20150428
2,1,1.0,0.962996,0.434859,0.256,0.0,1.0,14,20150428
2,1,1.0,0.0,0.314937,0.0,0.0,1.0,14,20150428
2,1,0.0,0.264224,0.674716,0.0,0.0,0.0,14,20150428
2,1,1.0,0.846059,0.461969,0.128,0.0,1.0,14,20150428
2,0,0.0,0.354731,0.448056,0.256,1.0,1.0,14,20150428
2,0,0.0,0.974024,0.394691,0.064,1.0,1.0,14,20150428
2,1,1.0,0.086631,0.421355,0.064,0.0,1.0,14,20150428
2,0,0.0,0.943411,0.381444,0.512,0.0,1.0,14,20150428
2,0,1.0,0.046131,0.701448,0.032,1.0,0.0,14,20150428
2,1,1.0,0.301682,0.394865,0.128,1.0,1.0,14,20150428
2,1,1.0,0.95539,0.354931,0.256,1.0,1.0,14,20150428
2,0,0.0,1.0,0.368213,0.064,1.0,1.0,14,20150428
2,1,1.0,0.020652,0.394921,0.032,0.0,1.0,14,20150428
2,0,1.0,0.007912,1.088235,0.128,0.0,0.0,14,20150428
2,0,0.0,0.24559,0.368206,0.256,1.0,1.0,14,20150428
2,0,0.0,0.765058,0.381413,0.512,1.0,1.0,14,20150428
2,0,0.0,0.759544,0.488086,0.256,1.0,1.0,14,20150428
2,0,1.0,0.006391,1.421472,0.064,0.0,0.0,14,20150428
2,0,0.0,0.321837,0.394839,0.064,1.0,1.0,14,20150428
2,0,0.0,0.631768,0.408231,0.128,1.0,1.0,14,20150428
2,1,1.0,0.145575,0.728148,0.032,0.0,1.0,14,20150428
2,0,0.0,1.0,0.354721,0.512,1.0,1.0,14,20150428
2,0,0.0,0.998553,0.327979,0.256,0.0,1.0,14,20150428
2,0,0.0,1.0,0.327205,0.512,1.0,1.0,14,20150428
2,1,1.0,0.004109,0.541295,0.256,0.0,1.0,14,20150428
2,0,1.0,0.260991,1.19533,0.032,1.0,0.0,14,20150428
2,1,1.0,0.136448,0.45403,0.032,1.0,1.0,15,20150428
2,1,1.0,0.996081,0.368203,0.512,0.0,1.0,15,20150428
2,0,1.0,0.515211,0.407915,0.128,1.0,0.0,15,20150428
2,1,1.0,0.923827,0.381497,0.256,1.0,1.0,15,20150428
2,0,1.0,0.324689,0.568116,0.064,1.0,0.0,15,20150428
