Subj_idx,Block,Trial,RT_stop,Stimulus,Response,Error,Confidence,RT_confidence,ErrorDirectionJudgment,RT_directionJudgment
25,4,54,5.49877551020408,11,13.0,2,2,0.727869083639234,1,0.840217180084437
25,4,55,4.72380952380952,11,12.0,1,2,1.08130676113069,1,0.679528038017452
25,4,56,5.63374149659864,11,13.0,2,3,1.1524845501408,-1,0.765695356298238
25,4,57,5.04308390022676,11,13.0,2,2,0.534064942039549,1,0.232269185129553
25,4,58,6.9297052154195,11,18.0,7,1,0.510159641969949,1,0.0197857031598687
25,4,59,4.61641723356009,11,11.0,0,1,0.604711554944515,-1,0.271016778424382
25,4,60,4.07365079365079,11,11.0,0,3,0.785170989111066,-1,1.57506506890059
25,4,61,4.44807256235828,11,12.0,1,1,0.837653008755296,1,0.328265754971653
25,4,62,4.46403628117914,11,11.0,0,2,1.21121797338128,-1,0.176413031760603
25,4,63,4.58448979591837,11,13.0,2,1,3.25674019707367,1,0.305157035123557
25,4,64,5.92399092970522,11,15.0,4,1,0.925119773019105,1,0.704187955707312
25,4,65,4.13315192743764,11,11.0,0,3,1.23385974531993,-1,0.278509888797998
25,4,66,5.8746485260771,11,15.0,4,2,0.690794437658042,1,0.331856250297278
25,4,67,4.51482993197279,11,11.0,0,3,0.712124015204608,-1,0.638848174363375
25,4,68,6.59011337868481,11,16.0,5,1,0.465514848008752,1,0.276120019610971
25,4,69,6.36807256235828,11,16.0,5,1,0.811140920035541,-1,2.34882360976189
25,4,70,5.0271201814059,11,13.0,2,1,0.76036644494161,1,0.592554031871259
25,4,71,4.29424036281179,11,11.0,0,3,0.643267167266458,-1,1.62904814211652
25,4,72,4.94439909297052,11,13.0,2,2,0.918869810178876,1,0.628112363629043
25,4,73,4.08526077097506,11,11.0,0,3,0.888617039192468,1,1.16292402427644
25,4,74,3.90965986394558,11,11.0,0,2,0.496091329026967,1,0.0947917429730296
25,4,75,4.4712925170068,11,11.0,0,2,0.831882789265364,1,0.119585955049843
25,4,76,4.20426303854875,11,10.0,-1,2,0.611031880136579,1,0.413598429877311
25,4,77,4.60480725623583,11,11.0,0,3,0.991618117317557,1,0.45631051203236
25,4,78,4.4887074829932,11,12.0,1,3,0.577927032951266,-1,0.695382026955485
25,4,79,5.42621315192744,11,14.0,3,2,1.83874285034835,1,0.138778309803456
25,4,80,4.281179138322,11,11.0,0,3,0.718770825304091,1,0.619347913656384
25,4,81,4.68172335600907,11,12.0,1,2,1.0041665979661,1,0.169399579055607
25,4,82,5.49151927437642,11,15.0,4,1,0.805502295959741,1,0.238695445936173
25,4,83,3.95174603174603,11,11.0,0,3,0.664737181272358,1,0.356176166329533
25,4,84,4.93569160997732,11,12.0,1,2,0.666591663844883,1,0.469658873043954
25,4,85,4.0431746031746,11,9.0,-2,2,1.3336269040592,-1,0.243410165887326
25,4,86,5.63374149659864,11,14.0,3,2,0.798489455133677,1,0.287756933830678
25,4,87,4.51337868480726,11,11.0,0,3,0.672470984980464,1,0.721824751701206
25,4,88,4.43501133786848,11,10.0,-1,2,0.915106329135597,-1,0.625175450928509
25,4,89,3.90530612244898,11,10.0,-1,2,0.935225099790841,1,0.15874847304076
26,3,1,4.9081179138322,11,13.0,2,2,0.472329005599022,1,0.216998700983822
26,3,2,4.99083900226757,11,13.0,2,2,0.328150110319257,1,0.240754558239132
26,3,3,5.5350566893424,11,13.0,2,2,0.284883099142462,1,0.17902485979721
26,3,4,5.27818594104308,11,13.0,2,2,0.241557905916125,1,0.0852871215902269
26,3,5,4.95020408163265,11,13.0,2,2,0.220729453954846,1,0.0252908742986619
26,3,6,4.69043083900227,11,12.0,1,2,1.07545256102458,1,0.308300492819399
26,3,7,5.10984126984127,11,12.0,1,2,0.262534466106445,1,0.0777289643883705
26,3,8,4.39147392290249,11,12.0,1,2,0.480711709707975,-1,1.70633215922862
26,3,9,5.24045351473923,11,15.0,4,2,0.157524620182812,1,1.64874111814424
