Subj_idx,Block,Trial,Stimulus,Response,RT_dec,Confidence,RT_conf,ErrorDirectionJudgment,RT_directionJudgment
1,2,303,22,14,3.15295903704828,2,1.19118334399536,-1,0.0254159810137935
1,2,304,22,15,7.02351078402717,2,0.692015396023635,-1,0.93727008998394
1,2,305,4,4,1.10123678704258,3,0.183296387956943,-1,0.35436055297032
1,2,306,20,16,6.22370731295086,2,0.684859164990485,1,0.972666264977306
1,2,307,29,21,1.86862654000288,2,1.4710956979543,-1,1.88427803601371
1,2,308,11,11,4.03698865300976,3,0.800699245010037,1,0.889966615999583
1,2,309,24,16,3.8717262520222,1,1.17906842997763,1,0.917110937996767
1,2,310,21,18,6.69020228995942,2,1.3702885399689,1,0.016488355002366
1,2,311,7,7,2.73640294797951,3,1.47255856002448,-1,0.367613246024121
1,2,312,22,17,5.63954433199251,2,8.67187388899038,-1,0.893169477989431
1,2,313,4,999,1.78613549500005,3,16.0425046000164,-1,0.202104518015403
1,2,314,19,999,2.48521284299204,1,2.56795795302605,-1,0.1135827099788
1,2,315,19,18,5.95700653496897,2,0.360858034051489,1,0.414337353024166
1,2,316,10,9,2.01974572200561,3,0.607181486033369,-1,0.016480624966789
1,2,317,16,14,3.75462473998778,2,0.5097185310442,-1,1.0922808010364
1,2,318,23,18,4.03846120001981,1,0.524018895055633,1,0.183718664979097
1,2,319,29,16,5.10579803702421,2,0.483628553978633,-1,0.131057418999262
1,2,320,12,10,6.24004343501292,3,0.320168092031963,-1,1.31682319298852
1,2,321,24,20,3.53696216800017,2,0.355544082995038,1,0.12034710100852
1,2,322,4,4,0.885193950962275,3,0.228728583955672,-1,0.0164083350100555
1,2,323,27,19,6.340601495991,3,0.771110904985107,-1,0.054810756992083
1,2,324,5,5,1.00050126499264,3,0.519914791046176,-1,0.0162288990104571
1,2,325,25,16,2.51996531296754,1,0.870563107018825,1,0.0175193780451082
1,2,326,23,20,7.82554978498956,2,1.69536046800204,1,0.0527696150238626
1,2,327,29,17,5.57247078500222,2,0.336679069965612,-1,0.189811429008842
1,2,328,17,13,4.47140467300778,2,0.427573120046873,-1,0.0543992270249873
1,2,329,25,15,24.5608661269653,1,0.339326574990992,-1,0.0412848359555937
1,2,330,29,16,11.6799758729758,1,0.13214188098209,-1,0.0413431779597886
1,2,331,14,15,7.00787809002213,1,0.550542091019452,-1,0.0996185049880296
1,2,332,14,12,4.8549416809692,2,0.316333204042166,-1,0.369590674003121
1,2,333,11,11,3.33641061402159,3,0.655496362014674,1,0.120141353050712
1,2,334,11,14,12.981320462015,2,0.765208716038615,1,0.0183112510130741
1,2,335,16,13,3.85343245195691,3,0.494236382015515,1,0.0221556059550494
1,2,336,8,9,3.45351297099842,3,0.507009272987489,1,0.0165517349960282
1,2,337,25,14,14.3665309029748,1,0.203859628003556,1,0.017091938003432
1,2,338,19,14,43.4981696429895,1,1.40733033203287,1,0.288649155001622
1,2,339,26,16,1.71908746799454,2,0.510086547001265,-1,0.029211510962341
1,2,340,17,15,4.20408272504574,2,0.34898431802867,1,0.0411083629587665
1,2,341,6,6,1.50125796004431,3,0.297485397022683,-1,0.551305825996678
1,2,342,27,20,1.46833288302878,2,0.331104554992635,-1,0.183259927027393
1,2,343,23,18,1.9520638549584,2,0.479743393952958,1,0.125476290006191
1,2,344,22,17,3.97054775303695,2,0.327585880993865,1,0.078197487979196
1,2,345,27,22,8.70932626299327,2,0.562211404962,1,0.0162433200166561
1,2,346,29,18,6.75736493896693,2,0.124003493052442,-1,0.257967156998347
1,2,347,16,11,3.92035686498275,3,0.287633803032804,-1,0.168078829010483
1,2,348,25,18,4.52082288498059,1,0.501002916018479,1,0.0992508849594742
1,2,349,8,8,3.73739197698887,3,0.299643850012217,1,0.0525844100047834
1,2,350,21,16,7.87478854000801,2,0.720572418009397,-1,0.0167364879744127
1,2,351,20,18,6.64130674500484,2,0.387304303003475,-1,0.016776517033577
1,2,352,17,13,5.005612413981,2,0.538423264981247,-1,0.016356505046133
1,2,353,17,15,8.09247614699416,1,0.770447383052669,-1,0.0162553479894996
1,2,354,29,18,5.15553664398612,1,0.92463854001835,-1,0.0165057950071059
1,2,355,17,13,4.08776499301894,3,0.568696292990353,-1,0.356979577976745
1,2,356,22,17,4.40510461002123,2,0.793267933011521,1,0.196048638026696
1,2,357,6,6,1.48498558299616,3,0.199894233024679,-1,0.0332039800123312
1,2,358,19,17,8.25830779300304,3,0.970133426017128,1,0.100055030023213
1,2,359,15,14,4.65515535097802,3,0.233574178011622,-1,0.337840472988319
1,2,360,11,12,4.0706979399547,3,0.325237187033053,-1,0.0838400879874825
1,2,361,23,18,2.28562945796875,2,0.434307807008736,-1,0.0166596519993618
1,2,362,5,5,1.06782473204657,3,0.425250215979759,-1,0.306554304959718
1,2,363,20,13,3.87062279303791,2,0.66236892802408,-1,0.0164439649670385
1,2,364,26,18,5.22270243999083,2,0.525941941014025,1,0.0436700739664957
1,2,365,11,10,3.43667371798074,3,0.513816949969623,-1,0.0640759730013087
1,2,366,9,10,2.61941148497863,3,0.415909411036409,-1,0.170658679970074
1,2,367,8,8,2.30252427200321,3,1.12799101794371,-1,0.813231704989448
1,2,368,29,19,2.4697685620049,2,0.812898071017116,1,0.109737820981536
1,2,369,18,16,6.2228490000125,3,0.673060911009088,-1,0.334985362016596
1,2,370,22,18,1.76790370303206,1,0.345556245010812,1,0.0452632179949433
1,2,371,8,8,2.26940908603137,3,0.269722791039385,-1,0.0171147129731253
1,2,372,11,11,1.91866180597572,2,0.688246685022023,-1,0.311124479980208
1,2,373,12,10,3.38711013202555,3,0.300977348000742,1,0.699089691974223
1,2,374,14,13,6.32356919703307,3,1.41254800604656,1,1.22195264097536
1,2,375,22,19,8.4592006119783,2,0.864266845048405,-1,0.335702011012472
1,2,376,23,18,2.437221175991,2,0.607792142953258,-1,0.250175943016075
1,2,377,22,16,1.51788384997053,2,0.544370876043104,-1,0.0174085820326582
1,2,378,19,13,1.75205696298508,2,0.658877248002682,1,0.162605452002026
1,2,379,23,15,2.13612643704982,2,0.350878335011657,-1,0.121595415985212
1,2,380,29,14,2.93675529200118,1,0.581802216009237,-1,0.0738943149917759
1,2,381,4,4,1.08500954502961,3,0.510132623021491,-1,0.0172910389956087
1,2,382,29,18,5.64008573599858,2,0.644397619995289,-1,0.0176287149661221
1,2,383,4,4,0.818709362007212,3,0.61705856496701,-1,0.0166581549565308
1,2,384,10,10,4.83854442898883,3,5.35830931999953,1,3.93407379800919
1,2,385,4,4,0.901026502018794,3,0.466955388023052,-1,0.0175666499999352
1,2,386,22,11,5.18894403695595,2,0.79659039597027,-1,0.205201633041725
1,2,387,5,5,1.53559846198186,3,0.580255396023858,-1,0.167576993000694
1,2,388,16,16,6.45666965999408,2,0.206660178024322,-1,0.321584280987736
1,2,389,11,10,2.25199894502293,2,0.729470524995122,-1,0.0440061800181866
1,2,390,7,7,1.417394004995,3,0.180823014001362,-1,0.1272375700064
1,2,391,16,16,4.08792303095106,2,0.389006717945449,1,0.078965426015202
1,2,392,16,18,4.02109866996761,2,0.400862673006486,-1,0.0164848919957876
1,2,393,26,20,3.03701427602209,2,0.573845462000463,1,0.321584638033528
1,2,394,17,18,13.5652284200187,2,0.579743676004,1,0.470880020991899
1,2,395,18,15,2.95335611398332,1,0.651016727031674,1,0.4179569259868
1,2,396,11,12,5.95670922100544,2,0.556868773011956,-1,0.351795149035752
1,2,397,4,4,0.866971794981509,3,0.353099904954433,-1,0.0165335750207305
1,2,398,22,15,1.48452181101311,1,0.894231621001381,-1,0.0173651929944754
1,2,399,11,12,1.56843296799343,3,0.852062807010952,-1,0.0164505499997176
1,2,400,9,7,6.82512150501134,3,0.831019969948102,-1,0.263058478012681
1,2,401,16,999,30.0169662620174,2,1.50357737403829,-1,1.0301630210015
1,2,402,29,20,4.83862859499641,2,1.10163516097236,1,0.058289774984587
1,2,403,23,16,1.28404628799763,1,0.584678476967383,-1,0.226099663996138
1,2,404,5,5,1.05133354302961,3,1.02937118301634,-1,0.0164883849793114
1,2,405,24,18,1.80114953499287,2,1.10064475802938,-1,0.0582560990005732
1,2,406,4,4,1.0349232640001,3,0.835959192016162,-1,0.0174505680333823
1,2,407,16,13,5.57282899104757,3,0.717379794979934,-1,0.209759655990638
1,2,408,26,15,3.73784820502624,2,0.499645991018042,-1,0.0176402899669483
1,2,409,24,15,4.15492956299568,1,1.38015880499734,-1,0.57423602801282
1,2,410,4,4,1.10144283500267,3,0.608791682985611,-1,0.01764691300923
1,2,411,18,16,7.02418984298129,2,0.680198008019943,-1,0.302410394011531
1,2,412,22,15,4.63823199202307,2,0.705131709983107,-1,0.0174190500401892
1,2,413,29,17,4.70486160099972,2,0.467535270028748,1,0.0166136770276353
1,2,414,17,15,4.08752434002236,2,0.420443382987287,-1,0.277575145999435
1,2,415,21,11,1.73541128303623,1,0.532743426971138,-1,0.0174281150102615
1,2,416,23,16,1.76835570699768,2,0.684015570033807,-1,0.243539702962153
1,2,417,7,7,1.48499184002867,3,0.572232846054249,-1,0.0482664000010118
1,2,418,16,11,3.07071116997395,2,0.632613948022481,-1,0.952310678025242
1,2,419,5,5,1.76860698999371,3,0.86363929399522,-1,0.142355181043968
1,2,420,16,14,3.45394383004168,2,1.73520458297571,-1,0.105257432966027
1,2,421,4,4,1.0505762489629,3,0.171635131002404,-1,0.328181363991462
1,2,422,19,13,1.71827106102137,2,0.531001578026917,-1,0.391391219978686
1,2,423,4,5,2.53531193500385,3,0.531987055961508,-1,0.0171324020484462
1,2,424,22,14,5.10599215800175,2,0.34115334704984,1,0.106514037994202
1,2,425,13,13,7.32543264800915,2,6.07167158200173,-1,0.912779206002597
1,2,426,15,11,1.95259989704937,2,0.602729276986793,-1,0.016737709986046
1,2,427,13,12,5.80689702398377,2,0.27892916998826,-1,0.0924371290020645
1,2,428,4,4,0.950619154958986,3,0.140632733993698,-1,0.327773894998245
1,2,429,24,15,3.65459629701218,2,0.325290593027603,-1,0.0349814830115065
1,2,430,7,8,2.70238724799128,3,0.344890952983405,-1,0.070057770004496
1,2,431,27,16,3.72123826300958,2,0.437981174967717,-1,0.0172013050178066
1,2,432,7,8,1.33419781300472,3,0.344053642009385,-1,0.0173630879726261
1,2,433,9,9,5.73951740300981,3,0.814429240010213,1,0.0400376309989952
1,2,434,4,4,0.90185027802363,3,0.0964841729728505,-1,0.391178602993023
1,2,435,27,16,1.48490986705292,2,0.435174662037753,-1,0.017522837035358
1,2,436,28,21,1.90260385500733,2,0.906285015982576,1,0.175749526009895
1,2,437,4,4,0.935088735015597,3,0.115823999978602,-1,0.275575753010344
1,2,438,24,18,2.43606692302274,2,0.696999184030574,1,0.0175075189908966
1,2,439,20,20,1.66901701601455,2,0.617311409034301,-1,0.0890704409684986
1,2,440,29,19,1.50235956796678,2,0.264980826992542,-1,0.696363859984558
1,2,441,7,7,1.28457198501565,3,0.149716564978007,1,0.46668570995098
1,2,442,13,15,1.60183933598455,2,0.580228597042151,-1,0.198514201038051
1,2,443,7,7,1.16896526596975,3,0.213452782016248,-1,0.262030962971039
1,2,444,21,15,1.51825546100736,2,0.339613647956867,-1,0.176993033965118
1,2,445,13,11,1.70188020798378,3,0.274257946992293,-1,1.62506089004455
1,2,446,23,18,8.02523086301517,2,0.584393370954785,-1,0.155266751011368
1,2,447,12,11,1.43626750999829,2,0.382070234976709,-1,0.224535794986878
1,2,448,29,17,1.66816486499738,2,0.393064512987621,1,0.0210452579776756
1,2,449,11,10,1.46716508100508,2,0.484050414001103,-1,0.0164373249863274
1,2,450,28,999,1.7851185129839,2,0.668633189983666,-1,0.0285999969928525
1,2,451,16,12,1.46859247999964,2,0.69130949297687,1,0.0341994609916583
1,2,452,11,10,1.50109145301394,2,0.604006630019285,-1,0.117284712963738
1,2,453,16,11,1.33500856300816,2,0.861193382996134,1,0.27031289198203
1,2,454,10,7,2.83670296997298,3,0.750277950952295,-1,0.0166273320210166
1,2,455,24,15,2.0358710080036,2,0.579791108029895,-1,0.669876460975502
1,2,456,23,18,1.51834612002131,2,0.364616324019153,1,0.0863955800305121
1,2,457,29,20,2.56980654003564,2,0.270725928014144,1,0.0166398679721169
1,2,458,22,14,1.73490799195133,2,0.925329510006122,1,0.106090809975285
1,2,459,27,19,2.11978212499525,3,4.49507330002962,-1,0.0167061900137924
1,2,460,22,16,2.61957185599022,3,0.375671048008371,1,0.0355650150449947
1,2,461,22,13,1.5354079179815,2,0.127418485004455,-1,0.0175860450253822
1,2,462,4,4,1.25224372802768,3,0.0864168160478584,-1,0.339903240965214
1,2,463,16,12,6.20672434900189,2,0.517781749018468,-1,0.0165036249672994
1,2,464,10,9,2.85331918799784,3,0.597564040974248,1,0.0561040079919621
1,2,465,15,11,1.46745594299864,3,0.634091779007576,-1,0.0345755949965678
1,2,466,4,4,1.08471708797151,3,0.0981447519734502,-1,0.328582144982647
1,2,467,29,16,1.18490740598645,2,0.529985273024067,-1,0.183213711017743
1,2,468,22,20,3.23738255497301,2,0.353497094998602,1,0.0169043589849025
1,2,469,28,18,2.936624414986,1,1.00086116802413,1,0.995869947015308
1,2,470,13,11,1.31837370997528,3,0.331094219989609,1,0.384355592017528
1,2,471,4,4,1.30204489699099,3,0.0619904189952649,-1,0.589324746979401
1,2,472,29,14,1.45253136998508,2,0.516196348995436,-1,0.145544190017972
1,2,473,5,5,1.00131523696473,3,0.380969000980258,1,0.0166963610099629
1,2,474,7,8,1.45143260702025,3,0.478997911035549,1,0.0384006430394948
1,2,475,15,15,1.40144570200937,2,0.59840963804163,-1,0.0173471099697053
1,2,476,11,11,1.3183468170464,2,0.608606406021863,1,0.0171246899990365
1,2,477,22,15,1.3014333100291,2,0.494421201001387,1,0.0175554930465296
1,2,478,5,5,1.01729804603383,3,0.388456062006298,-1,0.0323551769834012
1,2,479,4,4,0.918065261968877,3,0.0612686430104077,-1,0.50968976796139
1,2,480,16,13,1.26836757495767,2,0.333098078030162,-1,0.323088600009214
2,2,241,29,14,2.95357261702884,2,4.00420327798929,-1,0.995692142983899
2,2,242,24,18,1.73564924998209,3,0.898828877951019,1,1.4326622140361
2,2,243,14,12,1.73565415490884,2,0.546251954976469,-1,0.742705954005942
2,2,244,7,7,2.30343244201504,3,0.802688351017423,-1,0.701490264968015
2,2,245,7,8,1.96890311397146,3,0.689412743085995,1,0.719012254034169
2,2,246,20,16,1.63524256600067,2,0.76361367397476,-1,1.15997837798204
2,2,247,29,18,1.91895794996526,2,2.48897661303636,1,0.774623516015708
2,2,248,11,11,3.20345768390689,3,0.935574670089409,1,0.523582073044963
2,2,249,15,12,1.73526464507449,2,0.550953208003193,1,0.675399961066432
2,2,250,17,16,1.68534430500586,2,0.854577679070644,1,1.27859719796106
2,2,251,22,17,1.66840613808017,2,1.24717931007035,-1,2.08668588590808
2,2,252,7,8,5.72301838605199,3,0.934601034037769,1,0.411945907981135
2,2,253,11,9,2.06902555306442,2,0.785706548951566,-1,0.579333069035783
2,2,254,16,12,1.61845852993429,2,0.753095739986748,1,2.74933347001206
2,2,255,28,19,2.06892260105815,1,1.70063410408329,1,1.3774879979901
2,2,256,24,16,1.73534211202059,2,1.19400209595915,-1,0.860258045024239
2,2,257,13,10,2.55292445106898,2,0.706154535990208,1,1.38442275102716
2,2,258,29,16,1.46846914698835,2,2.50325174699537,-1,1.61961726902518
2,2,259,9,9,2.05241772299632,3,0.695475454907864,-1,0.33419476589188
2,2,260,23,13,3.08676237496547,1,6.57344447798096,-1,0.968996013049036
2,2,261,22,13,1.31807003100403,2,0.85065018502064,-1,2.43534609500784
2,2,262,7,7,1.85206352302339,3,0.623061305028386,-1,0.232459548977204
2,2,263,29,13,1.16799384495243,2,1.02230562001932,-1,0.975904977996834
2,2,264,15,12,1.76865626603831,2,0.781174854957499,-1,1.08076917997096
2,2,265,8,8,3.38717705302406,3,0.599767017993145,-1,0.106010280898772
2,2,266,29,17,2.0689868000336,1,2.45360507001169,-1,1.5319265750004
2,2,267,25,20,1.76860387099441,1,0.796473104972392,1,1.12030196003616
2,2,268,22,18,2.21917890501209,2,2.85572125692852,-1,1.61417544994038
2,2,269,7,7,2.48626757995225,3,0.56857438699808,-1,0.139459901023656
2,2,270,11,10,2.16913729999214,2,1.41428913897835,-1,5.05678821296897
2,2,271,7,8,2.6029869960621,3,1.36514884105418,1,2.72667660505977
2,2,272,11,11,2.03560661606025,2,0.803278156090528,1,1.31776788097341
2,2,273,11,10,2.50278090906795,2,0.854205490089953,1,0.142362086102366
2,2,274,5,5,2.3026564050233,3,0.908231734996662,-1,1.09819736797363
2,2,275,7,7,2.61966095701791,3,0.545974810956977,-1,1.8000570749864
2,2,276,4,4,0.984521783073433,3,0.617256729979999,-1,0.827413709950633
2,2,277,24,19,2.0022678130772,1,0.343597052036785,1,0.989121583057567
2,2,278,21,20,1.8020902199205,2,1.75779254292138,1,1.30577256705146
2,2,279,29,19,1.75194466498215,2,1.61881198000629,1,0.658654199913144
2,2,280,21,16,1.73537022003438,2,0.895351240993477,-1,0.870504000922665
2,2,281,16,16,1.68521723302547,2,0.615098196081817,1,0.92944893008098
2,2,282,20,15,1.95232937298715,2,0.560764017980546,-1,0.597722296020947
2,2,283,27,14,1.31815795507282,2,1.42607552499976,-1,2.00333101395518
2,2,284,11,10,3.73755853693001,3,2.18267731997184,1,0.288957391981967
2,2,285,22,13,1.45170925196726,2,1.30185253103264,1,0.883202998084016
2,2,286,29,17,1.8187148750294,2,1.25944195094053,1,2.78008793608751
2,2,287,21,16,4.88871751597617,2,0.768535848008469,-1,2.5965974710416
2,2,288,26,15,3.05339689797256,1,1.76303483196534,1,2.55824128503446
2,2,289,22,14,4.6885444780346,2,1.59482889703941,-1,1.43663334101439
2,2,290,25,18,1.80210005003028,2,1.01761881797574,1,0.81899926008191
2,2,291,4,4,1.50165413296781,3,0.503990388009697,-1,0.823022169992328
2,2,292,27,13,1.46829398605041,2,3.12065163697116,1,1.30842138594016
2,2,293,11,11,3.43711544491816,3,0.676106490078382,1,0.220138508011587
2,2,294,13,13,4.17133834795095,2,11.9095976339886,-1,1.04020676203072
2,2,295,7,7,2.83645901607815,3,6.01412428100593,-1,1.01114036189392
2,2,296,18,13,1.55174115893897,2,6.39727166807279,-1,2.38626339600887
2,2,297,21,19,1.75203868001699,1,4.1821362109622,1,3.24693664198276
2,2,298,15,11,2.30259251501411,2,2.91228755097836,-1,2.54041050910018
2,2,299,17,9,4.33817237697076,2,1.74321982800029,-1,0.835094639915042
2,2,300,23,14,1.66854540002532,3,0.556642372976057,-1,0.864867376047187
2,2,301,24,14,2.01892775204033,2,2.38184795796406,1,1.10430836305022
2,2,302,23,16,2.15249107498676,2,1.51155901805032,-1,3.58132430899423
2,2,303,22,14,2.26930596190505,2,0.552986061084084,-1,0.213672848069109
2,2,304,4,4,1.13466927502304,3,0.408135513076559,-1,0.362320512998849
2,2,305,4,4,0.917729869950563,3,0.428063852945343,-1,1.40650082495995
2,2,306,16,10,2.56954017397948,2,0.955246860976331,-1,0.9995474179741
2,2,307,20,14,1.51845977990888,2,0.571898851078004,1,0.99215883796569
2,2,308,16,10,2.23586138593964,3,0.943197889951989,1,0.628498564939946
2,2,309,4,4,0.851001791073941,3,0.466109625995159,-1,0.210128580918536
2,2,310,20,9,2.43606572994031,2,1.55080194305629,-1,0.10579089995008
2,2,311,22,12,3.17021178302821,1,1.93522357998881,-1,1.5386333160568
2,2,312,5,5,1.58510056801606,3,0.362650358001702,-1,0.350014479947276
2,2,313,17,11,1.98557933897246,2,0.836050656973384,-1,1.31689003994688
2,2,314,23,14,1.83547633502167,2,2.44346131791826,1,1.5233680800302
2,2,315,22,18,1.86881752498448,2,0.623524753027596,1,0.425251596956514
2,2,316,15,14,2.50285800208803,2,0.479356431984343,1,1.07122933492064
2,2,317,10,12,3.70420072297566,3,0.491132454015315,1,0.458014866919257
2,2,318,10,9,3.32037390395999,3,0.214090471039526,-1,0.208701980067417
2,2,319,7,7,2.18586906499695,3,0.267223706934601,-1,0.211289803031832
2,2,320,4,4,1.01781315391418,3,0.181515228003263,-1,0.57760577800218
2,2,321,16,13,5.23922757292166,3,0.41674077801872,-1,0.107089994940907
2,2,322,22,18,2.20244258595631,1,0.134017650038004,1,1.23516392603051
2,2,323,17,15,1.61851371091325,2,1.24661096103955,-1,2.02356473705731
2,2,324,23,16,1.40166309499182,2,0.650706975022331,-1,1.20346099394374
2,2,325,29,14,2.5028599499492,2,0.600103038013913,-1,0.40155201498419
2,2,326,18,15,2.28596690203995,2,0.676378605072387,1,0.644168399972841
2,2,327,4,4,1.46836997196078,3,0.852538114995696,-1,0.40483623102773
2,2,328,22,17,5.25577884702943,2,0.583452933002263,1,0.378273178939708
2,2,329,19,18,1.88549505698029,2,0.76198164105881,-1,0.238762388005853
2,2,330,4,4,1.2848673859844,3,0.67864678800106,-1,0.150416744989343
2,2,331,25,16,2.7030862349784,1,0.410022650961764,-1,0.763968729996122
2,2,332,29,20,2.55294114700519,2,0.662252902984619,1,0.670915836002678
2,2,333,27,17,1.96894452197012,2,0.793029031017795,-1,0.963944480987266
2,2,334,16,12,1.98561750294175,2,0.589821671019308,-1,0.345169023028575
2,2,335,4,4,1.06795611197595,3,0.293605066020973,-1,0.051848374074325
2,2,336,19,10,2.01892742107157,2,0.364033228950575,-1,1.49609944096301
2,2,337,11,9,2.085673875059,2,0.530626638908871,-1,0.272196440026164
2,2,338,29,16,1.91887342196424,2,1.27296841202769,-1,0.720650463015772
2,2,339,11,11,3.97114409192,3,0.522397362976335,-1,0.495728853042237
2,2,340,4,4,0.917745030019432,3,0.560286117019132,-1,0.124682098976336
2,2,341,5,5,1.58507137396373,3,0.369642946054228,-1,0.549010994960554
2,2,342,27,14,4.03798017697409,2,0.327434361097403,1,1.91018638806418
2,2,343,5,5,1.71863934199791,3,0.520678486907855,-1,0.894564696005546
2,2,344,12,16,5.88992260198575,2,1.05821031692903,1,0.0341685629682615
2,2,345,24,18,1.90212511701975,1,2.93293457000982,1,0.887794995098375
2,2,346,22,18,2.11903767299373,2,1.20790784806013,1,0.83188815205358
2,2,347,22,14,1.91878408903722,1,0.151970595936291,1,0.493069170974195
2,2,348,24,16,2.05233549291734,1,0.321979881031439,-1,0.680318508995697
2,2,349,16,17,7.50838513404597,2,0.57487759902142,1,1.41071222303435
2,2,350,11,13,4.45503381395247,2,1.23314221797045,-1,0.625522038084455
2,2,351,4,4,1.43512104998808,3,0.415236197994091,-1,0.425352012971416
2,2,352,28,11,2.16910026094411,2,6.02655452105682,-1,0.718695592950098
2,2,353,26,16,1.60231815709267,2,0.597212891909294,-1,0.464552505989559
2,2,354,16,10,4.05451748298947,3,0.636573415016755,-1,0.317028344958089
2,2,355,21,9,3.23694138601422,1,2.33334191294853,-1,0.102986874058843
2,2,356,15,15,5.28923952800687,2,1.37154173396993,1,0.246780086075887
