Subj_idx,Stimulus,Response,Confidence,RT_dec,Error,Condition,Task,Block
1,51,58.2578125,4,2.62381473400001,-7.25781250000001,1.0,percept,1
1,150,134.32421875,4,2.0979228870001,15.67578125,0.5,percept,1
1,124,311.05078125,4,1.18949054199993,-7.05078124999998,0.5,percept,1
1,79,48.953125,4,1.52120431200001,30.046875,1.0,percept,1
1,25,52.30078125,4,1.13806339700022,-27.30078125,0.5,percept,1
1,35,218.17578125,4,2.08733391800024,-3.17578124999998,1.0,percept,1
1,1,210.28125,1,4.53302734199997,-29.28125,0.5,percept,1
1,46,223.6796875,4,1.22170106399972,2.32031249999999,0.5,percept,1
1,35,48.953125,2,2.46582316500007,-13.953125,0.5,percept,1
1,86,236.078125,3,1.41168558699974,29.921875,1.0,percept,1
1,38,42.78515625,3,1.18225014000018,-4.78515625,1.0,percept,1
1,180,4.6484375,1,2.83569556400016,-4.64843750000001,0.5,percept,1
1,33,51.32421875,3,1.47053114600021,-18.32421875,0.5,percept,1
1,7,201.88671875,1,3.00598621600011,-14.88671875,0.5,percept,1
1,12,41.2734375,1,1.34670372900018,-29.2734375,1.0,percept,1
1,49,57.9765625,3,1.82081156800041,-8.9765625,1.0,percept,1
1,83,69.01171875,3,1.27740225200023,13.98828125,0.5,percept,1
1,153,301.44140625,3,2.117761298,31.55859375,0.5,percept,1
1,58,230.72265625,3,1.46908334900036,7.27734375000001,1.0,percept,1
1,134,133.63671875,3,1.8734418830004,0.363281250000022,0.5,percept,1
1,167,227.8203125,3,1.99377887800028,-60.8203125,0.5,percept,1
1,126,131.1171875,4,2.06149550400005,-5.1171875,1.0,percept,1
1,57,236.03515625,3,1.12407565300009,0.964843750000016,0.5,percept,1
1,125,306.19140625,4,1.00659496800017,-1.19140624999996,0.5,percept,1
1,85,254.0,4,0.879315954000049,11.0,1.0,percept,1
1,82,246.05859375,4,1.70449807400018,15.94140625,1.0,percept,1
1,27,285.9453125,1,2.74246227000003,-78.9453125,0.5,percept,1
1,170,139.2578125,1,1.35734084200021,30.7421875,0.5,percept,1
1,53,118.29296875,1,1.99995426600026,-65.29296875,0.5,percept,1
1,36,57.61328125,2,1.44456101200012,-21.61328125,1.0,percept,1
1,90,88.01171875,4,2.18329730200003,1.98828124999999,1.0,percept,1
1,69,66.265625,4,1.34581064300028,2.73437499999999,0.5,percept,1
1,72,243.40625,4,1.69628387400007,8.59375000000001,1.0,percept,1
1,1,205.59765625,4,1.62815385800013,-24.59765625,1.0,percept,1
1,103,290.19140625,4,1.62464449900017,-7.19140624999995,0.5,percept,1
1,12,23.2734375,4,1.82615565500009,-11.2734375,0.5,percept,1
1,4,185.5703125,2,1.53256316900024,-1.5703125,0.5,percept,1
1,2,192.53125,1,1.65034882600003,-10.53125,0.5,percept,1
1,129,113.5234375,3,1.41858360800006,15.4765625,1.0,percept,1
1,101,287.89453125,3,1.79920834100039,-6.89453125000001,0.5,percept,1
1,159,353.61328125,4,2.89924471400036,-14.61328125,0.5,percept,1
1,117,110.6875,4,1.76926008700002,6.3125,0.5,percept,1
1,19,211.28125,4,1.26482794200047,-12.28125,1.0,percept,1
1,88,241.16796875,4,1.90589618800004,26.83203125,0.5,percept,1
1,5,324.15234375,4,1.91687297800036,40.84765625,1.0,percept,1
1,119,133.9921875,4,1.55947228600007,-14.9921875,0.5,percept,1
1,5,2.92578125,4,1.99301019900031,2.07421875,0.5,percept,1
1,26,26.515625,4,2.24747313500029,-0.515625000000001,0.5,percept,1
1,43,219.109375,3,1.63381103100028,3.89062500000001,0.5,percept,1
1,178,55.25,4,2.02855423200026,-57.25,0.5,percept,1
1,32,215.05859375,4,1.03221788700012,-3.05859374999999,1.0,percept,1
1,42,25.3671875,2,2.53097798900035,16.6328125,0.5,percept,1
1,81,248.6953125,4,1.92994037700055,12.3046875,0.5,percept,1
1,148,313.2578125,4,1.85854110300033,14.7421875,0.5,percept,1
1,4,206.3671875,4,1.71276551600022,-22.3671875,1.0,percept,1
1,132,129.3671875,4,1.63149367400001,2.6328125,1.0,percept,1
1,123,141.4140625,4,1.37627786400026,-18.4140625,0.5,percept,1
1,24,231.4140625,4,1.80340488399997,-27.4140625,0.5,percept,1
1,127,142.29296875,4,2.33104874400033,-15.29296875,0.5,percept,1
1,76,243.20703125,4,1.9484803410005,12.79296875,1.0,percept,1
1,66,60.0,4,0.951240927000072,6.00000000000001,1.0,percept,1
1,173,199.2265625,3,1.49705630900007,-26.2265625,0.5,percept,1
1,67,295.703125,4,1.01811594199989,-48.703125,1.0,percept,1
1,50,50.19140625,4,1.27309928100021,-0.191406250000004,1.0,percept,1
1,30,53.5234375,3,1.53673647200003,-23.5234375,1.0,percept,1
1,65,237.1171875,4,1.89012792999984,7.88281250000002,0.5,percept,1
1,169,226.140625,4,1.94267818600019,-57.140625,1.0,percept,1
1,70,226.77734375,4,2.32067172300003,23.22265625,0.5,percept,1
1,17,35.33984375,3,1.26268953599993,-18.33984375,1.0,percept,1
1,22,43.76171875,3,1.19292994499983,-21.76171875,0.5,percept,1
1,11,210.6875,3,1.86425287700058,-19.6875,1.0,percept,1
1,63,228.87109375,3,0.999862755000322,14.12890625,0.5,percept,1
1,15,15.43359375,2,1.70957082899986,-0.433593750000002,0.5,percept,1
1,82,251.296875,3,2.63909498600015,10.703125,0.5,wm,1
1,28,243.125,4,2.04917928300029,-35.125,1.0,wm,1
1,43,67.328125,4,2.61049967300005,-24.328125,0.5,wm,1
1,53,63.8046875,4,2.50728272900051,-10.8046875,0.5,wm,1
1,168,314.1328125,4,2.72281831900045,33.8671875000001,1.0,wm,1
1,40,51.921875,4,2.77653526300037,-11.921875,0.5,wm,1
1,38,28.9140625,4,2.13264151900057,9.0859375,1.0,wm,1
1,70,47.984375,3,2.29681317100039,22.015625,1.0,wm,1
1,34,46.453125,4,1.89323291400024,-12.453125,0.5,wm,1
1,19,208.171875,4,2.6264903199999,-9.17187499999997,0.5,wm,1
1,84,108.484375,4,4.13909735700008,-24.484375,1.0,wm,1
1,32,208.828125,4,2.72595041800014,3.17187499999998,0.5,wm,1
1,170,342.0,4,2.2895219320003,8.00000000000002,1.0,wm,1
1,37,203.671875,4,3.49066495099987,13.328125,1.0,wm,1
1,129,138.0,4,1.36374766200015,-9.00000000000001,1.0,wm,1
1,25,25.7421875,4,2.66462515400008,-0.742187499999998,1.0,wm,1
1,136,335.8515625,4,3.50725429500017,-19.8515625,1.0,wm,1
1,5,208.78125,4,1.58910618100026,-23.78125,0.5,wm,1
1,110,127.7734375,4,7.10233462900032,-17.7734375,1.0,wm,1
1,30,25.8046875,4,1.48512462300005,4.1953125,1.0,wm,1
1,117,140.1875,3,2.93993534699985,-23.1875,1.0,wm,1
1,1,186.828125,4,3.9017298660001,-5.82812500000001,0.5,wm,1
1,169,350.0,4,2.39730245600003,-0.999999999999999,0.5,wm,1
1,89,293.640625,3,1.94454450400008,-24.640625,1.0,wm,1
1,124,307.390625,4,1.6991909430003,-3.39062499999996,0.5,wm,1
1,96,112.9765625,4,2.61475982200045,-16.9765625,1.0,wm,1
1,17,22.8828125,4,3.05268983900032,-5.88281249999999,1.0,wm,1
1,26,213.7578125,4,2.78484287400033,-7.75781250000001,1.0,wm,1
1,103,120.0234375,4,3.1945748940002,-17.0234375,0.5,wm,1
1,52,229.7265625,4,1.38470364600016,2.27343750000003,1.0,wm,1
1,95,276.0,4,1.55852227800005,-1.00000000000001,1.0,wm,1
1,44,228.3359375,4,2.76022598300005,-4.33593750000001,0.5,wm,1
1,9,208.6484375,2,3.46585870400031,-19.6484375,1.0,wm,1
1,148,164.234375,3,2.40498998300018,-16.234375,0.5,wm,1
1,57,110.6171875,1,2.75326925900026,-53.6171875,0.5,wm,1
1,29,208.546875,4,2.69507116800105,0.453125000000026,1.0,wm,1
1,11,24.75,4,1.87519288699968,-13.75,1.0,wm,1
1,142,133.6875,4,2.42509638699994,8.31250000000001,0.5,wm,1
1,77,239.390625,4,1.93950053200024,17.609375,0.5,wm,1
1,166,133.9375,2,2.00221226400026,32.0625,0.5,wm,1
1,128,324.453125,4,2.41992660100004,-16.453125,0.5,wm,1
1,63,62.8671875,1,2.74057715500021,0.132812499999988,0.5,wm,1
1,67,238.828125,3,1.63245512499998,8.17187500000003,1.0,wm,1
1,16,220.4140625,3,1.55295871999988,-24.4140625,0.5,wm,1
1,91,257.921875,4,2.15172985200024,13.078125,1.0,wm,1
1,92,78.5625,4,2.08809213900076,13.4375,1.0,wm,1
1,27,24.3671875,4,2.56647492700085,2.6328125,0.5,wm,1
1,105,296.234375,4,2.66416816600031,-11.2343749999999,1.0,wm,1
1,24,203.65625,4,3.07661902900054,0.34375000000003,1.0,wm,1
1,3,26.78125,1,2.51699185699999,-23.78125,0.5,wm,1
1,29,18.515625,4,3.01851243800047,10.484375,1.0,wm,1
1,85,32.8984375,3,1.74442406300022,52.1015625,1.0,wm,1
1,66,111.6875,2,2.23903894000068,-45.6875,0.5,wm,1
1,59,53.671875,4,1.26891155199974,5.32812500000001,1.0,wm,1
1,15,213.4921875,4,3.15051327499987,-18.4921875,0.5,wm,1
1,47,40.0,3,2.14534227599961,7.0,0.5,wm,1
1,162,217.140625,2,1.59511722000025,-55.140625,1.0,wm,1
1,15,196.6640625,3,2.22210326799996,-1.66406249999999,1.0,wm,1
1,42,29.90625,3,2.27179375600008,12.09375,0.5,wm,1
1,68,42.9921875,3,4.6097689900007,25.0078125,0.5,wm,1
2,86,262.06640625,3,3.07195359699995,3.93359375,1.0,percept,1
2,49,222.5703125,4,1.39644568900007,6.42968750000002,1.0,percept,1
2,21,20.0,1,0.809148348000008,1.0,0.5,percept,1
2,167,312.3671875,2,2.11099975900004,34.6328125,1.0,percept,1
2,17,201.7109375,2,2.10058902900005,-4.71093750000001,0.5,percept,1
2,93,297.06640625,2,1.50894014400012,-24.06640625,0.5,percept,1
2,122,305.5703125,3,1.65846392600008,-3.57031249999997,1.0,percept,1
2,4,142.0,1,0.543246865000128,42.0,1.0,percept,1
2,26,197.16015625,1,4.0184011130001,8.83984375000001,0.5,percept,1
2,38,40.30859375,3,2.106507996,-2.30859375,0.5,percept,1
2,54,42.5703125,3,1.84438558200009,11.4296875,0.5,percept,1
2,172,324.30078125,2,3.97784523200005,27.69921875,1.0,percept,1
2,21,35.18359375,2,1.77304524099998,-14.18359375,0.5,percept,1
2,3,344.30078125,2,1.8515429470001,18.69921875,0.5,percept,1
2,147,304.546875,2,1.416592068,22.453125,1.0,percept,1
2,14,39.16796875,3,1.57599248400004,-25.16796875,1.0,percept,1
2,10,218.0,1,1.14875551800003,-28.0,1.0,percept,1
2,32,212.60546875,3,1.79259046300001,-0.605468749999968,1.0,percept,1
2,28,207.47265625,2,1.12364983000009,0.527343750000028,1.0,percept,1
2,63,59.48046875,2,1.8438536750001,3.51953124999999,1.0,percept,1
2,14,37.88671875,2,1.6211975870001,-23.88671875,0.5,percept,1
2,162,160.17578125,3,2.53569335700013,1.82421874999999,1.0,percept,1
2,22,40.33203125,2,2.97063768700002,-18.33203125,0.5,percept,1
2,79,265.33984375,3,2.25988647200006,-6.33984375000002,0.5,percept,1
2,80,282.078125,2,2.75958321200005,-22.078125,0.5,percept,1
2,48,33.0,1,0.952392884000005,15.0,0.5,percept,1
2,51,57.8515625,3,1.89974593700003,-6.8515625,1.0,percept,1
2,169,144.30078125,2,2.53096121200008,24.69921875,0.5,percept,1
2,38,45.3828125,3,1.87365938200003,-7.3828125,0.5,percept,1
2,40,44.87109375,1,3.07409232099997,-4.87109375,0.5,percept,1
2,151,323.73828125,3,1.58800093600007,7.26171874999995,1.0,percept,1
2,155,320.7109375,3,2.24783010400006,14.2890625,1.0,percept,1
2,42,217.8515625,2,2.049595651,4.14843750000003,1.0,percept,1
2,68,259.1171875,2,1.99548441500008,-11.1171875,1.0,percept,1
2,161,146.48046875,3,1.90762174500003,14.51953125,0.5,percept,1
2,40,227.01953125,3,1.75309675200015,-7.01953125000001,1.0,percept,1
2,126,112.6953125,3,3.46163549900007,13.3046875,0.5,percept,1
2,58,237.76171875,3,2.1072047020001,0.238281249999993,0.5,percept,1
2,27,217.16015625,2,2.89673906500002,-10.16015625,1.0,percept,1
2,47,55.34765625,2,3.42545313900007,-8.34765625,1.0,percept,1
2,13,191.32421875,2,2.39737110900012,1.67578124999999,1.0,percept,1
2,70,237.75390625,2,2.04912978700008,12.24609375,1.0,percept,1
2,52,46.0,2,1.02403455700005,6.0,1.0,percept,1
2,67,70.21875,2,2.27894004400002,-3.21875,0.5,percept,1
2,81,255.28125,2,4.64320451700007,5.71875000000001,0.5,percept,1
2,6,266.0,1,0.529350536000038,-80.0,1.0,percept,1
2,152,308.00390625,3,3.01410324200015,23.99609375,0.5,percept,1
2,69,62.9609375,2,1.62587056400002,6.03906249999999,0.5,percept,1
2,140,130.9921875,3,2.36185833500008,9.00781249999999,0.5,percept,1
2,43,224.16015625,3,1.992577815,-1.16015624999998,1.0,percept,1
2,19,88.0,1,1.20826351799997,-69.0,0.5,percept,1
2,44,230.62890625,3,3.00367901300001,-6.62890624999999,1.0,percept,1
2,41,33.06640625,2,2.5959290090002,7.93359375,0.5,percept,1
2,24,27.61328125,2,1.92573583900003,-3.61328125,0.5,percept,1
2,109,109.76171875,3,1.90462021200005,-0.761718749999998,1.0,percept,1
2,63,170.0,1,0.596204811000007,73.0,1.0,percept,1
2,84,99.96875,2,2.46203409000009,-15.96875,0.5,percept,1
2,5,1.84375,3,3.71025061099999,3.15625,1.0,percept,1
2,104,94.0,2,1.37843293800006,10.0,1.0,percept,1
2,66,258.234375,2,4.10469832600006,-12.234375,0.5,percept,1
2,19,206.17578125,3,1.69385673600004,-7.17578125000001,1.0,percept,1
2,85,74.21484375,3,3.98808240299991,10.78515625,1.0,percept,1
2,34,216.2265625,3,1.91650822100019,-2.2265625,1.0,percept,1
2,58,55.109375,3,2.6095347800001,2.890625,1.0,percept,1
2,45,174.0,1,0.699406651000118,51.0,0.5,percept,1
2,105,302.91796875,3,2.99195690800002,-17.91796875,0.5,percept,1
2,154,346.0,3,1.25889557100004,-12.0,1.0,percept,1
2,16,32.31640625,2,2.64585993700007,-16.31640625,1.0,percept,1
2,60,246.61328125,2,2.76113877400007,-6.61328124999999,0.5,percept,1
2,113,131.8359375,2,1.54186807799988,-18.8359375,0.5,percept,1
2,98,96.31640625,2,1.97830309699998,1.68359375,0.5,percept,1
2,42,56.6953125,3,1.45675948900021,-14.6953125,0.5,percept,1
2,15,16.44140625,2,3.00038472799997,-1.44140625,1.0,percept,1
2,71,297.32421875,1,3.43241846200021,-46.32421875,0.5,percept,1
2,70,238.8359375,3,2.29319896000015,11.1640625,0.5,percept,1
2,35,247.9609375,2,1.44198876200016,-32.9609375,0.5,percept,1
2,2,331.00390625,2,1.84077160600009,30.99609375,0.5,percept,1
2,103,281.19140625,4,2.04432774399993,1.80859375,1.0,percept,1
2,149,150.15234375,4,1.95014285499997,-1.15234375000002,0.5,percept,1
2,179,347.19921875,3,1.95973439500017,11.80078125,0.5,percept,1
2,66,79.6875,2,1.85760447300026,-13.6875,1.0,percept,1
2,7,351.16015625,2,5.445370142,15.83984375,1.0,percept,1
2,12,192.48828125,3,5.34092585999997,-0.488281250000015,1.0,percept,1
2,136,309.78515625,3,2.18568664200006,6.21484374999999,0.5,percept,1
2,160,165.8515625,2,1.35650411200004,-5.8515625,1.0,percept,1
2,45,69.5078125,2,2.5866174119999,-24.5078125,1.0,percept,1
2,112,294.265625,2,2.39821589100006,-2.26562500000003,0.5,percept,1
2,110,289.30859375,2,1.41221415600012,0.691406250000006,0.5,percept,1
2,100,121.0,2,0.658098493999887,-21.0,0.5,percept,1
2,150,317.8046875,3,4.33337120700003,12.1953125,0.5,percept,1
2,134,310.04296875,3,1.80550836199996,3.95703125000001,1.0,percept,1
2,65,247.0,3,1.29956533000018,-1.99999999999999,1.0,percept,1
2,57,229.234375,2,1.90120105400001,7.76562500000001,1.0,percept,1
2,33,33.19140625,3,1.55219813800022,-0.191406250000007,0.5,percept,1
2,31,213.984375,3,1.923374706,-2.98437499999998,1.0,percept,1
2,170,340.87109375,3,1.40731356900005,9.12890625000005,1.0,percept,1
2,138,316.18359375,3,2.43869323000013,1.81640624999996,0.5,percept,1
2,36,42.32421875,3,2.38587363600004,-6.32421875,1.0,percept,1
2,39,216.2890625,3,4.401200604,2.71093749999998,1.0,percept,1
2,114,311.140625,3,3.61636698400002,-17.140625,0.5,percept,1
2,62,238.16015625,3,2.61927482500005,3.83984375000001,1.0,percept,1
2,153,133.2578125,3,3.17162221400008,19.7421875,0.5,percept,1
2,48,55.0,4,2.27922479400013,-7.00000000000001,1.0,percept,1
2,25,325.2265625,1,4.15376151800001,59.7734375,1.0,percept,1
2,73,75.109375,3,3.22144817599997,-2.10937500000001,0.5,percept,1
2,60,144.0,1,1.32863047900014,-84.0,0.5,percept,1
2,146,320.0,3,1.41210362200013,5.99999999999997,0.5,percept,1
2,56,58.06640625,3,1.71262144899993,-2.06640625,1.0,percept,1
2,59,172.0,1,0.684372367000151,67.0,1.0,percept,1
2,2,97.0,1,0.383571716999995,85.0,1.0,percept,1
2,96,155.0,1,1.03348230300003,-59.0,1.0,percept,1
2,68,72.87890625,3,2.27637480700014,-4.87890625,0.5,percept,1
2,34,222.78515625,2,2.76655699000003,-8.78515625,1.0,percept,1
2,26,194.2734375,2,3.09856652200006,11.7265625,0.5,percept,1
2,76,78.53125,2,1.86999740099986,-2.53125,1.0,percept,1
2,37,17.8046875,2,1.68295722900007,19.1953125,0.5,percept,1
2,176,4.5703125,2,2.08063853099998,-8.5703125,1.0,percept,1
2,175,197.0,2,0.611117584000112,-22.0,1.0,percept,1
2,11,359.21484375,2,4.80180103000021,11.78515625,0.5,percept,1
2,9,175.0,1,0.497488095000108,14.0,0.5,percept,1
2,85,256.0859375,3,3.75425191800014,8.91406249999999,0.5,wm,1
2,107,304.4140625,3,6.81823914900019,-17.4140625,1.0,wm,1
2,123,142.3671875,2,2.03217722100021,-19.3671875,0.5,wm,1
2,51,52.6015625,3,4.43864899100004,-1.6015625,1.0,wm,1
2,11,22.3203125,3,3.49181090699994,-11.3203125,1.0,wm,1
2,172,356.484375,2,3.421717769,-4.48437500000001,1.0,wm,1
2,55,52.6640625,3,3.32223413199995,2.3359375,1.0,wm,1
2,25,206.84375,3,3.23368037799992,-1.84375000000001,0.5,wm,1
2,161,30.4296875,2,2.56454537800005,-49.4296875,0.5,wm,1
2,49,59.8046875,2,3.27024188400014,-10.8046875,0.5,wm,1
2,26,37.59375,3,6.26835741500008,-11.59375,0.5,wm,1
2,100,96.3984375,3,2.62184752999997,3.6015625,1.0,wm,1
2,60,235.34375,3,7.00509978400009,4.65625000000003,0.5,wm,1
2,44,21.90625,3,1.75111457999992,22.09375,1.0,wm,1
2,113,111.375,3,2.70739522700001,1.625,0.5,wm,1
2,39,38.9921875,2,2.69734943800017,0.0078124999999929,1.0,wm,1
2,17,196.21875,2,4.14454576000003,0.781250000000014,1.0,wm,1
2,29,39.40625,2,2.80421402499996,-10.40625,0.5,wm,1
2,114,118.765625,3,2.5066697960001,-4.76562499999999,1.0,wm,1
2,80,74.4375,4,2.97474363100014,5.5625,1.0,wm,1
2,35,36.5,3,2.94212653399995,-1.5,1.0,wm,1
2,60,233.6875,3,2.29482066600008,6.31250000000001,0.5,wm,1
2,61,243.1796875,3,2.75748463500008,-2.17968749999998,1.0,wm,1
2,14,23.03125,2,3.82060216600007,-9.03125,1.0,wm,1
2,171,179.7265625,2,2.97750279399997,-8.7265625,1.0,wm,1
2,104,233.96875,2,4.24076130799995,50.03125,1.0,wm,1
2,55,207.875,3,2.81847164100009,27.125,0.5,wm,1
2,32,206.3515625,3,2.242259848,5.64843750000001,0.5,wm,1
2,129,147.953125,3,4.02245030900008,-18.953125,0.5,wm,1
2,8,7.9375,3,2.09768312600022,0.0624999999999993,0.5,wm,1
2,103,101.609375,2,3.50318346000017,1.39062500000001,0.5,wm,1
2,99,290.6171875,2,1.2962843480002,-11.6171875,0.5,wm,1
2,34,286.0,1,0.817086302999996,-72.0,0.5,wm,1
2,10,8.265625,3,2.66408338600013,1.734375,0.5,wm,1
2,109,121.65625,3,3.22474424699999,-12.65625,0.5,wm,1
2,136,141.90625,2,2.42632252800013,-5.90624999999999,1.0,wm,1
2,68,69.640625,3,3.43298410700004,-1.64062499999999,1.0,wm,1
2,149,324.796875,3,2.10248092900019,4.20312499999997,0.5,wm,1
2,63,50.546875,3,3.52181949200008,12.453125,1.0,wm,1
2,139,334.3984375,3,2.57133674400006,-15.3984375,1.0,wm,1
2,23,24.75,3,2.37034595899991,-1.75,1.0,wm,1
2,170,354.7109375,2,2.77370905800012,-4.71093749999995,1.0,wm,1
2,143,326.1171875,3,2.53643872000021,-3.11718750000003,1.0,wm,1
2,20,188.765625,4,3.62881749799999,11.234375,0.5,wm,1
2,69,73.96875,3,3.43449744500003,-4.96875,1.0,wm,1
2,38,31.1953125,3,2.23013546000016,6.8046875,1.0,wm,1
2,151,149.5234375,3,3.27237055800015,1.4765625,0.5,wm,1
2,167,158.9765625,3,4.58838227700016,8.0234375,1.0,wm,1
2,153,321.015625,2,2.41335307800023,11.984375,1.0,wm,1
2,41,221.7890625,3,4.05855583499988,-0.789062499999976,0.5,wm,1
2,53,223.4609375,3,3.55326712500027,9.53906250000002,1.0,wm,1
2,179,184.546875,2,2.36720524599968,-5.546875,0.5,wm,1
2,66,81.8359375,2,2.07966632700027,-15.8359375,0.5,wm,1
2,148,153.4609375,3,2.68981494300033,-5.46093749999999,1.0,wm,1
2,12,257.2421875,3,2.38233205500046,-65.2421875,0.5,wm,1
2,22,41.390625,1,1.54992609700003,-19.390625,0.5,wm,1
2,91,285.078125,3,2.33964279400016,-14.078125,1.0,wm,1
2,17,207.90625,2,3.97861657400017,-10.90625,0.5,wm,1
2,70,104.28125,2,2.16856111100014,-34.28125,1.0,wm,1
2,89,204.0,1,1.40539796699977,65.0,0.5,wm,1
3,150,50.0,3,4.52554568200139,-80.0,0.5,percept,1
3,100,292.421875,3,1.22827624902129,-12.421875,1.0,percept,1
3,133,126.05859375,2,1.72305668098852,6.94140624999998,0.5,percept,1
3,54,59.91796875,2,1.58369595202385,-5.91796875,0.5,percept,1
3,66,79.87109375,2,1.50967682903865,-13.87109375,0.5,percept,1
3,6,23.265625,3,2.30752279201988,-17.265625,1.0,percept,1
3,98,271.92578125,2,1.98866091301898,6.07421875,1.0,percept,1
3,88,276.5625,3,1.43260209402069,-8.5625,0.5,percept,1
3,18,205.18359375,3,1.24689172802027,-7.18359375000002,0.5,percept,1
3,48,33.0,3,0.933861267985776,15.0,0.5,percept,1
3,111,287.60546875,3,1.3432874820428,3.39453125000002,0.5,percept,1
3,57,219.9453125,3,2.6718331570155,17.0546875,0.5,percept,1
3,26,234.421875,3,1.49526133801555,-28.421875,0.5,percept,1
3,2,349.0,3,0.930803239054512,13.0,1.0,percept,1
3,148,118.3984375,2,1.54590223601554,29.6015625,0.5,percept,1
3,141,320.05078125,3,1.62355670100078,0.949218749999975,1.0,percept,1
3,20,34.2421875,3,1.197640626051,-14.2421875,0.5,percept,1
3,8,47.62109375,3,1.43212908902206,-39.62109375,1.0,percept,1
3,66,56.2421875,3,1.63639067602344,9.7578125,1.0,percept,1
3,107,292.0,3,0.90776003303472,-5.00000000000004,1.0,percept,1
3,119,298.421875,3,1.53140652604634,0.578125000000047,1.0,percept,1
3,20,213.9453125,3,1.60349622002104,-13.9453125,1.0,percept,1
3,142,333.984375,3,1.78103651496349,-11.984375,0.5,percept,1
3,52,219.0,3,0.788713991001714,13.0,1.0,percept,1
3,171,44.078125,3,1.38015384902246,-53.078125,0.5,percept,1
3,33,157.33984375,2,1.27461309806677,55.66015625,1.0,percept,1
3,45,38.5390625,3,1.56077332701534,6.46093749999999,1.0,percept,1
3,36,240.45703125,2,1.65815238899086,-24.45703125,1.0,percept,1
3,163,310.60546875,3,1.46697180700721,32.39453125,0.5,percept,1
3,103,133.73046875,3,2.25810720701702,-30.73046875,1.0,percept,1
3,152,147.19921875,3,1.05538711301051,4.80078125000001,0.5,percept,1
3,58,230.90234375,3,1.82259931601584,7.09765625000002,0.5,percept,1
3,89,109.02734375,3,1.45951538102236,-20.02734375,1.0,percept,1
3,17,231.33984375,2,1.68123531300807,-34.33984375,0.5,percept,1
