Subj_idx,Block,Trial_in_block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
2,3,65,157,6,0.88925,5.7999,3,0.99441,1,1.7299
2,3,66,158,3,0.61723,2.8702,3,1.0777,0,0.55463
2,3,67,159,6,0.5905,5.8386,3,1.2256,0,1.189
2,3,68,160,3,0.6692,3.1967,3,1.4128,0,0.75424
2,3,69,161,6,0.56158,6.3554,3,1.1238,1,0.82564
2,3,70,162,3,0.55409,3.311,3,1.3093,0,1.2771
2,3,71,163,6,0.51699,6.3319,2,0.85538,1,0.77305
2,3,72,164,3,0.64284,2.6535,3,0.84196,1,0.75128
2,3,73,165,3,0.51332,2.8704,3,0.9031,0,0.52147
2,3,74,166,6,0.59141,6.0896,3,1.0125,0,1.0514
2,3,75,167,3,0.51309,3.3957,3,0.74709,1,1.191
2,3,76,168,3,0.5194,3.4979,3,2.3746,0,1.1718
2,3,77,169,6,0.56218,6.3556,2,0.81249,1,0.95073
2,3,78,170,3,0.57134,3.4742,2,1.167,0,0.60596
2,3,79,171,6,0.86375,6.0809,2,3.142,1,2.2334
2,3,80,172,3,0.61651,2.7443,2,1.0108,0,0.62807
2,3,81,173,3,0.47067,3.5239,3,2.3173,0,1.7895
2,3,82,174,6,0.55269,5.4844,3,0.85904,1,0.87629
2,3,83,175,3,0.54873,1.8056,2,1.2086,0,0.57641
2,3,84,176,6,0.55164,5.9076,3,1.0151,0,0.84138
2,3,85,177,6,0.5284,5.7304,3,1.1798,1,0.80202
2,3,86,178,3,0.65199,3.0954,3,1.7484,1,2.427
2,3,87,179,6,0.54153,6.2776,2,1.1001,1,0.76809
2,3,88,180,6,0.55751,6.0774,2,1.3007,0,0.693
2,3,89,181,3,0.65973,3.1778,3,0.82388,0,1.3747
2,3,90,182,3,0.52925,3.5059,1,0.87906,1,0.80178
2,3,91,183,6,0.60428,6.6119,2,2.7993,0,1.1043
2,3,92,184,3,0.7309,3.7322,2,0.58771,1,0.67313
3,3,1,93,6,0.87049,7.2354,3,0.7425,1,0.95355
3,3,2,94,3,1.9945,3.2641,3,0.33728,1,0.4872
3,3,3,95,6,0.91277,4.619,2,1.1998,0,1.3425
3,3,4,96,3,1.0862,4.2084,3,0.38006,1,0.5278
3,3,5,97,3,0.79155,3.577,3,0.62025,1,0.5222
3,3,6,98,6,0.65707,6.4384,3,0.62247,1,0.47519
3,3,7,99,6,0.92645,7.6271,3,0.43793,1,0.43613
3,3,8,100,3,0.80938,4.3653,3,0.37322,1,0.62619
3,3,9,101,3,0.61845,4.3954,3,0.34593,1,0.60159
3,3,10,102,6,0.68177,6.5057,3,0.47268,1,0.46362
3,3,11,103,3,1.0012,4.62,3,0.26363,1,0.37936
3,3,12,104,3,0.53989,1.4628,1,6.876,0,0.58884
3,3,13,105,3,0.56334,0.44525,2,1.8522,0,0.49226
3,3,14,106,3,0.61289,4.208,3,0.24138,1,0.40191
3,3,15,107,3,0.54063,4.9392,3,0.58686,1,0.4859
3,3,16,108,6,0.59323,7.43,3,0.66197,1,0.963
3,3,17,109,6,0.7251,6.59,3,0.88579,1,0.60843
3,3,18,110,6,0.55802,6.8024,3,0.38164,1,0.45549
3,3,19,111,6,0.64741,7.3833,3,0.95323,1,0.48338
3,3,20,112,3,0.55935,4.1654,3,0.37423,1,0.44016
3,3,21,113,3,0.71232,5.9552,3,0.77516,1,0.52751
3,3,22,114,3,0.59368,5.5919,3,0.80043,1,0.63215
3,3,23,115,3,0.54481,4.8935,3,0.5035,1,0.37332
3,3,24,116,3,0.79426,3.5663,3,0.53845,1,0.51249
3,3,25,117,6,3.4039,5.3818,3,0.29464,1,0.91521
3,3,26,118,6,0.59004,6.0757,3,0.39839,1,0.29328
3,3,27,119,3,0.66573,4.0805,3,0.31025,1,0.27533
3,3,28,120,6,0.6423,8.3041,3,0.27851,1,0.27822
3,3,29,121,6,0.84435,8.2413,3,0.48446,1,0.47079
3,3,30,122,3,0.86039,4.2153,3,0.29917,1,0.25702
3,3,31,123,6,0.80409,5.9595,3,0.25054,1,0.27061
3,3,32,124,3,1.3574,4.4994,3,0.31125,1,0.30139
3,3,33,125,6,1.5168,6.8838,2,0.24122,1,0.27707
3,3,34,126,6,0.95914,7.2774,3,0.21382,1,0.20543
3,3,35,127,6,1.3849,14.881,1,0.92316,1,0.9129
3,3,36,128,3,0.97907,4.6554,3,0.17453,1,0.19071
3,3,37,129,6,0.70987,7.5406,3,0.19846,1,0.25531
3,3,38,130,6,0.71838,7.1706,3,0.21918,1,0.24772
3,3,39,131,3,0.87861,3.9802,2,0.096701,1,0.23086
3,3,40,132,3,2.3145,2.6149,3,0.3904,1,0.43999
3,3,41,133,3,1.1368,3.7709,3,0.30188,1,0.39678
3,3,42,134,6,0.87186,6.9742,3,0.34845,1,0.43053
3,3,43,135,3,0.87453,5.4383,3,0.68958,1,0.37496
3,3,44,136,6,1.1883,0.30991,1,1.7753,0,0.5997
3,3,45,137,6,0.84456,8.9424,3,0.35634,1,0.43894
3,3,46,138,3,5.9022,2.4465,2,0.75104,0,1.133
3,3,47,139,6,0.78122,10.033,3,0.38581,1,0.42236
3,3,48,140,6,1.7065,5.4847,3,0.36004,1,0.36799
3,3,49,141,6,1.0283,7.3032,3,0.38203,1,0.51933
3,3,50,142,3,1.1699,4.1329,3,0.23726,1,0.28696
3,3,51,143,6,0.70375,7.0854,3,0.31773,1,0.30891
3,3,52,144,3,0.67995,4.6827,3,0.30983,1,0.29284
3,3,53,145,6,0.75182,6.8837,3,0.31648,1,0.46935
3,3,54,146,6,0.82428,6.7003,3,0.20559,1,0.45091
3,3,55,147,3,0.78091,5.1088,3,0.20218,1,0.27184
3,3,56,148,3,0.57688,4.991,3,0.25204,1,0.28427
3,3,57,149,3,0.90142,5.2206,3,0.30031,1,0.29561
3,3,58,150,6,0.7745,7.3009,3,1.505,1,0.67094
3,3,59,151,6,1.1506,6.7557,3,0.39775,1,0.62964
3,3,60,152,3,0.74234,4.7901,3,0.86403,1,0.85293
3,3,61,153,6,2.222,0.72001,1,1.5968,0,0.65452
3,3,62,154,3,0.76268,4.144,3,0.93241,1,0.71647
3,3,63,155,6,0.82025,7.7725,3,0.36941,1,0.90953
3,3,64,156,3,0.78828,4.723,3,0.401,1,0.58394
3,3,65,157,3,0.97579,5.0639,3,0.39514,1,0.6772
3,3,66,158,3,0.46453,4.6183,3,0.35024,1,0.44379
3,3,67,159,6,0.91067,7.3409,3,0.73695,1,1.0215
3,3,68,160,6,1.0292,7.6434,3,2.0126,1,0.63794
3,3,69,161,6,0.73783,7.0108,3,0.46101,1,0.47549
3,3,70,162,3,1.4793,4.8909,3,0.67825,1,0.55012
3,3,71,163,6,0.54101,7.0282,3,0.27303,1,0.50222
3,3,72,164,6,0.55991,5.2414,3,0.27689,1,0.32503
3,3,73,165,3,0.621,4.3104,3,0.30682,1,0.37643
3,3,74,166,3,0.69538,5.5059,3,0.28902,1,0.35058
3,3,75,167,6,0.90444,6.6984,3,0.34049,1,0.36364
3,3,76,168,6,0.56446,7.2929,3,0.32471,1,0.30355
3,3,77,169,3,0.62136,4.2868,3,0.21119,1,0.31407
3,3,78,170,6,0.83995,6.9883,3,0.77087,1,0.87405
3,3,79,171,3,0.71419,4.1214,3,0.49979,1,0.71987
3,3,80,172,3,0.55735,3.7519,3,0.33535,1,0.68518
3,3,81,173,6,0.66014,7.5653,3,0.51476,1,0.81715
3,3,82,174,3,0.51698,4.7582,3,0.37626,1,0.77937
3,3,83,175,3,0.72146,3.0856,3,0.32753,1,0.40059
3,3,84,176,6,0.77337,6.0255,3,0.44928,1,0.83114
3,3,85,177,3,0.65131,3.4578,3,0.46778,1,0.65763
3,3,86,178,3,0.66494,4.0804,3,0.7226,1,0.52414
3,3,87,179,6,0.53973,8.464,3,0.28797,1,0.93687
3,3,88,180,6,0.56597,7.2059,3,0.39715,1,0.56618
3,3,89,181,6,0.68758,7.3983,3,0.58861,1,1.4366
3,3,90,182,6,0.53631,7.4233,3,0.57191,1,0.86105
3,3,91,183,3,0.70631,4.6758,3,0.24128,1,0.47589
3,3,92,184,3,0.46954,4.3723,3,0.72576,1,1.0531
4,3,1,93,6,2.1001,5.5692,2,1.8235,0,1.0964
4,3,2,94,3,3.1204,3.4944,2,2.3595,0,0.99788
4,3,3,95,6,1.6468,6.2546,2,1.8099,1,1.9378
4,3,4,96,3,2.5228,2.9437,2,1.5102,0,0.57694
4,3,5,97,3,2.2631,3.1519,3,1.9515,0,0.96618
4,3,6,98,3,1.7816,2.9067,3,1.0303,0,0.50229
4,3,7,99,3,0.78264,3.0417,3,1.1582,0,0.53732
4,3,8,100,6,1.6285,5.3532,2,0.85,0,0.65523
4,3,9,101,3,1.6097,3.6124,2,1.7233,0,0.52226
4,3,10,102,6,1.1638,5.6552,2,1.8511,1,1.1788
4,3,11,103,6,1.5562,5.6978,3,1.3057,0,1.2355
4,3,12,104,6,1.2089,5.1012,3,2.2366,0,1.7045
4,3,13,105,6,1.867,5.3824,3,1.3955,0,1.0407
4,3,14,106,6,1.0722,6.3105,2,1.7872,1,0.95784
4,3,15,107,3,1.8689,2.6794,2,1.0263,0,2.6385
4,3,16,108,6,0.37869,5.9193,2,1.5607,1,0.86361
4,3,17,109,3,2.2369,3.2303,3,1.4485,0,0.51578
4,3,18,110,6,1.0486,5.9835,2,1.6944,1,0.87601
4,3,19,111,3,1.3428,2.8003,3,1.714,0,0.40436
4,3,20,112,6,3.832,5.713,3,2.8049,0,0.80445
4,3,21,113,3,2.9408,7.0075,3,0.72479,0,0.48798
4,3,22,114,6,1.3067,5.7486,3,1.1433,0,0.36521
4,3,23,115,6,1.6694,6.1061,2,1.6128,0,0.6402
4,3,24,116,3,1.7475,2.5922,3,0.98451,0,0.36911
4,3,25,117,3,1.3616,3.3284,3,0.70925,0,0.84064
4,3,26,118,6,2.4778,7.1753,2,1.0115,0,0.78044
4,3,27,119,6,1.9235,5.7609,2,2.3889,0,0.70682
4,3,28,120,3,1.697,2.9046,2,1.8036,0,0.93154
4,3,29,121,3,1.5544,2.6085,2,2.1594,0,0.61157
4,3,30,122,3,0.95301,2.2452,3,1.3516,0,0.43053
4,3,31,123,6,1.6086,6.6,2,3.3178,0,0.92852
4,3,32,124,6,1.1854,6.5197,3,2.1582,1,0.97235
4,3,33,125,6,0.95053,5.9945,3,1.2014,0,0.3686
4,3,34,126,6,1.0228,5.3987,3,1.6954,0,1.6773
4,3,35,127,6,0.71625,5.9674,3,1.7083,0,0.43624
4,3,36,128,6,0.75704,5.864,3,0.75423,0,0.34801
4,3,37,129,3,0.93287,3.6432,3,0.60628,1,1.5134
4,3,38,130,6,0.9469,6.6449,3,0.61264,0,0.17789
4,3,39,131,6,0.065238,6.2701,3,0.62153,0,0.1366
4,3,40,132,3,1.3419,3.2133,3,1.3124,0,0.16635
4,3,41,133,6,0.77074,5.5979,2,1.1937,0,0.42592
4,3,42,134,6,0.61432,5.6919,3,2.3367,0,2.0553
4,3,43,135,3,0.868,2.4197,2,1.1417,0,0.52564
4,3,44,136,6,1.2429,5.8517,3,1.5336,0,0.47957
4,3,45,137,6,0.86175,5.6933,3,1.3005,0,0.85573
4,3,46,138,6,1.4573,5.7479,3,1.4307,0,1.2139
4,3,47,139,6,2.6396,5.557,3,1.1527,0,0.45766
4,3,48,140,3,2.6705,6.1175,2,2.0069,0,0.93369
4,3,49,141,6,0.85762,6.288,2,1.3239,0,0.18665
4,3,50,142,6,0.84015,5.3007,3,0.73504,0,0.15737
4,3,51,143,3,1.3431,3.0509,2,1.8013,0,0.55386
4,3,52,144,3,0.49993,3.2686,3,1.7135,0,1.1664
4,3,53,145,3,0.63463,3.1461,3,1.7371,0,0.56953
4,3,54,146,6,0.64112,5.2632,3,1.5681,0,0.30566
4,3,55,147,3,2.851,2.867,3,0.60078,0,0.43188
4,3,56,148,6,1.0233,5.4131,3,1.1918,0,0.25058
4,3,57,149,3,0.91735,2.7058,3,0.73069,0,0.21614
4,3,58,150,3,0.6993,3.1802,3,0.5134,0,0.10234
4,3,59,151,6,0.77448,6.1632,2,1.5282,0,0.18989
4,3,60,152,3,0.85903,2.9406,3,0.96929,0,0.14474
4,3,61,153,3,0.5556,2.8879,3,1.0536,0,0.25853
4,3,62,154,6,0.96361,5.5572,3,1.0865,0,0.17025
4,3,63,155,6,1.1675,6.1059,3,2.813,1,0.58789
4,3,64,156,3,0.66753,2.1185,2,2.8669,0,0.51671
4,3,65,157,3,0.55415,2.4617,3,1.6497,0,0.77848
4,3,66,158,3,0.75403,2.8227,3,0.7311,0,0.34165
4,3,67,159,3,0.79158,3.3396,3,1.5163,0,0.8661
4,3,68,160,6,0.54355,6.3796,3,1.1401,0,0.29977
4,3,69,161,6,0.82147,5.2983,2,1.3071,0,0.39946
4,3,70,162,3,0.65531,5.9493,2,0.43197,0,0.9563
4,3,71,163,6,0.70435,6.648,3,1.6911,1,1.2477
4,3,72,164,3,0.8507,2.9438,3,0.76009,0,0.70364
4,3,73,165,3,1.229,2.7923,3,0.44599,0,0.19037
4,3,74,166,6,0.65359,5.7597,3,0.82568,0,0.42696
4,3,75,167,6,1.3903,5.1733,3,1.1002,0,0.43052
4,3,76,168,3,0.94732,3.3949,3,0.65982,0,0.4165
4,3,77,169,3,0.51601,2.7062,3,0.56914,0,0.18486
4,3,78,170,3,0.623,3.6262,3,0.51862,0,0.7218
4,3,79,171,6,0.66301,7.4441,3,1.3889,0,0.99769
4,3,80,172,3,0.48017,2.7454,3,0.58682,0,0.34773
4,3,81,173,3,0.60335,3.0098,3,0.60992,0,0.60365
4,3,82,174,6,1.0645,7.7701,2,2.0433,1,0.46192
4,3,83,175,3,0.7634,2.445,3,1.0114,0,0.8797
4,3,84,176,6,1.1048,6.0599,3,1.7126,0,0.42742
4,3,85,177,6,1.0864,5.9822,3,1.3684,0,0.86845
4,3,86,178,3,1.3488,2.4316,3,1.0497,0,0.79254
4,3,87,179,3,1.0219,2.3355,3,0.74103,0,0.41401
4,3,88,180,3,0.80221,2.7837,3,1.8876,0,4.1437
4,3,89,181,6,0.59666,5.8441,2,0.77741,0,0.37903
4,3,90,182,3,0.75043,3.5198,3,1.1885,1,0.30922
4,3,91,183,3,0.81178,2.7804,3,1.3879,0,0.3712
4,3,92,184,3,0.5881,2.736,3,1.4657,0,0.46508
5,3,1,93,6,0.52085,4.6361,2,1.1129,1,0.63887
5,3,2,94,3,0.63354,2.607,3,0.51996,0,0.59689
5,3,3,95,6,0.51836,6.333,1,1.3435,1,1.0262
5,3,4,96,6,0.32323,5.676,3,1.0385,0,0.58541
5,3,5,97,3,0.46893,3.0091,2,0.89646,1,0.91348
5,3,6,98,6,0.55092,3.732,3,0.7137,0,0.5279
5,3,7,99,6,0.4146,4.5186,2,0.70111,0,1.0449
5,3,8,100,3,0.43192,1.8047,3,0.60789,1,0.47651
5,3,9,101,6,0.38528,4.097,2,1.0229,0,1.2231
5,3,10,102,6,0.35593,6.2137,3,1.4277,0,0.4647
5,3,11,103,6,0.42839,3.3068,2,0.77977,0,1.0648
5,3,12,104,6,0.35121,3.8341,1,1.389,0,0.69695
5,3,13,105,6,0.54287,5.5028,2,0.83743,0,0.59734
5,3,14,106,6,0.81727,5.4946,3,0.50237,0,1.5602
5,3,15,107,3,0.54858,1.5552,2,0.55868,1,0.51656
5,3,16,108,3,0.76718,4.0062,2,0.64059,0,0.6513
5,3,17,109,6,1.1304,5.7561,2,0.43967,0,0.67537
5,3,18,110,3,0.80023,3.0816,2,0.58928,0,0.66175
5,3,19,111,3,0.65983,2.5148,2,0.75065,0,1.2938
5,3,20,112,3,0.47968,2.9705,2,1.9276,1,0.98941
5,3,21,113,3,0.48411,2.5449,2,0.57512,0,0.80141
5,3,22,114,3,0.78966,2.0005,3,0.4897,1,0.63792
5,3,23,115,6,0.38368,4.7959,2,0.76894,0,0.6835
5,3,24,116,6,0.40746,3.6016,2,2.0252,1,0.49777
5,3,25,117,3,1.336,3.0436,2,0.50944,0,0.57823
5,3,26,118,6,0.47437,3.4642,3,0.76173,0,0.48833
5,3,27,119,6,0.6671,5.5694,2,0.66084,0,0.78774
5,3,28,120,6,0.71135,4.768,3,1.2989,0,0.57895
5,3,29,121,3,0.71193,3.6809,3,0.63601,1,0.43472
5,3,30,122,6,0.33511,4.4709,2,0.76143,0,0.53912
5,3,31,123,6,0.41362,3.2705,3,1.252,0,0.53194
5,3,32,124,3,0.55721,2.4637,3,1.5014,0,0.68193
5,3,33,125,6,0.91845,4.5574,2,1.3642,0,0.5514
5,3,34,126,6,1.0793,6.5677,2,0.6689,1,1.3591
5,3,35,127,6,0.80149,5.5577,2,0.51271,1,0.41476
5,3,36,128,3,0.63966,3.6124,2,0.2485,1,0.51733
5,3,37,129,6,0.40126,4.6963,3,1.2195,0,0.59453
5,3,38,130,3,0.61685,2.3057,2,0.60719,0,0.87578
5,3,39,131,3,1.1432,2.8657,3,0.57698,0,0.53051
5,3,40,132,6,0.57569,4.1027,3,0.66123,0,0.65045
5,3,41,133,3,0.55389,2.1974,3,0.82527,1,1.4639
5,3,42,134,3,0.69462,2.1558,3,0.33248,1,0.21855
5,3,43,135,3,0.61767,2.5688,3,0.90338,0,0.84627
