Subj_idx,Block,Trial_in_block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
3,1,13,13,3,0.78445,3.108,2,0.68127,1,0.55497
3,1,14,14,3,0.83595,2.6827,3,1.1241,1,0.87624
3,1,15,15,3,0.8502,3.7059,3,0.64008,1,0.5505
3,1,16,16,3,1.8272,2.9133,3,1.4018,1,0.61753
3,1,17,17,3,0.72369,3.3634,3,0.79903,1,0.55393
3,1,18,18,3,0.7538,2.423,3,0.64549,1,0.53908
3,1,19,19,3,0.76428,2.4827,2,0.38693,1,0.71109
3,1,20,20,3,0.68694,2.8973,3,0.83851,1,0.6121
3,1,21,21,3,0.64181,3.8277,3,1.0829,1,0.2042
3,1,22,22,3,0.62431,2.8005,3,0.30056,1,0.22144
3,1,23,23,3,0.52662,2.7429,3,1.0097,1,0.20018
3,1,24,24,3,1.6993,3.1069,3,1.4434,1,0.2258
3,1,25,25,3,0.54807,3.3802,3,0.88633,1,0.1968
3,1,26,26,3,1.6266,4.2891,3,1.3891,1,0.28516
3,1,27,27,3,0.62348,3.2754,3,0.25705,1,0.22745
3,1,28,28,3,0.55476,3.3109,3,0.37186,1,0.60018
3,1,29,29,3,0.67148,3.7729,3,0.76589,1,0.56841
3,1,30,30,3,0.73107,3.209,3,0.37051,1,0.6973
3,1,31,31,3,0.51886,3.2218,3,0.69123,1,0.66394
3,1,32,32,3,0.50289,3.3227,3,0.87966,1,0.90218
3,1,33,33,3,1.5852,3.1799,3,0.86287,1,0.60107
3,1,34,34,3,0.73351,3.6821,3,0.662,1,0.35176
3,1,35,35,3,0.61664,3.9306,3,0.79843,1,1.0173
3,1,36,36,3,0.74031,3.6009,3,0.67743,1,0.56751
3,1,37,37,3,0.80592,4.1003,3,0.912,1,1.2646
3,1,38,38,3,2.914,3.8882,3,4.9518,1,5.0243
3,1,39,39,3,0.68606,4.0225,3,1.2145,1,0.63964
3,1,40,40,3,0.57362,4.1002,3,0.85102,1,0.68222
3,1,41,41,3,1.2096,4.3278,3,1.1183,1,0.63249
3,1,42,42,3,0.99929,3.1045,2,1.2784,0,2.3906
3,1,43,43,3,0.75767,3.5756,3,0.75645,1,0.57496
3,1,44,44,3,0.68919,3.6619,2,1.997,0,1.141
3,1,45,45,3,0.95956,3.99,3,0.50408,1,0.56022
3,1,46,46,3,1.0297,3.3927,3,0.42003,1,0.49729
4,1,1,1,3,3.1666,3.3905,3,2.0929,1,6.087
4,1,2,2,3,2.3277,3.5755,2,3.6306,1,3.3241
4,1,3,3,3,1.4644,2.4816,3,3.9739,0,1.5041
4,1,4,4,3,1.0715,3.522,2,3.003,0,7.0281
4,1,5,5,3,1.275,2.3254,3,2.6226,1,1.8571
4,1,6,6,3,1.437,2.8833,2,1.6991,1,2.0403
4,1,7,7,3,1.4595,2.7269,3,2.5979,0,1.6387
4,1,8,8,3,1.4446,2.4148,2,2.124,1,1.4476
4,1,9,9,3,1.0311,3.3443,2,2.2092,0,0.59866
4,1,10,10,3,0.96987,2.3206,3,1.7427,0,1.5247
4,1,11,11,3,0.79614,2.7305,2,1.4897,1,1.5101
4,1,12,12,3,1.2275,3.004,2,2.8024,0,1.8274
4,1,13,13,3,3.7952,2.2834,3,1.7272,0,1.5513
4,1,14,14,3,0.98574,2.633,3,3.0626,1,1.3245
4,1,15,15,3,0.70144,2.5446,2,2.763,1,1.375
4,1,16,16,3,0.96703,5.2061,1,2.591,1,2.3707
4,1,17,17,3,1.2937,2.9519,2,1.7014,0,2.2052
4,1,18,18,3,0.85021,2.6054,2,1.7929,0,2.1005
4,1,19,19,3,0.73911,2.4868,2,2.9665,0,1.4291
4,1,20,20,3,1.0435,3.3777,3,2.2227,1,2.0066
4,1,21,21,3,1.6315,2.3064,2,2.3578,0,1.4716
4,1,22,22,3,0.96707,2.9057,2,3.0677,1,0.99168
4,1,23,23,3,0.76869,3.5323,3,1.964,1,1.9044
4,1,24,24,3,2.3675,2.1325,2,1.6761,1,2.0621
4,1,25,25,3,1.6703,2.2703,3,2.1296,0,5.1143
4,1,26,26,3,1.0629,3.618,2,2.1986,1,2.5415
4,1,27,27,3,1.2429,3.5143,3,3.336,0,1.5013
4,1,28,28,3,1.5806,3.7559,2,3.6157,0,1.5759
4,1,29,29,3,2.3048,3.394,2,2.3218,0,1.2305
4,1,30,30,3,1.2965,3.1169,3,1.6494,1,2.4283
4,1,31,31,3,0.98921,2.7861,3,3.828,0,2.4825
4,1,32,32,3,2.0782,2.7509,3,2.8129,0,1.4509
4,1,33,33,3,0.72241,2.9504,3,1.6117,0,1.8912
4,1,34,34,3,0.84411,3.3162,3,0.82607,0,0.86701
4,1,35,35,3,0.81463,2.7213,2,1.5927,0,1.1747
4,1,36,36,3,0.85552,3.3744,3,1.2177,0,0.95532
4,1,37,37,3,3.1055,3.4409,3,1.1935,0,1.389
4,1,38,38,3,0.83285,2.9314,3,0.97485,0,0.83977
4,1,39,39,3,0.84774,2.8702,3,0.95317,0,0.53464
4,1,40,40,3,0.97664,2.8151,3,2.4354,1,2.1665
4,1,41,41,3,1.9238,3.4844,3,1.3283,1,1.567
4,1,42,42,3,2.4613,3.063,3,1.3118,0,0.65371
4,1,43,43,3,2.5932,3.1354,3,1.826,0,2.5377
4,1,44,44,3,0.87873,2.6935,3,1.1357,0,0.40674
4,1,45,45,3,0.79076,3.0014,3,0.98812,0,1.035
4,1,46,46,3,0.66676,2.6189,3,1.2656,0,0.54072
5,1,1,1,3,0.99977,2.5307,3,0.91485,0,1.9655
5,1,2,2,3,0.66227,2.1184,3,1.5794,0,1.091
5,1,3,3,3,0.8761,2.4662,3,1.362,1,1.1913
5,1,4,4,3,0.61348,3.8446,2,1.446,1,0.80427
5,1,5,5,3,1.1097,2.7519,3,1.1014,1,2.2316
5,1,6,6,3,0.78139,2.0087,3,0.79894,0,0.72931
5,1,7,7,3,0.51575,2.3554,3,0.76941,1,0.82075
5,1,8,8,3,0.41727,2.1203,3,1.3558,1,1.1978
5,1,9,9,3,0.53444,1.5463,3,1.2497,0,0.99221
5,1,10,10,3,0.38312,1.8203,3,0.74425,0,0.77948
5,1,11,11,3,0.38789,2.0629,3,0.99611,0,0.57682
5,1,12,12,3,0.45234,2.3838,3,0.92745,0,1.2535
5,1,13,13,3,0.49419,2.0667,3,0.92716,1,1.554
5,1,14,14,3,0.39424,1.5053,3,0.79693,0,0.76521
5,1,15,15,3,0.386,2.1859,3,0.71689,0,0.6063
5,1,16,16,3,0.45675,3.0013,3,5.6144,1,1.4932
5,1,17,17,3,0.43785,2.1738,3,2.834,0,2.2047
5,1,18,18,3,0.50595,2.6508,3,0.87624,0,0.76332
5,1,19,19,3,0.36134,1.9306,3,0.80098,0,0.90582
5,1,20,20,3,0.33239,1.8678,3,0.75417,1,0.52263
5,1,21,21,3,0.4158,2.0064,3,0.69554,0,0.76547
5,1,22,22,3,0.50735,2.3392,3,0.85743,0,0.43742
5,1,23,23,3,0.3013,1.7471,3,0.78701,0,0.62183
5,1,24,24,3,0.43079,1.7922,3,0.82473,0,1.1889
5,1,25,25,3,0.58,2.9336,3,0.53628,1,1.1979
5,1,26,26,3,0.49687,1.645,3,0.60214,0,0.52161
5,1,27,27,3,0.60631,1.9491,3,1.1276,0,0.85291
5,1,28,28,3,0.46136,2.919,2,0.86473,0,0.20273
5,1,29,29,3,0.40481,2.3617,2,0.71363,1,0.74064
5,1,30,30,3,0.78068,2.1197,3,0.68003,1,0.87784
5,1,31,31,3,0.34328,2.4919,3,0.90923,0,2.1018
5,1,32,32,3,1.1109,2.7651,2,0.92397,0,1.3264
5,1,33,33,3,0.33265,1.7566,3,1.2602,1,0.61479
5,1,34,34,3,0.4013,2.2211,3,1.5319,1,0.95182
5,1,35,35,3,0.29717,1.8052,3,0.93361,0,1.1431
5,1,36,36,3,0.32571,2.9159,2,1.5619,0,0.51485
5,1,37,37,3,0.35428,2.0867,2,2.1929,0,0.88566
5,1,38,38,3,0.35722,1.7527,3,0.93046,0,0.59014
5,1,39,39,3,0.46652,2.4063,2,1.1577,0,1.4377
5,1,40,40,3,0.38128,2.355,2,1.2443,0,0.88952
5,1,41,41,3,0.35655,1.8389,3,0.63304,0,0.6315
5,1,42,42,3,0.35694,1.9644,3,0.58762,1,0.79883
5,1,43,43,3,0.62411,2.2265,2,0.46142,0,0.60081
5,1,44,44,3,0.34721,1.3049,3,0.80943,0,0.63967
5,1,45,45,3,0.29589,2.4071,3,0.59631,0,0.48987
5,1,46,46,3,0.3577,2.5656,3,0.57388,1,0.55194
6,1,1,1,3,1.9721,3.1955,3,1.9613,0,2.626
6,1,2,2,3,3.043,4.4591,2,1.8916,1,0.5604
6,1,3,3,3,1.1973,4.1181,3,0.64758,0,1.8666
6,1,4,4,3,1.7144,3.5305,3,1.4612,0,1.7284
6,1,5,5,3,0.32623,4.0672,2,1.163,1,3.1638
6,1,6,6,3,1.8423,3.8239,2,0.49117,0,1.4904
6,1,7,7,3,1.773,3.5961,2,1.6855,0,2.2187
6,1,8,8,3,0.65673,2.839,2,0.85477,1,1.8607
6,1,9,9,3,0.5905,3.9012,2,1.36,1,0.88982
6,1,10,10,3,1.3425,3.0261,3,1.8722,0,1.4949
6,1,11,11,3,1.1717,3.4722,3,0.61667,1,3.6066
6,1,12,12,3,1.5267,3.2524,3,11.4,0,0.88319
6,1,13,13,3,0.71807,3.458,3,2.1685,0,1.6657
6,1,14,14,3,0.47876,1.9449,2,2.1882,0,0.70691
6,1,15,15,3,0.58294,1.7814,2,1.2142,0,0.31467
6,1,16,16,3,0.46286,3.0954,3,0.93521,0,0.64599
6,1,17,17,3,0.48753,3.0612,2,1.235,0,2.0442
6,1,18,18,3,0.72431,3.3006,3,1.078,1,0.21759
6,1,19,19,3,0.96907,3.1458,3,1.7485,0,1.1272
6,1,20,20,3,1.0821,2.9966,3,1.2128,1,0.43773
6,1,21,21,3,0.49792,3.2676,3,5.7238,0,1.1154
6,1,22,22,3,0.39522,2.6446,3,1.2618,0,0.39073
6,1,23,23,3,1.0087,4.489,2,1.4509,1,0.45443
6,1,24,24,3,0.68311,2.8315,3,1.3016,1,0.35598
6,1,25,25,3,0.46467,2.6931,3,0.7227,1,0.28681
6,1,26,26,3,0.48334,2.9202,2,0.92726,1,0.41716
6,1,27,27,3,0.62143,2.8609,2,1.3488,1,0.40263
6,1,28,28,3,0.47057,2.3352,3,0.82852,0,0.75034
6,1,29,29,3,1.4641,2.6546,3,1.1927,0,0.3893
6,1,30,30,3,0.64137,2.7891,3,0.51855,1,0.22126
6,1,31,31,3,0.38976,3.0632,2,2.1872,1,0.20582
6,1,32,32,3,0.55895,2.852,3,0.81422,1,0.42898
6,1,33,33,3,0.5273,2.9797,3,1.0625,1,0.21452
6,1,34,34,3,0.65715,3.4641,3,2.1121,0,0.5
6,1,35,35,3,0.46845,2.633,3,0.73817,0,0.62285
6,1,36,36,3,0.55894,2.9151,2,0.48509,0,0.37172
6,1,37,37,3,0.50532,3.124,2,0.48253,0,0.61803
6,1,38,38,3,0.4131,2.2209,2,1.3306,0,1.1142
6,1,39,39,3,0.4001,2.3194,2,0.66686,0,1.8807
6,1,40,40,3,0.4891,3.038,2,1.0416,1,0.5127
6,1,41,41,3,0.59071,3.5399,2,0.80368,0,1.0473
6,1,42,42,3,0.6879,2.9863,2,1.8138,0,0.45512
6,1,43,43,3,0.62506,2.6157,3,0.737,0,1.7341
6,1,44,44,3,0.45202,3.0595,3,1.5085,0,0.41267
6,1,45,45,3,0.65547,2.5988,2,1.8626,0,0.51539
6,1,46,46,3,0.46841,3.3464,2,1.6615,0,1.2388
7,1,1,1,3,2.1948,3.5007,2,2.9233,1,3.6817
7,1,2,2,3,4.0554,2.9431,2,5.7473,1,3.0931
7,1,3,3,3,1.2087,3.2527,3,2.1245,1,3.011
7,1,4,4,3,2.3,2.7942,2,2.3601,1,2.0244
7,1,5,5,3,1.382,4.0941,2,4.9947,1,4.017
7,1,6,6,3,1.9088,3.5117,3,1.2347,1,1.5686
7,1,7,7,3,1.3375,2.7331,3,2.0246,1,2.4856
7,1,8,8,3,1.671,3.5082,3,1.3684,0,2.0305
7,1,9,9,3,0.96974,2.7958,3,1.0249,1,2.2135
7,1,10,10,3,0.82606,3.3027,3,1.3516,1,1.1924
7,1,11,11,3,0.73554,3.3216,3,1.5273,0,2.6645
7,1,12,12,3,0.88342,2.6802,2,1.4637,0,1.8521
7,1,13,13,3,0.84012,3.5887,2,1.6774,1,0.96473
7,1,14,14,3,0.55151,3.3834,3,0.96086,1,1.0782
7,1,15,15,3,0.98092,3.9582,3,1.2793,0,1.1545
7,1,16,16,3,1.1468,3.2692,2,1.4515,0,4.8053
7,1,17,17,3,1.2099,2.2643,3,1.6487,1,1.8777
7,1,18,18,3,0.56006,2.9922,3,1.2951,0,1.2424
7,1,19,19,3,1.0233,3.1737,3,1.3808,1,0.68895
7,1,20,20,3,0.66614,3.7938,2,1.7077,1,2.2981
7,1,21,21,3,0.9824,3.1167,3,2.3418,0,3.3344
7,1,22,22,3,0.60827,3.4275,3,1.5961,0,1.3295
7,1,23,23,3,0.73756,2.9117,3,1.4729,1,1.0973
7,1,24,24,3,0.57141,2.5983,3,1.7416,0,1.611
7,1,25,25,3,1.0137,2.0805,2,1.2626,0,1.1171
7,1,26,26,3,0.86871,1.8581,2,1.0976,1,1.7532
7,1,27,27,3,0.5651,3.8552,2,1.414,1,0.92693
7,1,28,28,3,2.5864,2.7959,2,1.2737,0,0.87462
7,1,29,29,3,0.60791,3.3015,2,1.3371,0,1.4963
7,1,30,30,3,3.0298,2.713,3,1.25,0,1.154
7,1,31,31,3,0.98756,2.635,2,1.4019,1,6.2181
7,1,32,32,3,0.60501,3.6487,3,1.3003,1,1.8429
7,1,33,33,3,0.5744,3.4769,3,1.2707,1,1.6343
7,1,34,34,3,0.74117,2.3764,2,1.3483,1,2.0773
7,1,35,35,3,0.69122,2.2644,3,1.1992,1,1.9782
7,1,36,36,3,0.53813,3.662,3,1.7834,0,7.1535
7,1,37,37,3,0.54302,3.1767,2,1.3349,1,5.1936
7,1,38,38,3,0.61369,3.3709,3,1.1532,1,1.4705
7,1,39,39,3,0.3302,2.617,2,1.2762,1,0.81357
7,1,40,40,3,0.45839,2.878,3,1.073,0,2.0362
7,1,41,41,3,0.79546,2.6808,2,0.88921,0,1.5867
7,1,42,42,3,0.42601,3.6143,3,1.539,0,1.5711
7,1,43,43,3,0.33666,3.9741,3,0.99128,1,0.9381
7,1,44,44,3,0.69929,3.5431,2,1.833,1,0.81445
7,1,45,45,3,0.29291,3.7549,3,1.0641,1,1.0642
7,1,46,46,3,0.52104,2.7742,3,1.095,1,0.62937
8,1,1,1,3,2.6913,3.8209,3,1.4894,1,2.6728
8,1,2,2,3,1.7239,2.8605,2,1.4479,0,0.46386
8,1,3,3,3,1.3837,3.7302,3,3.8614,1,1.8708
8,1,4,4,3,1.3739,3.8863,2,1.6499,1,0.72748
8,1,5,5,3,0.40568,3.2497,3,1.3894,0,2.1482
8,1,6,6,3,2.7302,3.3638,3,2.4866,0,2.0167
8,1,7,7,3,2.1154,2.5925,3,0.85933,0,0.92741
8,1,8,8,3,1.5907,3.2486,2,1.1638,1,0.76428
8,1,9,9,3,1.8965,3.2407,2,1.669,1,0.66735
8,1,10,10,3,1.1316,3.3069,1,1.5302,0,1.9057
8,1,11,11,3,1.4784,3.9159,1,1.2752,1,0.32604
8,1,12,12,3,1.3081,3.4495,3,1.8136,1,1.3046
8,1,13,13,3,0.50618,2.7755,3,1.1458,1,0.96257
8,1,14,14,3,1.016,2.7295,3,0.93832,0,0.36026
8,1,15,15,3,0.95889,3.5019,2,0.75069,1,0.44328
8,1,16,16,3,0.93966,2.5869,2,0.8291,0,0.42664
8,1,17,17,3,0.89992,3.3807,3,0.97577,1,1.0514
8,1,18,18,3,1.4446,3.6161,3,2.9,0,2.4049
8,1,19,19,3,0.4933,3.4039,2,1.6151,1,2.3022
8,1,20,20,3,1.1026,3.4077,3,1.168,1,1.0808
8,1,21,21,3,1.5402,2.8738,3,1.1065,0,0.6854
8,1,22,22,3,0.83109,3.2822,2,2.2885,1,1.0571
8,1,23,23,3,1.3971,2.9803,2,1.4122,0,1.1165
8,1,24,24,3,1.5939,3.877,3,1.3945,0,1.6784
8,1,25,25,3,1.1473,2.993,3,1.1344,1,0.8184
8,1,26,26,3,1.3134,2.929,3,1.0128,0,0.56315
8,1,27,27,3,0.94562,2.7808,2,1.0137,1,0.39076
8,1,28,28,3,0.93638,3.7577,3,0.49246,1,0.66652
8,1,29,29,3,1.2421,2.6252,3,1.0475,0,0.87722
8,1,30,30,3,1.316,3.8076,1,0.74262,1,0.82746
8,1,31,31,3,1.3179,3.1809,2,0.9757,0,0.62665
8,1,32,32,3,1.4733,3.3094,3,0.74646,0,0.42765
8,1,33,33,3,1.313,2.9551,3,0.87962,1,0.27712
8,1,34,34,3,1.2349,3.3934,2,1.0459,0,0.4393
8,1,35,35,3,0.91509,2.7085,3,1.2707,0,0.47145
8,1,36,36,3,0.81964,2.9203,1,0.79093,0,0.40121
8,1,37,37,3,0.60997,2.5036,1,0.86622,1,1.4184
8,1,38,38,3,0.57805,3.1804,2,1.2751,1,1.5248
8,1,39,39,3,0.27514,2.6277,1,1.012,1,1.1551
8,1,40,40,3,1.0202,3.4348,3,1.3619,0,1.3286
8,1,41,41,3,0.53427,3.02,3,1.2649,1,1.6157
8,1,42,42,3,0.89282,3.1899,3,1.5814,1,1.2518
8,1,43,43,3,0.69867,3.0671,1,0.67475,0,1.5259
8,1,44,44,3,4.875,4.056,1,1.227,1,1.2398
8,1,45,45,3,1.1427,3.2144,2,1.0879,1,0.95935
8,1,46,46,3,1.6174,2.9659,2,1.3859,1,0.78258
9,1,1,1,3,1.4195,2.0318,2,2.9249,0,7.3717
9,1,2,2,3,1.3472,2.5937,3,1.4357,0,2.256
9,1,3,3,3,1.3559,1.9842,3,3.6042,0,2.2638
9,1,4,4,3,0.94333,2.5664,1,1.3503,1,1.1046
9,1,5,5,3,1.0241,2.4124,2,1.3144,1,1.2273
9,1,6,6,3,1.0696,2.7455,2,1.2632,1,0.68873
9,1,7,7,3,2.0893,2.384,3,1.1755,0,1.5897
9,1,8,8,3,0.7691,2.6717,2,1.3552,0,2.0712
9,1,9,9,3,0.6848,2.4833,3,1.0005,0,1.743
9,1,10,10,3,0.55643,2.9636,3,0.87485,0,1.2517
9,1,11,11,3,1.9426,2.9004,3,1.0865,0,1.1586
9,1,12,12,3,0.87878,3.3565,2,0.97911,1,0.87586
9,1,13,13,3,0.57055,3.1115,2,0.85995,1,2.2031
9,1,14,14,3,0.99731,3.0568,1,2.5308,0,1.2775
9,1,15,15,3,0.46702,3.4822,2,0.78825,1,1.7488
9,1,16,16,3,2.5914,3.3336,3,1.0032,0,0.858
9,1,17,17,3,0.90977,3.5661,3,1.4135,1,3.3012
9,1,18,18,3,2.7849,3.5061,2,1.2662,0,1.9663
9,1,19,19,3,2.0626,3.2015,2,1.1752,0,1.1384
9,1,20,20,3,0.96628,3.1553,3,0.79137,0,0.95276
9,1,21,21,3,1.3856,3.1571,2,0.93067,0,0.90332
9,1,22,22,3,1.2771,2.94,1,2.6811,0,2.3262
9,1,23,23,3,0.13054,0.71759,1,5.0453,0,0.98029
9,1,24,24,3,5.1945,3.3326,3,1.7514,0,1.3681
9,1,25,25,3,1.3781,2.7655,3,1.2615,0,0.97882
9,1,26,26,3,1.3487,3.4447,1,1.7594,1,1.3753
9,1,27,27,3,3.6477,2.9234,2,1.6443,1,3.2016
9,1,28,28,3,1.5976,3.4804,3,2.8494,0,1.0153
9,1,29,29,3,1.5536,3.6077,3,1.0929,0,4.277
9,1,30,30,3,1.2144,3.457,3,1.2544,0,1.3348
9,1,31,31,3,3.2873,3.5312,3,1.7759,1,0.92373
9,1,32,32,3,2.1939,3.3239,3,1.7311,0,2.1887
9,1,33,33,3,1.9223,3.2336,2,2.327,0,1.1244
9,1,34,34,3,1.4977,3.4054,2,1.5288,0,0.60344
9,1,35,35,3,3.0146,3.1388,3,0.91706,0,0.73106
9,1,36,36,3,1.4626,2.9273,2,1.4748,0,0.88637
9,1,37,37,3,2.0103,3.613,2,1.1727,1,3.586
9,1,38,38,3,1.8697,3.8797,2,0.88574,1,0.60694
9,1,39,39,3,2.1649,3.3803,3,0.88667,1,0.75793
9,1,40,40,3,1.3745,3.4749,1,1.4558,0,0.75999
9,1,41,41,3,1.0298,2.9553,2,1.155,1,2.0342
9,1,42,42,3,0.96784,3.6198,1,1.6375,1,0.9079
9,1,43,43,3,1.0457,3.6044,2,1.4276,1,1.4758
9,1,44,44,3,2.2679,3.0319,2,1.7762,1,0.88785
