Subj_idx,Stimulus,Response,Confidence,RT_dec,Load,Condition,Accuracy,Task,Block
1,45,45,1,0.704719780000232,NAN,1.0,1,percept,1
1,-45,-45,1,0.920627915000068,NAN,1.0,1,percept,1
1,45,45,3,0.841367654000123,NAN,0.5,1,percept,1
1,45,-45,1,2.40951367700018,NAN,1.0,0,percept,1
1,-45,-45,1,1.0719319509999,NAN,0.5,1,percept,1
1,-45,45,1,1.43691011600026,NAN,0.5,0,percept,1
1,45,45,1,1.05469481199998,NAN,0.5,1,percept,1
1,45,-45,1,0.924368580000191,NAN,0.5,0,percept,1
1,45,45,2,0.877576506000196,NAN,1.0,1,percept,1
1,45,45,3,0.999387612999953,NAN,0.5,1,percept,1
1,-45,-45,1,0.906102826000051,NAN,1.0,1,percept,1
1,-45,-45,2,1.30196006000006,NAN,0.5,1,percept,1
1,45,-45,1,0.929817553000021,NAN,1.0,0,percept,1
1,-45,-45,1,1.54824993600005,NAN,0.5,1,percept,1
1,45,45,2,1.04008373900001,NAN,1.0,1,percept,1
1,-45,-45,3,0.963848976999998,NAN,1.0,1,percept,1
1,45,-45,1,0.949419067000235,NAN,1.0,0,percept,1
1,-45,-45,1,1.12162981400002,NAN,1.0,1,percept,1
1,45,-45,2,0.618318637000129,NAN,0.5,0,percept,1
1,-45,-45,3,0.671725270000024,NAN,1.0,1,percept,1
1,45,-45,3,0.83772206499998,NAN,0.5,0,percept,1
1,-45,-45,3,0.841280917000176,NAN,0.5,1,percept,1
1,-45,45,1,2.09102115900009,NAN,0.5,0,percept,1
1,-45,-45,1,1.70576445200027,NAN,1.0,1,percept,1
1,-45,-45,2,0.709560265999926,NAN,0.5,1,percept,1
1,45,45,1,1.183026058,NAN,0.5,1,percept,1
1,45,-45,1,0.942864761999999,NAN,0.5,0,percept,1
1,-45,-45,1,1.03589524500012,NAN,1.0,1,percept,1
1,-45,-45,2,0.792405299000166,NAN,1.0,1,percept,1
1,45,45,2,1.07725086200003,NAN,0.5,1,percept,1
1,45,-45,1,0.770292961000223,NAN,1.0,0,percept,1
1,-45,45,1,1.13393847099996,NAN,1.0,0,percept,1
1,45,-45,1,0.776128994999908,NAN,1.0,0,percept,1
1,-45,45,1,0.921468945000015,NAN,0.5,0,percept,1
1,45,-45,1,0.974314355999923,NAN,1.0,0,percept,1
1,-45,-45,2,0.859234266000158,NAN,1.0,1,percept,1
1,45,-45,2,1.1546936279999,NAN,0.5,0,percept,1
1,45,45,1,1.39303794200009,NAN,1.0,1,percept,1
1,45,45,1,1.19790130499996,NAN,0.5,1,percept,1
1,-45,-45,1,0.598957754000139,NAN,0.5,1,percept,1
1,45,-45,1,0.566637104000165,NAN,1.0,0,percept,1
1,45,-45,1,0.624202294000042,NAN,1.0,0,percept,1
1,-45,45,1,1.67384945799995,NAN,0.5,0,percept,1
1,-45,-45,1,0.744166554000003,NAN,0.5,1,percept,1
1,-45,-45,1,1.93851816000006,NAN,0.5,1,percept,1
1,-45,-45,1,0.829804195999941,NAN,1.0,1,percept,1
1,45,-45,1,0.781782973999952,NAN,1.0,0,percept,1
1,-45,-45,1,0.631634398000188,NAN,0.5,1,percept,1
1,-45,-45,1,0.71196431400017,NAN,1.0,1,percept,1
1,1,1,1,3.05986311700008,3.0,1.0,1,wm,1
1,1,1,4,2.15611010600014,3.0,0.5,1,wm,1
1,1,1,3,1.3866399450003,3.0,1.0,1,wm,1
1,1,1,3,2.25806810300037,3.0,0.5,1,wm,1
1,0,1,4,1.45771850199981,3.0,0.5,0,wm,1
1,0,0,4,1.596604931,3.0,1.0,1,wm,1
1,1,1,2,2.61529516400014,3.0,1.0,1,wm,1
1,1,0,2,1.57571066699984,3.0,0.5,0,wm,1
1,0,0,2,1.99406325000018,3.0,0.5,1,wm,1
1,0,0,4,1.87473661700005,3.0,0.5,1,wm,1
1,1,0,1,4.290151788,3.0,0.5,0,wm,1
1,1,0,2,1.48503373200037,3.0,1.0,0,wm,1
1,1,1,3,1.55422758499981,3.0,0.5,1,wm,1
1,0,0,2,1.48409733000017,3.0,0.5,1,wm,1
1,0,1,2,2.83892354900036,3.0,1.0,0,wm,1
1,1,0,2,2.29516001000002,3.0,1.0,0,wm,1
1,1,1,3,1.27544216900014,3.0,0.5,1,wm,1
1,0,0,1,1.55812257700018,3.0,0.5,1,wm,1
1,1,0,2,1.39790136800002,3.0,1.0,0,wm,1
1,0,0,1,1.27908590400011,3.0,1.0,1,wm,1
1,0,0,2,1.79503576100024,3.0,1.0,1,wm,1
1,1,1,4,1.25294186500014,3.0,0.5,1,wm,1
1,1,0,2,1.99026690799974,3.0,0.5,0,wm,1
1,1,1,2,1.07950231400037,3.0,0.5,1,wm,1
1,0,1,1,2.0654649750004,3.0,0.5,0,wm,1
1,1,0,4,1.55099740000014,3.0,0.5,0,wm,1
1,0,0,1,1.91167096900017,3.0,1.0,1,wm,1
1,0,0,2,2.1864017869998,3.0,1.0,1,wm,1
1,1,1,3,1.88947771199992,3.0,1.0,1,wm,1
1,1,1,3,2.50217358200007,3.0,0.5,1,wm,1
1,1,1,4,1.29448310600037,3.0,0.5,1,wm,1
1,1,1,4,1.01506222999978,3.0,1.0,1,wm,1
1,0,1,4,1.12568925100004,3.0,1.0,0,wm,1
1,0,1,2,1.95338544000015,3.0,0.5,0,wm,1
1,0,0,1,1.61996065499989,3.0,0.5,1,wm,1
1,0,0,3,2.30314070700024,3.0,0.5,1,wm,1
1,0,0,3,1.1986393279999,3.0,0.5,1,wm,1
1,1,1,1,1.32834355200021,3.0,1.0,1,wm,1
1,1,1,4,0.95503666400009,3.0,0.5,1,wm,1
1,0,0,1,1.21380425000007,3.0,1.0,1,wm,1
1,0,0,2,1.18324390799989,3.0,1.0,1,wm,1
1,1,1,2,1.20632654800011,3.0,0.5,1,wm,1
1,1,0,3,1.77013228300029,3.0,0.5,0,wm,1
1,0,0,3,2.06682646199988,3.0,0.5,1,wm,1
1,0,1,4,1.45847185299999,3.0,0.5,0,wm,1
1,1,0,2,2.28761503900023,3.0,1.0,0,wm,1
1,0,0,2,1.53177878399993,3.0,0.5,1,wm,1
1,0,0,2,1.71422000800021,3.0,0.5,1,wm,1
1,1,1,4,1.05860951899967,3.0,0.5,1,wm,1
1,0,0,1,1.52421744699996,3.0,1.0,1,wm,1
1,1,1,1,1.15462223400027,3.0,0.5,1,wm,1
1,1,1,2,1.29554776800023,3.0,1.0,1,wm,1
1,0,0,2,1.84702133300016,3.0,1.0,1,wm,1
1,1,0,1,1.27580873100032,3.0,0.5,0,wm,1
1,0,0,1,1.48322613100027,3.0,1.0,1,wm,1
1,0,1,1,2.08144037900001,3.0,0.5,0,wm,1
1,1,1,4,0.965517360000376,3.0,1.0,1,wm,1
1,1,0,1,2.37380877100031,3.0,1.0,0,wm,1
1,1,0,1,1.16806696700041,3.0,0.5,0,wm,1
1,1,1,4,1.69478445999994,3.0,0.5,1,wm,1
1,1,1,1,2.83958780700004,1.0,0.5,1,wm,2
1,0,0,1,3.31363247099989,1.0,0.5,1,wm,2
1,1,1,4,1.35718162900002,1.0,1.0,1,wm,2
1,1,1,4,1.18380969300006,1.0,0.5,1,wm,2
1,0,1,4,2.52680811000027,1.0,1.0,0,wm,2
1,0,0,2,1.54480397800035,1.0,0.5,1,wm,2
1,1,1,3,1.31526344799977,1.0,1.0,1,wm,2
1,0,0,2,1.33884416799992,1.0,1.0,1,wm,2
1,0,0,2,1.07205907900016,1.0,0.5,1,wm,2
1,0,1,1,0.824004175000482,1.0,1.0,0,wm,2
1,0,0,3,1.30113932999984,1.0,0.5,1,wm,2
1,1,1,3,2.36132709500043,1.0,1.0,1,wm,2
1,1,1,3,1.33554864799999,1.0,0.5,1,wm,2
1,0,0,2,1.96158319300002,1.0,0.5,1,wm,2
1,0,0,2,1.21063321200018,1.0,0.5,1,wm,2
1,1,1,3,1.21832608700015,1.0,1.0,1,wm,2
1,1,0,2,2.87130068000033,1.0,0.5,0,wm,2
1,1,1,3,1.27931311500015,1.0,0.5,1,wm,2
1,1,1,2,1.49968931000012,1.0,1.0,1,wm,2
1,0,0,1,1.29945947800024,1.0,1.0,1,wm,2
1,1,1,4,1.090120759,1.0,1.0,1,wm,2
1,0,1,2,1.06914762899987,1.0,1.0,0,wm,2
1,0,0,2,1.17994220400033,1.0,1.0,1,wm,2
1,1,0,2,2.77083857300022,1.0,1.0,0,wm,2
1,0,0,2,2.73407996100013,1.0,0.5,1,wm,2
1,1,0,1,1.19527222500028,1.0,0.5,0,wm,2
1,1,1,2,1.21374358999992,1.0,0.5,1,wm,2
1,0,1,2,0.831483858000411,1.0,1.0,0,wm,2
1,0,0,2,3.21270781300018,1.0,1.0,1,wm,2
1,0,0,2,2.08623767400013,1.0,0.5,1,wm,2
1,0,0,2,0.996558936000383,1.0,0.5,1,wm,2
1,0,0,2,1.75025602799997,1.0,0.5,1,wm,2
1,0,1,1,1.30336328600015,1.0,0.5,0,wm,2
1,0,0,1,2.64166577900005,1.0,1.0,1,wm,2
1,1,1,3,1.03698285000019,1.0,0.5,1,wm,2
1,1,1,2,0.965652804000001,1.0,1.0,1,wm,2
1,0,0,2,1.69714932900024,1.0,0.5,1,wm,2
1,1,0,2,1.41523005800036,1.0,1.0,0,wm,2
1,1,1,2,1.1555083330004,1.0,0.5,1,wm,2
1,0,0,2,1.17830213100024,1.0,0.5,1,wm,2
1,1,1,1,0.759767370000191,1.0,0.5,1,wm,2
1,1,1,1,0.853843940999923,1.0,1.0,1,wm,2
1,1,1,2,1.19630979600015,1.0,0.5,1,wm,2
1,0,0,1,3.27060456200024,1.0,0.5,1,wm,2
1,1,0,2,1.20493550600031,1.0,1.0,0,wm,2
1,0,0,1,0.557638095000129,1.0,0.5,1,wm,2
1,1,1,1,1.80906509400029,1.0,1.0,1,wm,2
1,1,1,2,1.22434911100027,1.0,0.5,1,wm,2
1,0,0,1,1.67655506200026,1.0,1.0,1,wm,2
1,0,0,2,1.51765939799998,1.0,0.5,1,wm,2
1,1,1,3,1.33764587799988,1.0,0.5,1,wm,2
1,1,1,3,1.11646665299986,1.0,1.0,1,wm,2
1,0,0,3,1.13306991700028,1.0,1.0,1,wm,2
1,0,1,1,1.98972950699999,1.0,1.0,0,wm,2
1,1,0,2,0.990601127000446,1.0,1.0,0,wm,2
1,1,1,2,0.965183530000104,1.0,1.0,1,wm,2
1,1,1,3,1.16753738100033,1.0,1.0,1,wm,2
1,0,0,2,1.41588563799996,1.0,0.5,1,wm,2
1,0,1,2,0.976719754000442,1.0,1.0,0,wm,2
1,1,1,3,0.868793761999768,1.0,0.5,1,wm,2
1,45,45,1,1.74494336600037,NAN,1.0,1,percept,2
1,-45,45,1,1.73532458800037,NAN,0.5,0,percept,2
1,-45,-45,1,1.03999895200013,NAN,0.5,1,percept,2
1,45,45,1,0.770711223000035,NAN,0.5,1,percept,2
1,45,45,2,1.02595857000051,NAN,1.0,1,percept,2
1,-45,-45,2,0.933135896000749,NAN,0.5,1,percept,2
1,-45,-45,1,1.45869858300011,NAN,0.5,1,percept,2
1,45,45,1,0.914754585000082,NAN,1.0,1,percept,2
1,-45,-45,2,0.860020222999992,NAN,0.5,1,percept,2
1,-45,-45,2,0.623883137999655,NAN,1.0,1,percept,2
1,45,-45,2,0.923154873000385,NAN,1.0,0,percept,2
1,-45,-45,2,0.764341448000778,NAN,0.5,1,percept,2
1,-45,45,2,0.785767407999629,NAN,1.0,0,percept,2
1,-45,-45,1,0.618195602000014,NAN,1.0,1,percept,2
1,-45,-45,2,0.80567400200016,NAN,1.0,1,percept,2
1,45,45,3,0.658404813000743,NAN,0.5,1,percept,2
1,-45,45,3,0.742053791000217,NAN,0.5,0,percept,2
1,45,45,2,0.687819339999805,NAN,0.5,1,percept,2
1,-45,-45,1,0.741091707000123,NAN,1.0,1,percept,2
1,-45,45,2,0.730488021000383,NAN,1.0,0,percept,2
1,-45,-45,2,0.528567311000188,NAN,1.0,1,percept,2
1,-45,-45,2,0.74798162100069,NAN,0.5,1,percept,2
1,-45,-45,2,0.568007890000445,NAN,1.0,1,percept,2
1,-45,45,2,0.699376888000188,NAN,1.0,0,percept,2
1,-45,-45,2,0.65501437400053,NAN,1.0,1,percept,2
1,45,45,2,1.0751255920004,NAN,1.0,1,percept,2
1,45,-45,1,0.717685223000444,NAN,0.5,0,percept,2
1,-45,-45,1,0.734803179000664,NAN,1.0,1,percept,2
1,45,-45,1,0.7150541230003,NAN,1.0,0,percept,2
1,-45,-45,1,0.727757609000037,NAN,0.5,1,percept,2
1,-45,-45,1,0.867410355999709,NAN,1.0,1,percept,2
1,45,45,1,1.33014775400079,NAN,1.0,1,percept,2
1,45,-45,1,0.821151443000417,NAN,0.5,0,percept,2
1,-45,-45,1,0.66041979900001,NAN,1.0,1,percept,2
1,-45,-45,2,0.572788979000507,NAN,1.0,1,percept,2
1,-45,-45,2,0.591520510000009,NAN,1.0,1,percept,2
1,-45,-45,2,1.0984924760005,NAN,0.5,1,percept,2
1,45,-45,2,0.520721503999994,NAN,0.5,0,percept,2
1,-45,-45,3,0.719696592999753,NAN,0.5,1,percept,2
1,-45,-45,2,0.599442648999684,NAN,1.0,1,percept,2
1,45,45,2,1.25089309100076,NAN,0.5,1,percept,2
1,-45,-45,3,0.634750698999596,NAN,1.0,1,percept,2
1,-45,-45,2,0.987566927000444,NAN,1.0,1,percept,2
1,45,45,3,0.641082323000774,NAN,0.5,1,percept,2
1,-45,-45,2,0.485175230000095,NAN,1.0,1,percept,2
1,45,45,3,0.615332609000689,NAN,1.0,1,percept,2
1,-45,-45,2,0.424328275000335,NAN,1.0,1,percept,2
1,45,-45,1,0.952950338000846,NAN,1.0,0,percept,2
1,-45,-45,2,0.529108586000802,NAN,1.0,1,percept,2
1,45,45,3,0.690213537000091,NAN,0.5,1,percept,2
1,-45,-45,2,0.526299047999601,NAN,0.5,1,percept,2
1,45,-45,3,0.760525393000535,NAN,1.0,0,percept,2
1,45,45,3,0.575256848000208,NAN,0.5,1,percept,2
1,45,45,2,1.14423471000009,NAN,0.5,1,percept,2
1,-45,-45,1,0.69394791600007,NAN,0.5,1,percept,2
1,45,45,1,1.41509943900019,NAN,0.5,1,percept,2
1,-45,45,1,1.11714000700067,NAN,1.0,0,percept,2
1,45,45,1,1.342509092,NAN,0.5,1,percept,2
1,-45,-45,1,0.739311453000482,NAN,0.5,1,percept,2
1,-45,-45,1,0.601961211000344,NAN,0.5,1,percept,2
1,-45,-45,1,0.816654746000495,NAN,1.0,1,percept,2
1,45,45,4,0.761219239000638,NAN,0.5,1,percept,2
1,-45,-45,3,0.742701175000548,NAN,0.5,1,percept,2
1,45,45,4,0.694140571999924,NAN,0.5,1,percept,2
1,45,45,3,1.30385131600087,NAN,1.0,1,percept,2
1,45,-45,2,1.54716167500101,NAN,1.0,0,percept,2
1,45,45,2,1.31517833500038,NAN,0.5,1,percept,2
1,45,-45,1,0.834481140999742,NAN,1.0,0,percept,2
1,45,45,4,0.658578587999727,NAN,1.0,1,percept,2
1,-45,-45,2,0.628864520999741,NAN,0.5,1,percept,2
1,45,45,1,1.76469018399985,NAN,0.5,1,percept,2
1,45,-45,2,2.33213161700041,NAN,0.5,0,percept,2
1,45,45,2,1.26396643700082,NAN,0.5,1,percept,2
1,-45,-45,1,1.06626900900028,NAN,0.5,1,percept,2
1,45,-45,2,0.57905873800064,NAN,1.0,0,percept,2
1,-45,45,2,1.54927731900079,NAN,1.0,0,percept,2
1,-45,-45,1,0.537682762000259,NAN,0.5,1,percept,2
1,45,45,2,1.428969693,NAN,0.5,1,percept,2
1,-45,-45,1,0.585145844999715,NAN,1.0,1,percept,2
1,45,45,1,1.03481271200053,NAN,0.5,1,percept,2
1,-45,45,1,0.881069568000385,NAN,0.5,0,percept,2
1,45,45,2,0.636205116000383,NAN,1.0,1,percept,2
1,-45,-45,2,1.04095676500037,NAN,1.0,1,percept,2
1,-45,45,2,0.822610738000549,NAN,1.0,0,percept,2
1,45,-45,1,0.826138809999975,NAN,1.0,0,percept,2
1,-45,-45,2,0.565189457000088,NAN,0.5,1,percept,2
1,-45,45,2,0.674453646000075,NAN,1.0,0,percept,2
1,45,45,2,1.81410708600015,NAN,0.5,1,percept,2
1,-45,-45,1,0.626094608999665,NAN,1.0,1,percept,2
1,-45,45,2,0.988156214999435,NAN,1.0,0,percept,2
1,45,45,1,0.752752049999799,NAN,1.0,1,percept,2
1,-45,-45,1,0.899613482000859,NAN,1.0,1,percept,2
1,-45,-45,1,0.581667643000401,NAN,0.5,1,percept,2
1,-45,-45,1,0.540329261000807,NAN,1.0,1,percept,2
1,-45,45,1,0.991454427999997,NAN,1.0,0,percept,2
1,45,45,1,0.666847812000015,NAN,0.5,1,percept,2
1,45,45,1,0.894986960999631,NAN,1.0,1,percept,2
1,-45,45,1,0.875369547000446,NAN,0.5,0,percept,2
1,45,45,1,0.673502170000575,NAN,0.5,1,percept,2
1,45,45,1,0.592049296000368,NAN,0.5,1,percept,2
1,-45,-45,1,0.53995858700091,NAN,0.5,1,percept,2
1,-45,-45,1,0.614169847999619,NAN,0.5,1,percept,2
1,45,-45,1,1.43055928600006,NAN,1.0,0,percept,2
1,45,45,1,0.587276591000773,NAN,1.0,1,percept,2
1,-45,45,1,0.676279570000588,NAN,1.0,0,percept,2
1,45,45,1,0.646724950000134,NAN,0.5,1,percept,2
1,-45,45,1,1.34298122400014,NAN,1.0,0,percept,2
1,-45,-45,1,1.14536449699972,NAN,1.0,1,percept,2
1,-45,45,1,0.630485328000759,NAN,0.5,0,percept,2
1,45,45,1,0.670331071000874,NAN,0.5,1,percept,2
1,45,-45,1,1.0592001820005,NAN,1.0,0,percept,2
1,45,45,1,0.642615890000343,NAN,0.5,1,percept,2
1,45,-45,1,0.517566183000781,NAN,0.5,0,percept,2
1,-45,45,1,0.768903371999841,NAN,0.5,0,percept,2
1,-45,-45,1,0.611391091000769,NAN,0.5,1,percept,2
1,45,45,1,0.978646362000291,NAN,1.0,1,percept,2
1,-45,-45,1,0.890081698000358,NAN,0.5,1,percept,2
1,45,45,1,0.533844478999526,NAN,0.5,1,percept,2
1,-45,45,1,0.961220846000288,NAN,0.5,0,percept,2
1,45,-45,1,0.750294348000352,NAN,0.5,0,percept,2
1,-45,-45,1,1.4202965049999,NAN,0.5,1,percept,2
1,-45,45,1,0.951891462999811,NAN,1.0,0,percept,2
1,-45,-45,1,1.12430110600053,NAN,0.5,1,percept,2
1,-45,45,1,0.698625599000479,NAN,1.0,0,percept,2
1,45,45,1,0.864041974999964,NAN,0.5,1,percept,2
1,45,45,1,0.767984451000302,NAN,0.5,1,percept,2
1,45,45,1,0.601137153000309,NAN,0.5,1,percept,2
1,45,45,3,0.798507172999962,NAN,1.0,1,percept,2
1,45,45,3,0.635489150000467,NAN,0.5,1,percept,2
1,45,45,2,0.608961710000585,NAN,0.5,1,percept,2
1,45,45,3,0.59881423600018,NAN,0.5,1,percept,2
1,-45,45,2,0.679679266000676,NAN,1.0,0,percept,2
1,45,45,2,0.589169738999772,NAN,1.0,1,percept,2
1,45,45,2,0.561188165000203,NAN,0.5,1,percept,2
1,-45,-45,1,1.25522837800054,NAN,1.0,1,percept,2
1,45,45,1,1.61429336899982,NAN,0.5,1,percept,2
1,-45,-45,1,0.774411373000476,NAN,0.5,1,percept,2
1,45,45,2,0.564512086000832,NAN,0.5,1,percept,2
1,45,-45,1,0.961111384000105,NAN,1.0,0,percept,2
1,-45,45,1,0.830048490000081,NAN,1.0,0,percept,2
1,-45,45,1,0.7186182559999,NAN,1.0,0,percept,2
1,45,45,1,0.566478235000432,NAN,1.0,1,percept,2
1,45,-45,1,1.04799306500081,NAN,0.5,0,percept,2
1,45,-45,1,0.876491178999458,NAN,1.0,0,percept,2
1,-45,45,1,1.07879585700084,NAN,1.0,0,percept,2
1,-45,45,1,0.60197012000026,NAN,0.5,0,percept,2
1,45,-45,1,1.34010036600012,NAN,0.5,0,percept,2
1,-45,45,1,0.669149080999887,NAN,1.0,0,percept,2
1,45,-45,1,0.679431796000245,NAN,1.0,0,percept,2
1,-45,45,1,0.470405911000853,NAN,0.5,0,percept,2
1,45,45,1,0.762964014000318,NAN,1.0,1,percept,2
1,45,45,1,0.638016896999943,NAN,1.0,1,percept,2
1,-45,45,1,0.726332218000607,NAN,0.5,0,percept,2
1,-45,-45,1,1.6473663250008,NAN,0.5,1,percept,2
1,-45,45,1,0.674498734000736,NAN,0.5,0,percept,2
1,-45,-45,1,0.80534500199974,NAN,0.5,1,percept,2
1,45,45,1,0.735279872999854,NAN,0.5,1,percept,2
1,-45,-45,2,1.02917049100051,NAN,1.0,1,percept,2
